Orthogroup	Batrachochytrium_dendrobatidis_02.OZ.LCG.aa	Batrachochytrium_dendrobatidis_03.OZ.LCG.aa	Batrachochytrium_dendrobatidis_06.OZ.LCG.aa	Batrachochytrium_dendrobatidis_07.OZ.LCG.aa	Batrachochytrium_dendrobatidis_0710-1.LCG.aa	Batrachochytrium_dendrobatidis_0711.1.LCG.aa	Batrachochytrium_dendrobatidis_0739.LCG.aa	Batrachochytrium_dendrobatidis_08MG02.LCG.aa	Batrachochytrium_dendrobatidis_08MG05.LCG.aa	Batrachochytrium_dendrobatidis_09.OZ.LCG.aa	Batrachochytrium_dendrobatidis_11.OZ.LCG.aa	Batrachochytrium_dendrobatidis_12.OZ.LCG.aa	Batrachochytrium_dendrobatidis_13.OZ.LCG.aa	Batrachochytrium_dendrobatidis_14.OZ.LCG.aa	Batrachochytrium_dendrobatidis_15.OZ.LCG.aa	Batrachochytrium_dendrobatidis_16.OZ.LCG.aa	Batrachochytrium_dendrobatidis_18.OZ.LCG.aa	Batrachochytrium_dendrobatidis_20.OZ.LCG.aa	Batrachochytrium_dendrobatidis_22.OZ.LCG.aa	Batrachochytrium_dendrobatidis_23.OZ.LCG.aa	Batrachochytrium_dendrobatidis_24.OZ.LCG.aa	Batrachochytrium_dendrobatidis_25.OZ.LCG.aa	Batrachochytrium_dendrobatidis_28.OZ.LCG.aa	Batrachochytrium_dendrobatidis_30.OZ.LCG.aa	Batrachochytrium_dendrobatidis_33.OZ.LCG.aa	Batrachochytrium_dendrobatidis_34.OZ.LCG.aa	Batrachochytrium_dendrobatidis_35.OZ.LCG.aa	Batrachochytrium_dendrobatidis_36.OZ.LCG.aa	Batrachochytrium_dendrobatidis_37.OZ.LCG.aa	Batrachochytrium_dendrobatidis_38.OZ.LCG.aa	Batrachochytrium_dendrobatidis_39.OZ.LCG.aa	Batrachochytrium_dendrobatidis_40.OZ.LCG.aa	Batrachochytrium_dendrobatidis_41.OZ.LCG.aa	Batrachochytrium_dendrobatidis_42.OZ.LCG.aa	Batrachochytrium_dendrobatidis_43.OZ.LCG.aa	Batrachochytrium_dendrobatidis_44.OZ.LCG.aa	Batrachochytrium_dendrobatidis_45.OZ.LCG.aa	Batrachochytrium_dendrobatidis_46.OZ.LCG.aa	Batrachochytrium_dendrobatidis_47.OZ.LCG.aa	Batrachochytrium_dendrobatidis_49.OZ.LCG.aa	Batrachochytrium_dendrobatidis_ACON_CH.LCG.aa	Batrachochytrium_dendrobatidis_ADMALA.LCG.aa	Batrachochytrium_dendrobatidis_ANS_13No1.LCG.aa	Batrachochytrium_dendrobatidis_ANS_13No10.LCG.aa	Batrachochytrium_dendrobatidis_ANS_13No12.LCG.aa	Batrachochytrium_dendrobatidis_ANS_13No4.LCG.aa	Batrachochytrium_dendrobatidis_ANS_13No7.LCG.aa	Batrachochytrium_dendrobatidis_AP15_IT.LCG.aa	Batrachochytrium_dendrobatidis_APEP_CH.LCG.aa	Batrachochytrium_dendrobatidis_AUL_FR.LCG.aa	Batrachochytrium_dendrobatidis_AVS2.LCG.aa	Batrachochytrium_dendrobatidis_AVS4.LCG.aa	Batrachochytrium_dendrobatidis_AVS7.LCG.aa	Batrachochytrium_dendrobatidis_Acherito.1.2_15.LCG.aa	Batrachochytrium_dendrobatidis_Acherito.3.1_15.LCG.aa	Batrachochytrium_dendrobatidis_Acherito.4.1_15.LCG.aa	Batrachochytrium_dendrobatidis_Acherito.5.2_15.LCG.aa	Batrachochytrium_dendrobatidis_Acherito.c_15.LCG.aa	Batrachochytrium_dendrobatidis_Acherito.d_15.LCG.aa	Batrachochytrium_dendrobatidis_Ansabere.6.1_15.LCG.aa	Batrachochytrium_dendrobatidis_AoCH15_B.LCG.aa	Batrachochytrium_dendrobatidis_Arlet.K_15.LCG.aa	Batrachochytrium_dendrobatidis_Arlet.a_15.LCG.aa	Batrachochytrium_dendrobatidis_Arlet_13No1.LCG.aa	Batrachochytrium_dendrobatidis_Arlet_13No2.LCG.aa	Batrachochytrium_dendrobatidis_Arlet_13No4.LCG.aa	Batrachochytrium_dendrobatidis_Arlet_13No6.LCG.aa	Batrachochytrium_dendrobatidis_Arlet_13No8.LCG.aa	Batrachochytrium_dendrobatidis_BAV_BRUCH_1.LCG.aa	Batrachochytrium_dendrobatidis_BAV_OBER_1.LCG.aa	Batrachochytrium_dendrobatidis_BAV_OBER_2.LCG.aa	Batrachochytrium_dendrobatidis_BAV_OBER_3.LCG.aa	Batrachochytrium_dendrobatidis_BEW2_CH.LCG.aa	Batrachochytrium_dendrobatidis_BLI1_CH.LCG.aa	Batrachochytrium_dendrobatidis_BR1_CH.LCG.aa	Batrachochytrium_dendrobatidis_BdBE1.LCG.aa	Batrachochytrium_dendrobatidis_BdBE2.LCG.aa	Batrachochytrium_dendrobatidis_BdBE3.LCG.aa	Batrachochytrium_dendrobatidis_BdBE4.LCG.aa	Batrachochytrium_dendrobatidis_BdBE5.LCG.aa	Batrachochytrium_dendrobatidis_BdBE6.LCG.aa	Batrachochytrium_dendrobatidis_BdNL1.LCG.aa	Batrachochytrium_dendrobatidis_Bd_Aus1.LCG.aa	Batrachochytrium_dendrobatidis_Bd_Aus2.LCG.aa	Batrachochytrium_dendrobatidis_Bd_Aus3.LCG.aa	Batrachochytrium_dendrobatidis_Bd_Aus4.LCG.aa	Batrachochytrium_dendrobatidis_Bd_Aus5.LCG.aa	Batrachochytrium_dendrobatidis_Bd_Aus6.LCG.aa	Batrachochytrium_dendrobatidis_Bd_Aus8.LCG.aa	Batrachochytrium_dendrobatidis_Bd_Aus9.LCG.aa	Batrachochytrium_dendrobatidis_Bd_JEL253.LCG.aa	Batrachochytrium_dendrobatidis_Bd_RTP5.LCG.aa	Batrachochytrium_dendrobatidis_Bd_RTP6.LCG.aa	Batrachochytrium_dendrobatidis_CCB1.LCG.aa	Batrachochytrium_dendrobatidis_CCB15.LCG.aa	Batrachochytrium_dendrobatidis_CH4_CH.LCG.aa	Batrachochytrium_dendrobatidis_CHAL3_CH.LCG.aa	Batrachochytrium_dendrobatidis_CJB4.LCG.aa	Batrachochytrium_dendrobatidis_CJB5-2.LCG.aa	Batrachochytrium_dendrobatidis_CJB7.LCG.aa	Batrachochytrium_dendrobatidis_CLFT001.LCG.aa	Batrachochytrium_dendrobatidis_CLFT023.LCG.aa	Batrachochytrium_dendrobatidis_CLFT024-02.LCG.aa	Batrachochytrium_dendrobatidis_CLFT024.LCG.aa	Batrachochytrium_dendrobatidis_CLFT026.LCG.aa	Batrachochytrium_dendrobatidis_CLFT044.Polished.proteins	Batrachochytrium_dendrobatidis_CLFT061.LCG.aa	Batrachochytrium_dendrobatidis_CLFT065.LCG.aa	Batrachochytrium_dendrobatidis_CLFT067.LCG.aa	Batrachochytrium_dendrobatidis_CLFT071.LCG.aa	Batrachochytrium_dendrobatidis_CLFT136.LCG.aa	Batrachochytrium_dendrobatidis_CLFT144.LCG.aa	Batrachochytrium_dendrobatidis_CM21.LCG.aa	Batrachochytrium_dendrobatidis_CM22.LCG.aa	Batrachochytrium_dendrobatidis_CMT3.LCG.aa	Batrachochytrium_dendrobatidis_CMT5.LCG.aa	Batrachochytrium_dendrobatidis_CON2A_CH.LCG.aa	Batrachochytrium_dendrobatidis_CORN1.LCG.aa	Batrachochytrium_dendrobatidis_CORN1B.LCG.aa	Batrachochytrium_dendrobatidis_Campana.LCG.aa	Batrachochytrium_dendrobatidis_DB8-4.LCG.aa	Batrachochytrium_dendrobatidis_DB8.2.LCG.aa	Batrachochytrium_dendrobatidis_ETH2_ET.LCG.aa	Batrachochytrium_dendrobatidis_ETH4_ET.LCG.aa	Batrachochytrium_dendrobatidis_EV001.LCG.aa	Batrachochytrium_dendrobatidis_FG184.LCG.aa	Batrachochytrium_dendrobatidis_FG32.LCG.aa	Batrachochytrium_dendrobatidis_HER3_CH.LCG.aa	Batrachochytrium_dendrobatidis_HR1.LCG.aa	Batrachochytrium_dendrobatidis_HR5.LCG.aa	Batrachochytrium_dendrobatidis_HYATT.LCG.aa	Batrachochytrium_dendrobatidis_Hung_2014.LCG.aa	Batrachochytrium_dendrobatidis_Hung_2039.LCG.aa	Batrachochytrium_dendrobatidis_Hung_2044.LCG.aa	Batrachochytrium_dendrobatidis_IA042_Highly_passaged.LCG.aa	Batrachochytrium_dendrobatidis_IA042_Low_passage.LCG.aa	Batrachochytrium_dendrobatidis_IA043_cryo.LCG.aa	Batrachochytrium_dendrobatidis_IA12.LCG.aa	Batrachochytrium_dendrobatidis_IA_11.LCG.aa	Batrachochytrium_dendrobatidis_IA_12No1.LCG.aa	Batrachochytrium_dendrobatidis_IA_12No10.LCG.aa	Batrachochytrium_dendrobatidis_IA_12No12.LCG.aa	Batrachochytrium_dendrobatidis_IA_12No3.LCG.aa	Batrachochytrium_dendrobatidis_IA_12No4.LCG.aa	Batrachochytrium_dendrobatidis_IA_12No5.LCG.aa	Batrachochytrium_dendrobatidis_IA_12No8.LCG.aa	Batrachochytrium_dendrobatidis_IA_12No9.LCG.aa	Batrachochytrium_dendrobatidis_IA_13No1.LCG.aa	Batrachochytrium_dendrobatidis_IA_13No12.LCG.aa	Batrachochytrium_dendrobatidis_IA_13No13_48.LCG.aa	Batrachochytrium_dendrobatidis_IA_13No13_60.LCG.aa	Batrachochytrium_dendrobatidis_IA_13No17.LCG.aa	Batrachochytrium_dendrobatidis_IA_13No6.LCG.aa	Batrachochytrium_dendrobatidis_IA_13No8.LCG.aa	Batrachochytrium_dendrobatidis_JEL238.LCG.aa	Batrachochytrium_dendrobatidis_JEL240.LCG.aa	Batrachochytrium_dendrobatidis_JEL261.LCG.aa	Batrachochytrium_dendrobatidis_JEL267.LCG.aa	Batrachochytrium_dendrobatidis_JEL270.LCG.aa	Batrachochytrium_dendrobatidis_JEL271.LCG.aa	Batrachochytrium_dendrobatidis_JEL274.LCG.aa	Batrachochytrium_dendrobatidis_JEL275.LCG.aa	Batrachochytrium_dendrobatidis_JEL289.LCG.aa	Batrachochytrium_dendrobatidis_JEL310.LCG.aa	Batrachochytrium_dendrobatidis_JEL359.LCG.aa	Batrachochytrium_dendrobatidis_JEL408.LCG.aa	Batrachochytrium_dendrobatidis_JEL410.LCG.aa	Batrachochytrium_dendrobatidis_JEL412.LCG.aa	Batrachochytrium_dendrobatidis_JEL413.LCG.aa	Batrachochytrium_dendrobatidis_JEL423.LCG.aa	Batrachochytrium_dendrobatidis_JEL423_PA.LCG.aa	Batrachochytrium_dendrobatidis_JEL427-P17.LCG.aa	Batrachochytrium_dendrobatidis_JEL427-P39.LCG.aa	Batrachochytrium_dendrobatidis_JEL427-P9.LCG.aa	Batrachochytrium_dendrobatidis_JEL427.LCG.aa	Batrachochytrium_dendrobatidis_JEL429.LCG.aa	Batrachochytrium_dendrobatidis_JEL433.LCG.aa	Batrachochytrium_dendrobatidis_JEL627.LCG.aa	Batrachochytrium_dendrobatidis_KB108.LCG.aa	Batrachochytrium_dendrobatidis_KB23.LCG.aa	Batrachochytrium_dendrobatidis_KB347.LCG.aa	Batrachochytrium_dendrobatidis_KB45.LCG.aa	Batrachochytrium_dendrobatidis_KB72.LCG.aa	Batrachochytrium_dendrobatidis_KBO_317.LCG.aa	Batrachochytrium_dendrobatidis_KBO_319.LCG.aa	Batrachochytrium_dendrobatidis_KBO_327.LCG.aa	Batrachochytrium_dendrobatidis_KRBOOR_317.LCG.aa	Batrachochytrium_dendrobatidis_KRBOOR_323.LCG.aa	Batrachochytrium_dendrobatidis_KRBOOR_331.LCG.aa	Batrachochytrium_dendrobatidis_L2203.LCG.aa	Batrachochytrium_dendrobatidis_LBAbercrom.LCG.aa	Batrachochytrium_dendrobatidis_LFT001_10.LCG.aa	Batrachochytrium_dendrobatidis_LHURS8_CH.LCG.aa	Batrachochytrium_dendrobatidis_LHURS_11No1.LCG.aa	Batrachochytrium_dendrobatidis_LHURS_11No11.LCG.aa	Batrachochytrium_dendrobatidis_LHURS_11No7.LCG.aa	Batrachochytrium_dendrobatidis_LHURS_11No8.LCG.aa	Batrachochytrium_dendrobatidis_LM2.LCG.aa	Batrachochytrium_dendrobatidis_Lhurs_13No11.LCG.aa	Batrachochytrium_dendrobatidis_Lhurs_13No13.LCG.aa	Batrachochytrium_dendrobatidis_Lhurs_13No14.LCG.aa	Batrachochytrium_dendrobatidis_Lhurs_13No2.LCG.aa	Batrachochytrium_dendrobatidis_Lhurs_13No4.LCG.aa	Batrachochytrium_dendrobatidis_MAD_FR.LCG.aa	Batrachochytrium_dendrobatidis_MAL05_GB.LCG.aa	Batrachochytrium_dendrobatidis_MC58.LCG.aa	Batrachochytrium_dendrobatidis_MC94.LCG.aa	Batrachochytrium_dendrobatidis_MCT8.LCG.aa	Batrachochytrium_dendrobatidis_MG1_ZA.LCG.aa	Batrachochytrium_dendrobatidis_MG4_ZA.LCG.aa	Batrachochytrium_dendrobatidis_MLA1.LCG.aa	Batrachochytrium_dendrobatidis_MODS27_IT.LCG.aa	Batrachochytrium_dendrobatidis_MODS28_IT.LCG.aa	Batrachochytrium_dendrobatidis_MexMkt.LCG.aa	Batrachochytrium_dendrobatidis_NBRC106979.LCG.aa	Batrachochytrium_dendrobatidis_PENNEWT.LCG.aa	Batrachochytrium_dendrobatidis_PENS-2.4.LCG.aa	Batrachochytrium_dendrobatidis_PENS-9.2.LCG.aa	Batrachochytrium_dendrobatidis_PNP15150.LCG.aa	Batrachochytrium_dendrobatidis_PNP15152.LCG.aa	Batrachochytrium_dendrobatidis_PNP15153.LCG.aa	Batrachochytrium_dendrobatidis_PNP15156.LCG.aa	Batrachochytrium_dendrobatidis_PUITS_11.LCG.aa	Batrachochytrium_dendrobatidis_PUITS_12No3.LCG.aa	Batrachochytrium_dendrobatidis_PUITS_12No4.LCG.aa	Batrachochytrium_dendrobatidis_PUITS_12No5.LCG.aa	Batrachochytrium_dendrobatidis_PUITS_12No7.LCG.aa	Batrachochytrium_dendrobatidis_PUITS_12No8.LCG.aa	Batrachochytrium_dendrobatidis_RAS3_CH.LCG.aa	Batrachochytrium_dendrobatidis_RC4.LCG.aa	Batrachochytrium_dendrobatidis_RC5.1.LCG.aa	Batrachochytrium_dendrobatidis_RC5.1_FR.LCG.aa	Batrachochytrium_dendrobatidis_RioMaria.LCG.aa	Batrachochytrium_dendrobatidis_SA-EC1.LCG.aa	Batrachochytrium_dendrobatidis_SA-EC3.LCG.aa	Batrachochytrium_dendrobatidis_SA-EC5.LCG.aa	Batrachochytrium_dendrobatidis_SA-EC6.LCG.aa	Batrachochytrium_dendrobatidis_SA-EC7.LCG.aa	Batrachochytrium_dendrobatidis_SA-FS1.LCG.aa	Batrachochytrium_dendrobatidis_SA-KN1.LCG.aa	Batrachochytrium_dendrobatidis_SA-KN3.LCG.aa	Batrachochytrium_dendrobatidis_SA-KN4.LCG.aa	Batrachochytrium_dendrobatidis_SA-KN5.LCG.aa	Batrachochytrium_dendrobatidis_SA-KN6.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC1.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC10.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC2.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC3.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC4.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC5.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC6.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC7.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC8.LCG.aa	Batrachochytrium_dendrobatidis_SA-NC9.LCG.aa	Batrachochytrium_dendrobatidis_SA1d_ZA.LCG.aa	Batrachochytrium_dendrobatidis_SA3e.LCG.aa	Batrachochytrium_dendrobatidis_SA4c_ZA.LCG.aa	Batrachochytrium_dendrobatidis_SA5c.LCG.aa	Batrachochytrium_dendrobatidis_SA6e.LCG.aa	Batrachochytrium_dendrobatidis_SCH_CH.LCG.aa	Batrachochytrium_dendrobatidis_SFBC014_GB.LCG.aa	Batrachochytrium_dendrobatidis_SP10_IT.LCG.aa	Batrachochytrium_dendrobatidis_SRS812.LCG.aa	Batrachochytrium_dendrobatidis_STR3_CH.LCG.aa	Batrachochytrium_dendrobatidis_SWED-40.5.04.LCG.aa	Batrachochytrium_dendrobatidis_SWED-40.5.13.LCG.aa	Batrachochytrium_dendrobatidis_SWED-40.5.14.LCG.aa	Batrachochytrium_dendrobatidis_SWED-40.5.17.LCG.aa	Batrachochytrium_dendrobatidis_SWED-40.5.22.LCG.aa	Batrachochytrium_dendrobatidis_SWISS_IT1.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55882.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55883.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55886.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55887.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55888.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55890.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55897.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55898.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55899.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55900.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55901.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55902.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55903.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55904.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55905.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55906.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55907.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55908.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55910.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55911.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55912.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55913.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55914.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55915.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55916.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55917.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55918.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55920.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55921.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55922.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55925.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55926.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55927.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55928.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55929.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55930.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55931.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55932.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55933.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55934.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55935.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55936.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55937.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55938.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55939.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55940.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55942.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55944.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55945.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55946.LCG.aa	Batrachochytrium_dendrobatidis_Sample_55947.LCG.aa	Batrachochytrium_dendrobatidis_Section_Line.LCG.aa	Batrachochytrium_dendrobatidis_Sora.LCG.aa	Batrachochytrium_dendrobatidis_TER_1.1.LCG.aa	Batrachochytrium_dendrobatidis_TER_3.1.LCG.aa	Batrachochytrium_dendrobatidis_TER_4.2.LCG.aa	Batrachochytrium_dendrobatidis_TF5a1_ES.LCG.aa	Batrachochytrium_dendrobatidis_TORO1_ES.LCG.aa	Batrachochytrium_dendrobatidis_TST75.LCG.aa	Batrachochytrium_dendrobatidis_TW16-050.LCG.aa	Batrachochytrium_dendrobatidis_TW16-164.LCG.aa	Batrachochytrium_dendrobatidis_TW16-206.LCG.aa	Batrachochytrium_dendrobatidis_TW16-279.LCG.aa	Batrachochytrium_dendrobatidis_TW16-280.LCG.aa	Batrachochytrium_dendrobatidis_TW16-292.LCG.aa	Batrachochytrium_dendrobatidis_TW16-293.LCG.aa	Batrachochytrium_dendrobatidis_TW16-295.LCG.aa	Batrachochytrium_dendrobatidis_TW16-304.LCG.aa	Batrachochytrium_dendrobatidis_TW16-519.LCG.aa	Batrachochytrium_dendrobatidis_UKBEL.LCG.aa	Batrachochytrium_dendrobatidis_UKBER.LCG.aa	Batrachochytrium_dendrobatidis_UKMAB.LCG.aa	Batrachochytrium_dendrobatidis_UKTVB.LCG.aa	Batrachochytrium_dendrobatidis_UM142.LCG.aa	Batrachochytrium_dendrobatidis_VA02.LCG.aa	Batrachochytrium_dendrobatidis_VC1_CA.LCG.aa	Batrachochytrium_dendrobatidis_VOR3_CH.LCG.aa	Batrachochytrium_dendrobatidis_picosAo1.LCG.aa
OG0009670			06.OZ|06.OZ_006945-T1																																																																																																																																																																																																																																																																																																																																																									
OG0009671				07.OZ|07.OZ_004612-T1																																																																																																																																																																																																																																																																																																																																																								
OG0009672					0710.1|0710.1_005969-T1																																																																																																																																																																																																																																																																																																																																																							
OG0009673							0739|0739_003466-T1																																																																																																																																																																																																																																																																																																																																																					
OG0009674													13.OZ|13.OZ_003036-T1																																																																																																																																																																																																																																																																																																																																															
OG0009675																16.OZ|16.OZ_006299-T1																																																																																																																																																																																																																																																																																																																																												
OG0009676																		20.OZ|20.OZ_006944-T1																																																																																																																																																																																																																																																																																																																																										
OG0009677																				23.OZ|23.OZ_000864-T1																																																																																																																																																																																																																																																																																																																																								
OG0009678																					24.OZ|24.OZ_000562-T1																																																																																																																																																																																																																																																																																																																																							
