Number of species	348
Number of genes	2900967
Number of genes in orthogroups	2894338
Number of unassigned genes	6629
Percentage of genes in orthogroups	99.8
Percentage of unassigned genes	0.2
Number of orthogroups	9670
Number of species-specific orthogroups	457
Number of genes in species-specific orthogroups	1230
Percentage of genes in species-specific orthogroups	0.0
Mean orthogroup size	299.3
Median orthogroup size	346.0
G50 (assigned genes)	348
G50 (all genes)	348
O50 (assigned genes)	2858
O50 (all genes)	2868
Number of orthogroups with all species present	556
Number of single-copy orthogroups	126
Date	2022-07-19
Orthogroups file	Orthogroups.tsv
Unassigned genes file	Orthogroups_UnassignedGenes.tsv
Per-species statistics	Statistics_PerSpecies.tsv
Overall statistics	Statistics_Overall.tsv
Orthogroups shared between species	Orthogroups_SpeciesOverlaps.tsv

Average number of genes per-species in orthogroup	Number of orthogroups	Percentage of orthogroups	Number of genes	Percentage of genes
<1	6397	66.2	1302598	45.0
'1	2973	30.7	1287092	44.5
'2	225	2.3	202177	7.0
'3	56	0.6	68531	2.4
'4	11	0.1	17518	0.6
'5	5	0.1	9383	0.3
'6	2	0.0	4224	0.1
'7	0	0.0	0	0.0
'8	1	0.0	2815	0.1
'9	0	0.0	0	0.0
'10	0	0.0	0	0.0
11-15	0	0.0	0	0.0
16-20	0	0.0	0	0.0
21-50	0	0.0	0	0.0
51-100	0	0.0	0	0.0
101-150	0	0.0	0	0.0
151-200	0	0.0	0	0.0
201-500	0	0.0	0	0.0
501-1000	0	0.0	0	0.0
'1001+	0	0.0	0	0.0

Number of species in orthogroup	Number of orthogroups
1	457
2	953
3	340
4	158
5	75
6	40
7	35
8	31
9	21
10	18
11	15
12	28
13	9
14	17
15	16
16	11
17	8
18	8
19	9
20	9
21	7
22	6
23	2
24	5
25	6
26	2
27	3
28	3
29	3
30	4
31	5
32	4
33	5
34	2
35	2
36	5
37	9
38	1
39	7
40	4
41	7
42	5
43	3
44	3
45	5
46	1
47	2
48	5
49	4
50	8
51	3
52	7
53	8
54	6
55	17
56	6
57	7
58	3
59	7
60	3
61	2
62	5
63	3
64	2
65	3
66	2
67	3
68	3
69	2
70	1
71	4
72	1
73	2
74	1
75	4
76	3
77	1
78	2
79	1
80	3
81	0
82	3
83	1
84	0
85	2
86	2
87	3
88	1
89	1
90	4
91	2
92	4
93	1
94	3
95	1
96	3
97	0
98	0
99	2
100	1
101	1
102	0
103	2
104	1
105	3
106	2
107	1
108	2
109	1
110	1
111	3
112	4
113	1
114	1
115	1
116	3
117	3
118	1
119	0
120	0
121	2
122	1
123	0
124	1
125	3
126	1
127	0
128	2
129	1
130	0
131	4
132	0
133	1
134	1
135	0
136	1
137	1
138	2
139	1
140	2
141	0
142	0
143	2
144	0
145	0
146	2
147	1
148	0
149	3
150	1
151	0
152	1
153	4
154	5
155	5
156	3
157	0
158	2
159	1
160	1
161	2
162	1
163	1
164	0
165	0
166	2
167	1
168	1
169	4
170	3
171	4
172	1
173	1
174	2
175	0
176	6
177	2
178	1
179	2
180	2
181	0
182	1
183	2
184	0
185	1
186	1
187	4
188	3
189	0
190	1
191	3
192	1
193	0
194	2
195	0
196	1
197	4
198	2
199	1
200	4
201	2
202	3
203	2
204	1
205	2
206	0
207	2
208	0
209	2
210	3
211	2
212	1
213	1
214	1
215	1
216	2
217	3
218	3
219	4
220	1
221	5
222	2
223	4
224	2
225	3
226	1
227	1
228	2
229	0
230	1
231	1
232	4
233	4
234	2
235	3
236	2
237	4
238	4
239	3
240	0
241	2
242	2
243	1
244	0
245	3
246	1
247	1
248	0
249	3
250	3
251	0
252	3
253	1
254	4
255	1
256	5
257	6
258	1
259	6
260	4
261	2
262	0
263	3
264	3
265	4
266	1
267	1
268	0
269	4
270	2
271	5
272	4
273	5
274	4
275	0
276	0
277	2
278	6
279	4
280	4
281	3
282	6
283	1
284	7
285	3
286	1
287	3
288	5
289	5
290	4
291	6
292	4
293	7
294	5
295	3
296	7
297	7
298	2
299	5
300	5
301	4
302	6
303	8
304	8
305	6
306	7
307	10
308	8
309	9
310	13
311	10
312	5
313	6
314	7
315	14
316	15
317	7
318	9
319	18
320	13
321	14
322	12
323	8
324	12
325	16
326	23
327	16
328	19
329	23
330	16
331	16
332	25
333	22
334	27
335	35
336	30
337	55
338	67
339	71
340	115
341	166
342	265
343	356
344	618
345	985
346	1540
347	1417
348	556
