CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7665	8611	+	BAVBRUCH1_000001-T1		g00025_21	80	339	4229
scaffold_1	9546	11462	-	BAVBRUCH1_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	14273	15519	+	BAVBRUCH1_000003-T1		g01053_1	98	341	341
scaffold_1	16771	18574	+	BAVBRUCH1_000004-T1		g01027_2	98	346	695
scaffold_1	18769	22080	-	BAVBRUCH1_000005-T1		g00815_2	80	344	348
scaffold_1	23025	24650	+	BAVBRUCH1_000006-T1		g00691_1	98	346	348
scaffold_1	24719	25306	-	BAVBRUCH1_000007-T1		g04916	98	344	345
scaffold_1	25659	27648	+	BAVBRUCH1_000008-T1		g01742	98	346	1038
scaffold_1	27534	29977	+	BAVBRUCH1_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	29801	31758	-	BAVBRUCH1_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	31860	33536	-	BAVBRUCH1_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	34098	35708	+	BAVBRUCH1_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	35742	41198	-	BAVBRUCH1_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	48348	51803	-	BAVBRUCH1_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	51908	52306	-	BAVBRUCH1_000018-T1		g00397	98	346	1037
scaffold_1	54027	55259	-	BAVBRUCH1_000019-T1		g00160_3	98	327	331
scaffold_1	57960	60575	+	BAVBRUCH1_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	60655	64783	+	BAVBRUCH1_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	65499	67964	+	BAVBRUCH1_000022-T1		g00027_15	98	345	347
scaffold_1	68726	72285	+	BAVBRUCH1_000023-T1		g00760_1	98	345	350
scaffold_1	72363	74663	+	BAVBRUCH1_000024-T1		g02137	98	346	350
scaffold_1	74657	77999	-	BAVBRUCH1_000025-T1		g00034_2	98	346	348
scaffold_1	78667	80139	-	BAVBRUCH1_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	81942	83253	+	BAVBRUCH1_000027-T1		g00528	98	344	346
scaffold_1	83265	87010	-	BAVBRUCH1_000028-T1		g01711	98	346	349
scaffold_1	87108	88232	-	BAVBRUCH1_000029-T1		g01786	98	345	688
scaffold_1	88539	90751	-	BAVBRUCH1_000030-T1		g01786	98	345	688
scaffold_1	91350	92042	-	BAVBRUCH1_000031-T1		g02596	98	346	347
scaffold_1	92098	92687	-	BAVBRUCH1_000032-T1		g00017	98	346	346
scaffold_1	93341	94881	+	BAVBRUCH1_000033-T1		g00460_2	98	346	1202
scaffold_1	95418	96378	-	BAVBRUCH1_000034-T1		g02790	98	345	348
scaffold_1	96696	97561	+	BAVBRUCH1_000035-T1		g00460_2	98	346	1202
scaffold_1	97472	101340	-	BAVBRUCH1_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	100692	103363	-	BAVBRUCH1_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	103645	105223	+	BAVBRUCH1_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	105241	105900	-	BAVBRUCH1_000039-T1		g06005	98	343	344
scaffold_1	105999	109195	+	BAVBRUCH1_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	109692	111323	+	BAVBRUCH1_000041-T1		g00027_82	98	346	676
scaffold_1	111371	112728	-	BAVBRUCH1_000042-T1		g02042	98	345	346
scaffold_1	113818	117847	-	BAVBRUCH1_000043-T1		g00942	98	346	678
scaffold_1	118067	119273	-	BAVBRUCH1_000044-T1		g00942	98	346	678
scaffold_1	119566	120451	-	BAVBRUCH1_000045-T1		g01350	98	346	1045
scaffold_1	121061	123784	-	BAVBRUCH1_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	123855	126190	+	BAVBRUCH1_000047-T1		g00573_2	98	346	1046
scaffold_1	127382	132406	-	BAVBRUCH1_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	132384	133607	-	BAVBRUCH1_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	133885	138372	-	BAVBRUCH1_000050-T1		g00047_5	98	345	686
scaffold_1	138724	139521	-	BAVBRUCH1_000051-T1		g00047_5	98	345	686
scaffold_1	139456	147894	+	BAVBRUCH1_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	144817	147946	-	BAVBRUCH1_000053-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	149380	151239	+	BAVBRUCH1_000054-T1		g00070	98	346	1251
scaffold_1	151751	153363	+	BAVBRUCH1_000055-T1		g02626	98	344	344
scaffold_1	153975	155031	-	BAVBRUCH1_000056-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	155408	156657	-	BAVBRUCH1_000057-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	157149	160167	-	BAVBRUCH1_000058-T1		g00179_3	98	345	692
scaffold_1	160743	163582	+	BAVBRUCH1_000059-T1		g00531	98	346	1417
scaffold_1	163721	166291	+	BAVBRUCH1_000060-T1		g00026_223	80	346	8582
scaffold_1	166299	166738	-	BAVBRUCH1_000061-T1		g03743	98	344	345
scaffold_1	166973	169018	+	BAVBRUCH1_000062-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	169229	170898	+	BAVBRUCH1_000063-T1		g00164	98	345	2131
scaffold_1	171408	173781	+	BAVBRUCH1_000064-T1		g01374	98	345	512
scaffold_1	173841	175724	+	BAVBRUCH1_000065-T1		g03321	98	344	348
scaffold_1	175761	179191	-	BAVBRUCH1_000066-T1		g00168_2	98	345	2842
scaffold_1	181662	182316	+	BAVBRUCH1_000067-T1		g01113	98	345	948
scaffold_1	182758	184779	+	BAVBRUCH1_000068-T1		g01113	98	345	948
scaffold_1	184873	186738	+	BAVBRUCH1_000069-T1		g01709_2	95	134	134
scaffold_1	188273	189660	-	BAVBRUCH1_000071-T1		g01709_1	98	342	343
scaffold_1	190211	192230	-	BAVBRUCH1_000072-T1		g00099_2	98	343	344
scaffold_1	192580	194049	+	BAVBRUCH1_000073-T1		g02366	98	344	347
scaffold_1	194343	195948	+	BAVBRUCH1_000074-T1		g01049	98	346	1035
scaffold_1	197044	198596	+	BAVBRUCH1_000075-T1		g01155	98	345	668
scaffold_1	198699	200482	+	BAVBRUCH1_000076-T1		g00099_3	98	345	684
scaffold_1	200478	201663	-	BAVBRUCH1_000077-T1		g00532	98	346	1693
scaffold_1	201747	202890	+	BAVBRUCH1_000078-T1		g00133_3	98	345	1029
scaffold_1	202887	205512	-	BAVBRUCH1_000079-T1		g00099_3	98	345	684
scaffold_1	205509	207478	-	BAVBRUCH1_000080-T1		g02009	98	343	343
scaffold_1	207613	208191	+	BAVBRUCH1_000081-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	208167	209932	-	BAVBRUCH1_000082-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	210339	214883	+	BAVBRUCH1_000083-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	215077	217351	-	BAVBRUCH1_000084-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	218520	221085	+	BAVBRUCH1_000085-T1		g01642	98	344	862
