CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	3913	5702	-	picosAo1_007248-T1		g00025_19	90	345	4663
scaffold_1	6704	7650	+	picosAo1_000001-T1		g00025_21	80	339	4229
scaffold_1	8585	10501	-	picosAo1_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	13416	14662	+	picosAo1_000003-T1		g01053_1	98	341	341
scaffold_1	15914	17717	+	picosAo1_000004-T1		g01027_2	98	346	695
scaffold_1	17912	21223	-	picosAo1_000005-T1		g00815_2	80	344	348
scaffold_1	22168	23793	+	picosAo1_000006-T1		g00691_1	98	346	348
scaffold_1	23862	24449	-	picosAo1_000007-T1		g04916	98	344	345
scaffold_1	24803	26689	+	picosAo1_000008-T1		g01742	98	346	1038
scaffold_1	26675	29118	+	picosAo1_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	28942	30899	-	picosAo1_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	31001	32677	-	picosAo1_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	33239	34849	+	picosAo1_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	34883	40339	-	picosAo1_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	47490	50945	-	picosAo1_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	51050	51448	-	picosAo1_000018-T1		g00397	98	346	1037
scaffold_1	53166	54398	-	picosAo1_000019-T1		g00160_3	98	327	331
scaffold_1	57099	59714	+	picosAo1_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	59794	63922	+	picosAo1_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	64638	67103	+	picosAo1_000022-T1		g00027_15	98	345	347
