CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	5784	7573	-	IA042Lowpassage_006986-T1		g00025_19	90	345	4663
scaffold_1	11179	12125	+	IA042Lowpassage_000001-T1		g00025_21	80	339	4229
scaffold_1	13060	14976	-	IA042Lowpassage_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17942	19188	+	IA042Lowpassage_000003-T1		g01053_1	98	341	341
scaffold_1	20440	22243	+	IA042Lowpassage_000004-T1		g01027_2	98	346	695
scaffold_1	22438	25749	-	IA042Lowpassage_000005-T1		g00815_2	80	344	348
scaffold_1	26694	28319	+	IA042Lowpassage_000006-T1		g00691_1	98	346	348
scaffold_1	28388	28975	-	IA042Lowpassage_000007-T1		g04916	98	344	345
scaffold_1	29329	31217	+	IA042Lowpassage_000008-T1		g01742	98	346	1038
scaffold_1	31203	33646	+	IA042Lowpassage_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33470	35427	-	IA042Lowpassage_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35529	37205	-	IA042Lowpassage_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	37767	39377	+	IA042Lowpassage_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39411	44867	-	IA042Lowpassage_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	52018	55473	-	IA042Lowpassage_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55578	55976	-	IA042Lowpassage_000018-T1		g00397	98	346	1037
scaffold_1	57696	58928	-	IA042Lowpassage_000019-T1		g00160_3	98	327	331
scaffold_1	61629	64244	+	IA042Lowpassage_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64324	68452	+	IA042Lowpassage_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69168	71633	+	IA042Lowpassage_000022-T1		g00027_15	98	345	347
scaffold_1	72395	75954	+	IA042Lowpassage_000023-T1		g00760_1	98	345	350
scaffold_1	76032	78332	+	IA042Lowpassage_000024-T1		g02137	98	346	350
scaffold_1	78326	81668	-	IA042Lowpassage_000025-T1		g00034_2	98	346	348
scaffold_1	82336	83808	-	IA042Lowpassage_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85611	86922	+	IA042Lowpassage_000027-T1		g00528	98	344	346
scaffold_1	86934	90679	-	IA042Lowpassage_000028-T1		g01711	98	346	349
scaffold_1	90777	91901	-	IA042Lowpassage_000029-T1		g01786	98	345	688
scaffold_1	92210	94422	-	IA042Lowpassage_000030-T1		g01786	98	345	688
scaffold_1	95023	95715	-	IA042Lowpassage_000031-T1		g02596	98	346	347
scaffold_1	95771	96360	-	IA042Lowpassage_000032-T1		g00017	98	346	346
scaffold_1	99230	100190	-	IA042Lowpassage_000033-T1		g02790	98	345	348
scaffold_1	100508	101373	+	IA042Lowpassage_000034-T1		g00460_2	98	346	1202
scaffold_1	101402	104321	-	IA042Lowpassage_000035-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104504	105102	-	IA042Lowpassage_000036-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	105148	107175	-	IA042Lowpassage_000037-T1		g00597_2	98	346	1042
scaffold_1	107457	109035	+	IA042Lowpassage_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109053	109712	-	IA042Lowpassage_000039-T1		g06005	98	343	344
scaffold_1	109811	113007	+	IA042Lowpassage_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113504	115135	+	IA042Lowpassage_000041-T1		g00027_82	98	346	676
scaffold_1	115183	116540	-	IA042Lowpassage_000042-T1		g02042	98	345	346
scaffold_1	117439	121501	-	IA042Lowpassage_000043-T1		g00942	98	346	678
scaffold_1	121721	122927	-	IA042Lowpassage_000044-T1		g00942	98	346	678
scaffold_1	123220	124165	-	IA042Lowpassage_000045-T1		g01350	98	346	1045
scaffold_1	124715	127438	-	IA042Lowpassage_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	127509	129844	+	IA042Lowpassage_000047-T1		g00573_2	98	346	1046
scaffold_1	131023	136047	-	IA042Lowpassage_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	136025	137248	-	IA042Lowpassage_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	137526	142013	-	IA042Lowpassage_000050-T1		g00047_5	98	345	686
scaffold_1	142365	143162	-	IA042Lowpassage_000051-T1		g00047_5	98	345	686
scaffold_1	143097	151535	+	IA042Lowpassage_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	148458	151587	-	IA042Lowpassage_000053-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	153021	154868	+	IA042Lowpassage_000054-T1		g00070	98	346	1251
scaffold_1	155380	156992	+	IA042Lowpassage_000055-T1		g02626	98	344	344
scaffold_1	157604	158659	-	IA042Lowpassage_000056-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	159036	160285	-	IA042Lowpassage_000057-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	160777	163795	-	IA042Lowpassage_000058-T1		g00179_3	98	345	692
scaffold_1	164371	167210	+	IA042Lowpassage_000059-T1		g00531	98	346	1417
scaffold_1	167349	169919	+	IA042Lowpassage_000060-T1		g00026_223	80	346	8582
scaffold_1	169927	170366	-	IA042Lowpassage_000061-T1		g03743	98	344	345
scaffold_1	170601	172647	+	IA042Lowpassage_000062-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	172858	174528	+	IA042Lowpassage_000063-T1		g00164	98	345	2131
scaffold_1	174633	177411	+	IA042Lowpassage_000064-T1		g00164	98	345	2131
scaffold_1	177410	179354	+	IA042Lowpassage_000065-T1		g03321	98	344	348
scaffold_1	179391	182887	-	IA042Lowpassage_000066-T1		g00168_2	98	345	2842
scaffold_1	186555	188576	+	IA042Lowpassage_000067-T1		g01113	98	345	948
scaffold_1	188670	190535	+	IA042Lowpassage_000068-T1		g01709_2	95	134	134
scaffold_1	191850	193237	-	IA042Lowpassage_000069-T1		g01709_1	98	342	343
scaffold_1	193788	195807	-	IA042Lowpassage_000070-T1		g00099_2	98	343	344
scaffold_1	196157	197626	+	IA042Lowpassage_000071-T1		g02366	98	344	347
scaffold_1	197917	199522	+	IA042Lowpassage_000072-T1		g01049	98	346	1035
