CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	5793	7582	-	STR3CH_007380-T1		g00025_19	90	345	4663
scaffold_1	8075	9021	+	STR3CH_000001-T1		g00025_21	80	339	4229
scaffold_1	10125	12041	-	STR3CH_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	14957	16203	+	STR3CH_000003-T1		g01053_1	98	341	341
scaffold_1	17545	19354	+	STR3CH_000004-T1		g01027_2	98	346	695
scaffold_1	19563	22874	-	STR3CH_000005-T1		g00815_2	80	344	348
scaffold_1	23819	25444	+	STR3CH_000006-T1		g00691_1	98	346	348
scaffold_1	25513	26100	-	STR3CH_000007-T1		g04916	98	344	345
scaffold_1	26454	28342	+	STR3CH_000008-T1		g01742	98	346	1038
scaffold_1	28328	30771	+	STR3CH_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	30595	32552	-	STR3CH_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	32654	34330	-	STR3CH_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	34892	36502	+	STR3CH_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	36536	41992	-	STR3CH_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49143	52598	-	STR3CH_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	52703	53101	-	STR3CH_000018-T1		g00397	98	346	1037
scaffold_1	54821	56053	-	STR3CH_000019-T1		g00160_3	98	327	331
scaffold_1	58754	61369	+	STR3CH_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	61449	65577	+	STR3CH_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	66293	68758	+	STR3CH_000022-T1		g00027_15	98	345	347
scaffold_1	69520	73079	+	STR3CH_000023-T1		g00760_1	98	345	350
scaffold_1	73157	75457	+	STR3CH_000024-T1		g02137	98	346	350
scaffold_1	75451	78793	-	STR3CH_000025-T1		g00034_2	98	346	348
scaffold_1	79461	80933	-	STR3CH_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	82736	84047	+	STR3CH_000027-T1		g00528	98	344	346
scaffold_1	84059	87804	-	STR3CH_000028-T1		g01711	98	346	349
scaffold_1	87902	89026	-	STR3CH_000029-T1		g01786	98	345	688
scaffold_1	89335	91547	-	STR3CH_000030-T1		g01786	98	345	688
scaffold_1	92148	92840	-	STR3CH_000031-T1		g02596	98	346	347
scaffold_1	92896	93485	-	STR3CH_000032-T1		g00017	98	346	346
scaffold_1	96299	97259	-	STR3CH_000033-T1		g02790	98	345	348
