CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7928	9717	-	UKTVB_007043-T1		g00025_19	90	345	4663
scaffold_1	14894	15841	+	UKTVB_000001-T1		g00025_21	80	339	4229
scaffold_1	16776	18692	-	UKTVB_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	21501	22747	+	UKTVB_000003-T1		g01053_1	98	341	341
scaffold_1	23999	25808	+	UKTVB_000004-T1		g01027_2	98	346	695
scaffold_1	26003	29314	-	UKTVB_000005-T1		g00815_2	80	344	348
scaffold_1	30259	31884	+	UKTVB_000006-T1		g00691_1	98	346	348
scaffold_1	31953	32540	-	UKTVB_000007-T1		g04916	98	344	345
scaffold_1	32894	34782	+	UKTVB_000008-T1		g01742	98	346	1038
scaffold_1	34768	37211	+	UKTVB_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	37035	38992	-	UKTVB_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	39094	40770	-	UKTVB_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	41332	42942	+	UKTVB_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	42976	48432	-	UKTVB_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	55582	59037	-	UKTVB_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	59142	59540	-	UKTVB_000018-T1		g00397	98	346	1037
scaffold_1	61261	62493	-	UKTVB_000019-T1		g00160_3	98	327	331
scaffold_1	65194	67809	+	UKTVB_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	67889	72017	+	UKTVB_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	72733	75198	+	UKTVB_000022-T1		g00027_15	98	345	347
scaffold_1	75960	79519	+	UKTVB_000023-T1		g00760_1	98	345	350
scaffold_1	79597	81897	+	UKTVB_000024-T1		g02137	98	346	350
scaffold_1	81891	85233	-	UKTVB_000025-T1		g00034_2	98	346	348
scaffold_1	85901	87373	-	UKTVB_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	89176	90487	+	UKTVB_000027-T1		g00528	98	344	346
scaffold_1	90499	94244	-	UKTVB_000028-T1		g01711	98	346	349
scaffold_1	94342	95466	-	UKTVB_000029-T1		g01786	98	345	688
scaffold_1	95773	97985	-	UKTVB_000030-T1		g01786	98	345	688
scaffold_1	98584	99276	-	UKTVB_000031-T1		g02596	98	346	347
scaffold_1	99332	99921	-	UKTVB_000032-T1		g00017	98	346	346
scaffold_1	100552	102188	+	UKTVB_000033-T1		g00460_2	98	346	1202
scaffold_1	102626	103586	-	UKTVB_000034-T1		g02790	98	345	348
scaffold_1	103904	104769	+	UKTVB_000035-T1		g00460_2	98	346	1202
scaffold_1	104798	107717	-	UKTVB_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	107900	108498	-	UKTVB_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	108544	110571	-	UKTVB_000038-T1		g00597_2	98	346	1042
scaffold_1	110853	112431	+	UKTVB_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	112444	113108	-	UKTVB_000040-T1		g06005	98	343	344
scaffold_1	113207	116403	+	UKTVB_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	116900	118531	+	UKTVB_000042-T1		g00027_82	98	346	676
scaffold_1	118579	119936	-	UKTVB_000043-T1		g02042	98	345	346
scaffold_1	120835	124897	-	UKTVB_000044-T1		g00942	98	346	678
scaffold_1	125117	126323	-	UKTVB_000045-T1		g00942	98	346	678
scaffold_1	126616	127561	-	UKTVB_000046-T1		g01350	98	346	1045
scaffold_1	128111	130834	-	UKTVB_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	130905	133240	+	UKTVB_000048-T1		g00573_2	98	346	1046
scaffold_1	134419	139443	-	UKTVB_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	139421	140644	-	UKTVB_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	140922	145409	-	UKTVB_000051-T1		g00047_5	98	345	686
scaffold_1	145761	146558	-	UKTVB_000052-T1		g00047_5	98	345	686
scaffold_1	146493	154931	+	UKTVB_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	151854	154983	-	UKTVB_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	156416	157552	+	UKTVB_000055-T1		g00070	98	346	1251
scaffold_1	158083	159724	+	UKTVB_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	159639	160487	-	UKTVB_000057-T1		g00070	98	346	1251
scaffold_1	160633	161425	+	UKTVB_000058-T1		g00070	98	346	1251
scaffold_1	161938	163550	+	UKTVB_000059-T1		g02626	98	344	344
scaffold_1	164162	165217	-	UKTVB_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	165594	166843	-	UKTVB_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	167336	170354	-	UKTVB_000062-T1		g00179_3	98	345	692
scaffold_1	170930	173769	+	UKTVB_000063-T1		g00531	98	346	1417
scaffold_1	173908	176477	+	UKTVB_000064-T1		g00026_223	80	346	8582
scaffold_1	176485	176924	-	UKTVB_000065-T1		g03743	98	344	345
scaffold_1	177159	179204	+	UKTVB_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	179415	181084	+	UKTVB_000067-T1		g00164	98	345	2131
scaffold_1	181594	183967	+	UKTVB_000068-T1		g01374	98	345	512
scaffold_1	183966	185910	+	UKTVB_000069-T1		g03321	98	344	348
scaffold_1	185947	189443	-	UKTVB_000070-T1		g00168_2	98	345	2842
scaffold_1	191848	192502	+	UKTVB_000071-T1		g01113	98	345	948
scaffold_1	192944	194965	+	UKTVB_000072-T1		g01113	98	345	948
