CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	12300	14089	-	Campana_007102-T1		g00025_19	90	345	4663
scaffold_1	18460	20376	-	Campana_000001-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	23183	24429	+	Campana_000002-T1		g01053_1	98	341	341
scaffold_1	25681	27490	+	Campana_000003-T1		g01027_2	98	346	695
scaffold_1	27685	30996	-	Campana_000004-T1		g00815_2	80	344	348
scaffold_1	31941	33566	+	Campana_000005-T1		g00691_1	98	346	348
scaffold_1	33635	34222	-	Campana_000006-T1		g04916	98	344	345
scaffold_1	34576	36464	+	Campana_000007-T1		g01742	98	346	1038
scaffold_1	36450	38893	+	Campana_000008-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	38717	40674	-	Campana_000009-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	40776	42452	-	Campana_000010-T1	sorting nexin	g03562	98	345	346
scaffold_1	43014	44624	+	Campana_000011-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	44658	50114	-	Campana_000012-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	57264	60719	-	Campana_000016-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	60824	61222	-	Campana_000017-T1		g00397	98	346	1037
scaffold_1	62943	64175	-	Campana_000018-T1		g00160_3	98	327	331
scaffold_1	66876	69491	+	Campana_000019-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	69571	73699	+	Campana_000020-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	74415	76880	+	Campana_000021-T1		g00027_15	98	345	347
scaffold_1	77642	81201	+	Campana_000022-T1		g00760_1	98	345	350
scaffold_1	81279	83579	+	Campana_000023-T1		g02137	98	346	350
scaffold_1	83573	86915	-	Campana_000024-T1		g00034_2	98	346	348
scaffold_1	87583	89055	-	Campana_000025-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	90858	92193	+	Campana_000026-T1		g00528	98	344	346
scaffold_1	92205	95950	-	Campana_000027-T1		g01711	98	346	349
scaffold_1	96048	97172	-	Campana_000028-T1		g01786	98	345	688
scaffold_1	97479	99691	-	Campana_000029-T1		g01786	98	345	688
scaffold_1	100290	100982	-	Campana_000030-T1		g02596	98	346	347
scaffold_1	101038	101627	-	Campana_000031-T1		g00017	98	346	346
scaffold_1	102258	103894	+	Campana_000032-T1		g00460_2	98	346	1202
scaffold_1	104332	105292	-	Campana_000033-T1		g02790	98	345	348
scaffold_1	105610	106475	+	Campana_000034-T1		g00460_2	98	346	1202
scaffold_1	106386	110254	-	Campana_000035-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	109606	112277	-	Campana_000036-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	112559	114137	+	Campana_000037-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	114150	114628	-	Campana_000038-T1		g06005	98	343	344
scaffold_1	114913	118109	+	Campana_000039-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	118606	120237	+	Campana_000040-T1		g00027_82	98	346	676
scaffold_1	120285	121642	-	Campana_000041-T1		g02042	98	345	346
scaffold_1	122541	126603	-	Campana_000042-T1		g00942	98	346	678
scaffold_1	126823	128029	-	Campana_000043-T1		g00942	98	346	678
scaffold_1	128322	129207	-	Campana_000044-T1		g01350	98	346	1045
scaffold_1	129817	132540	-	Campana_000045-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	132611	134946	+	Campana_000046-T1		g00573_2	98	346	1046
scaffold_1	136138	141162	-	Campana_000047-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	141140	142363	-	Campana_000048-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	142641	147128	-	Campana_000049-T1		g00047_5	98	345	686
scaffold_1	147480	148163	-	Campana_000050-T1		g00047_5	98	345	686
scaffold_1	148212	156650	+	Campana_000051-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	153573	156702	-	Campana_000052-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	158156	159089	+	Campana_000053-T1		g00070	98	346	1251
