CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	6465	8254	-	Acherito.c15_007016-T1		g00025_19	90	345	4663
scaffold_1	8803	9749	+	Acherito.c15_000001-T1		g00025_21	80	339	4229
scaffold_1	10684	12600	-	Acherito.c15_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	15398	16644	+	Acherito.c15_000003-T1		g01053_1	98	341	341
scaffold_1	17896	19705	+	Acherito.c15_000004-T1		g01027_2	98	346	695
scaffold_1	19900	23211	-	Acherito.c15_000005-T1		g00815_2	80	344	348
scaffold_1	24156	25781	+	Acherito.c15_000006-T1		g00691_1	98	346	348
scaffold_1	25850	26437	-	Acherito.c15_000007-T1		g04916	98	344	345
scaffold_1	26791	28677	+	Acherito.c15_000008-T1		g01742	98	346	1038
scaffold_1	28663	31106	+	Acherito.c15_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	30930	32887	-	Acherito.c15_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	32989	34665	-	Acherito.c15_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	35227	36837	+	Acherito.c15_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	36871	42327	-	Acherito.c15_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49478	52933	-	Acherito.c15_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	53038	53436	-	Acherito.c15_000018-T1		g00397	98	346	1037
scaffold_1	55157	56389	-	Acherito.c15_000019-T1		g00160_3	98	327	331
scaffold_1	59090	61705	+	Acherito.c15_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	61785	65913	+	Acherito.c15_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	66629	69094	+	Acherito.c15_000022-T1		g00027_15	98	345	347
scaffold_1	69856	73415	+	Acherito.c15_000023-T1		g00760_1	98	345	350
scaffold_1	73493	75793	+	Acherito.c15_000024-T1		g02137	98	346	350
scaffold_1	75787	79129	-	Acherito.c15_000025-T1		g00034_2	98	346	348
scaffold_1	79797	81269	-	Acherito.c15_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	83072	84360	+	Acherito.c15_000027-T1		g00528	98	344	346
scaffold_1	84574	88319	-	Acherito.c15_000028-T1		g01711	98	346	349
scaffold_1	88417	89541	-	Acherito.c15_000029-T1		g01786	98	345	688
scaffold_1	89848	92060	-	Acherito.c15_000030-T1		g01786	98	345	688
scaffold_1	92659	93351	-	Acherito.c15_000031-T1		g02596	98	346	347
scaffold_1	93407	93996	-	Acherito.c15_000032-T1		g00017	98	346	346
scaffold_1	94646	96341	+	Acherito.c15_000033-T1		g00460_2	98	346	1202
