CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	5918	7707	-	08MG05_007012-T1		g00025_19	90	345	4663
scaffold_1	8409	9355	+	08MG05_000001-T1		g00025_21	80	339	4229
scaffold_1	10290	12206	-	08MG05_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	14995	16241	+	08MG05_000003-T1		g01053_1	98	341	341
scaffold_1	17493	19296	+	08MG05_000004-T1		g01027_2	98	346	695
scaffold_1	19491	22802	-	08MG05_000005-T1		g00815_2	80	344	348
scaffold_1	23747	25372	+	08MG05_000006-T1		g00691_1	98	346	348
scaffold_1	25441	26028	-	08MG05_000007-T1		g04916	98	344	345
scaffold_1	26382	28268	+	08MG05_000008-T1		g01742	98	346	1038
scaffold_1	28254	30697	+	08MG05_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	30521	32478	-	08MG05_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	32580	34256	-	08MG05_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	34818	36428	+	08MG05_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	36462	41918	-	08MG05_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49069	52524	-	08MG05_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	52629	53027	-	08MG05_000018-T1		g00397	98	346	1037
scaffold_1	54745	55977	-	08MG05_000019-T1		g00160_3	98	327	331
scaffold_1	58678	61293	+	08MG05_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	61373	65501	+	08MG05_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	66217	68682	+	08MG05_000022-T1		g00027_15	98	345	347
scaffold_1	69444	73003	+	08MG05_000023-T1		g00760_1	98	345	350
scaffold_1	73081	75381	+	08MG05_000024-T1		g02137	98	346	350
scaffold_1	75375	78717	-	08MG05_000025-T1		g00034_2	98	346	348
scaffold_1	79385	80857	-	08MG05_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	82660	83995	+	08MG05_000027-T1		g00528	98	344	346
scaffold_1	84007	87752	-	08MG05_000028-T1		g01711	98	346	349
scaffold_1	87850	88974	-	08MG05_000029-T1		g01786	98	345	688
scaffold_1	89283	91495	-	08MG05_000030-T1		g01786	98	345	688
scaffold_1	92096	92788	-	08MG05_000031-T1		g02596	98	346	347
scaffold_1	92844	93434	-	08MG05_000032-T1		g00017	98	346	346
scaffold_1	94086	95626	+	08MG05_000033-T1		g00460_2	98	346	1202
scaffold_1	96163	97123	-	08MG05_000034-T1		g02790	98	345	348
scaffold_1	97441	98306	+	08MG05_000035-T1		g00460_2	98	346	1202
scaffold_1	98335	101254	-	08MG05_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	101437	102035	-	08MG05_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	102081	104108	-	08MG05_000038-T1		g00597_2	98	346	1042
scaffold_1	104390	105968	+	08MG05_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	105986	106645	-	08MG05_000040-T1		g06005	98	343	344
scaffold_1	106744	109940	+	08MG05_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	110437	112068	+	08MG05_000042-T1		g00027_82	98	346	676
scaffold_1	112116	113473	-	08MG05_000043-T1		g02042	98	345	346
scaffold_1	114372	118425	-	08MG05_000044-T1		g00942	98	346	678
scaffold_1	118645	119851	-	08MG05_000045-T1		g00942	98	346	678
scaffold_1	120144	121089	-	08MG05_000046-T1		g01350	98	346	1045
scaffold_1	121639	124362	-	08MG05_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	124433	126768	+	08MG05_000048-T1		g00573_2	98	346	1046
scaffold_1	127947	132971	-	08MG05_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	132949	134172	-	08MG05_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	134450	138937	-	08MG05_000051-T1		g00047_5	98	345	686
scaffold_1	139289	140086	-	08MG05_000052-T1		g00047_5	98	345	686
scaffold_1	140021	148459	+	08MG05_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	145382	148511	-	08MG05_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	149944	151080	+	08MG05_000055-T1		g00070	98	346	1251
scaffold_1	151611	153252	+	08MG05_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
