CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	569	2485	-	NBRC106979_000001-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	4686	5932	+	NBRC106979_000002-T1		g01053_1	98	341	341
scaffold_1	7184	8993	+	NBRC106979_000003-T1		g01027_2	98	346	695
scaffold_1	9188	12499	-	NBRC106979_000004-T1		g00815_2	80	344	348
scaffold_1	13444	15069	+	NBRC106979_000005-T1		g00691_1	98	346	348
scaffold_1	15138	15725	-	NBRC106979_000006-T1		g04916	98	344	345
scaffold_1	16078	18067	+	NBRC106979_000007-T1		g01742	98	346	1038
scaffold_1	17953	20396	+	NBRC106979_000008-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	20220	22177	-	NBRC106979_000009-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	22279	23955	-	NBRC106979_000010-T1	sorting nexin	g03562	98	345	346
scaffold_1	24517	26127	+	NBRC106979_000011-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	26161	31617	-	NBRC106979_000012-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	38787	41791	-	NBRC106979_000016-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	42442	42840	-	NBRC106979_000017-T1		g00397	98	346	1037
scaffold_1	47143	49758	+	NBRC106979_000018-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	49838	53966	+	NBRC106979_000019-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	54682	57147	+	NBRC106979_000020-T1		g00027_15	98	345	347
scaffold_1	57909	61468	+	NBRC106979_000021-T1		g00760_1	98	345	350
scaffold_1	61546	63846	+	NBRC106979_000022-T1		g02137	98	346	350
scaffold_1	63840	67182	-	NBRC106979_000023-T1		g00034_2	98	346	348
scaffold_1	67850	69322	-	NBRC106979_000024-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	71125	72460	+	NBRC106979_000025-T1		g00528	98	344	346
scaffold_1	72472	76217	-	NBRC106979_000026-T1		g01711	98	346	349
scaffold_1	76315	77439	-	NBRC106979_000027-T1		g01786	98	345	688
scaffold_1	77746	79958	-	NBRC106979_000028-T1		g01786	98	345	688
scaffold_1	80557	81249	-	NBRC106979_000029-T1		g02596	98	346	347
scaffold_1	81305	81894	-	NBRC106979_000030-T1		g00017	98	346	346
scaffold_1	82525	84161	+	NBRC106979_000031-T1		g00460_2	98	346	1202
scaffold_1	84599	85559	-	NBRC106979_000032-T1		g02790	98	345	348
scaffold_1	85877	86742	+	NBRC106979_000033-T1		g00460_2	98	346	1202
scaffold_1	86771	89690	-	NBRC106979_000034-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	89873	90471	-	NBRC106979_000035-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	90517	92544	-	NBRC106979_000036-T1		g00597_2	98	346	1042
scaffold_1	92826	94404	+	NBRC106979_000037-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	94417	95081	-	NBRC106979_000038-T1		g06005	98	343	344
scaffold_1	95180	98317	+	NBRC106979_000039-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	100085	101442	-	NBRC106979_000040-T1		g02042	98	345	346
scaffold_1	102341	106403	-	NBRC106979_000041-T1		g00942	98	346	678
scaffold_1	106623	107829	-	NBRC106979_000042-T1		g00942	98	346	678
scaffold_1	108122	109067	-	NBRC106979_000043-T1		g01350	98	346	1045
scaffold_1	109617	112340	-	NBRC106979_000044-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	112411	114746	+	NBRC106979_000045-T1		g00573_2	98	346	1046
scaffold_1	115938	120962	-	NBRC106979_000046-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	120940	122163	-	NBRC106979_000047-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	122441	126928	-	NBRC106979_000048-T1		g00047_5	98	345	686
scaffold_1	127280	128077	-	NBRC106979_000049-T1		g00047_5	98	345	686
scaffold_1	128012	132122	+	NBRC106979_000050-T1		g00568	98	346	1056
scaffold_1	138582	140223	+	NBRC106979_000051-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	140138	140986	-	NBRC106979_000052-T1		g00070	98	346	1251
scaffold_1	141677	142093	+	NBRC106979_006629-T1		g00070	98	346	1251
scaffold_1	142689	144238	+	NBRC106979_000053-T1		g02626	98	344	344
scaffold_1	144958	146014	-	NBRC106979_000054-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	146391	147640	-	NBRC106979_000055-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	148132	151153	-	NBRC106979_000056-T1		g00179_3	98	345	692
scaffold_1	154825	157395	+	NBRC106979_000057-T1		g00026_223	80	346	8582
scaffold_1	157403	157842	-	NBRC106979_000058-T1		g03743	98	344	345
scaffold_1	158077	160123	+	NBRC106979_000059-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	160334	161992	+	NBRC106979_000060-T1		g00164	98	345	2131
scaffold_1	162097	164876	+	NBRC106979_000061-T1		g00164	98	345	2131
scaffold_1	164875	166819	+	NBRC106979_000062-T1		g03321	98	344	348
scaffold_1	166856	170352	-	NBRC106979_000063-T1		g00168_2	98	345	2842
scaffold_1	172864	173518	+	NBRC106979_000064-T1		g01113	98	345	948
scaffold_1	173952	175973	+	NBRC106979_000065-T1		g01113	98	345	948
scaffold_1	176067	177932	+	NBRC106979_000066-T1		g00074_3	70	128	128
scaffold_1	178479	179866	-	NBRC106979_000067-T1		g01709_1	98	342	343
scaffold_1	180417	182436	-	NBRC106979_000068-T1		g00099_2	98	343	344
scaffold_1	182786	184255	+	NBRC106979_000069-T1		g02366	98	344	347
scaffold_1	184546	186151	+	NBRC106979_000070-T1		g01049	98	346	1035
scaffold_1	186223	188799	+	NBRC106979_000071-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	188902	190616	+	NBRC106979_000072-T1		g00099_3	98	345	684
scaffold_1	190612	191797	-	NBRC106979_000073-T1		g00532	98	346	1693
scaffold_1	191882	193025	+	NBRC106979_000074-T1		g00133_3	98	345	1029
scaffold_1	193022	195578	-	NBRC106979_000075-T1		g00099_3	98	345	684
scaffold_1	195575	197554	-	NBRC106979_000076-T1		g02009	98	343	343
scaffold_1	197665	198379	+	NBRC106979_000077-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	198243	200008	-	NBRC106979_000078-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	200485	202759	-	NBRC106979_000079-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	204029	206594	+	NBRC106979_000080-T1		g01642	98	344	862
scaffold_1	206738	207307	-	NBRC106979_000081-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	207328	208189	+	NBRC106979_000082-T1		g01642	98	344	862
scaffold_1	208221	209185	-	NBRC106979_000083-T1		g00205_1	98	342	343
scaffold_1	209661	213147	-	NBRC106979_000084-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	216804	219451	+	NBRC106979_000085-T1		g01208_1	98	344	383
scaffold_1	223296	224966	+	NBRC106979_000086-T1		g01840	98	345	353
scaffold_1	225514	227157	+	NBRC106979_000087-T1		g01277	98	345	1042
scaffold_1	227643	228610	-	NBRC106979_000088-T1		g00068_4	95	338	341
scaffold_1	229263	230174	-	NBRC106979_000089-T1		g01199	70	346	1778
scaffold_1	230538	232066	-	NBRC106979_000090-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	232322	233114	-	NBRC106979_000091-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	232941	235814	+	NBRC106979_000092-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	235777	240063	-	NBRC106979_000093-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	240197	245017	-	NBRC106979_000095-T1	Cullin-2	g02086	98	344	687
scaffold_1	240568	241318	+	NBRC106979_000094-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	245356	246919	-	NBRC106979_000096-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	247011	249004	+	NBRC106979_000097-T1		g00796	98	345	1040
scaffold_1	248745	252002	-	NBRC106979_000098-T1		g00796	98	345	1040
scaffold_1	251316	255862	+	NBRC106979_000099-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	256171	262264	-	NBRC106979_000100-T1		g00032_4	98	345	1700
scaffold_1	261596	264947	+	NBRC106979_000101-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	264979	266314	-	NBRC106979_000102-T1		g00032_4	98	345	1700
scaffold_1	266612	269374	+	NBRC106979_000103-T1		g01886	98	345	691
scaffold_1	269381	271176	-	NBRC106979_000104-T1		g00067_11	98	345	1038
scaffold_1	271671	274905	-	NBRC106979_000105-T1		g00253_2	98	345	1038
scaffold_1	274630	276319	+	NBRC106979_000106-T1		g00253_2	98	345	1038
scaffold_1	276979	278311	+	NBRC106979_000107-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	278417	280208	+	NBRC106979_000108-T1		g00822_1	98	343	345
scaffold_1	280202	281979	-	NBRC106979_000109-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	281980	283263	-	NBRC106979_000110-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	284019	286082	+	NBRC106979_000111-T1		g02404	98	344	347
scaffold_1	286937	289985	+	NBRC106979_000112-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	290250	295073	+	NBRC106979_000113-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	295001	300908	-	NBRC106979_000114-T1		g00273	98	345	689
scaffold_1	301378	303551	+	NBRC106979_000115-T1		g00096	98	345	3923
scaffold_1	303555	304590	-	NBRC106979_000116-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	307673	312269	+	NBRC106979_000117-T1		g01945	98	345	690
scaffold_1	311590	312717	-	NBRC106979_000118-T1		g01945	98	345	690
scaffold_1	314262	315722	+	NBRC106979_000119-T1		g00039_2	98	345	1323
scaffold_1	316173	317156	-	NBRC106979_000120-T1		g01614	98	344	684
scaffold_1	317561	320019	-	NBRC106979_000121-T1		g01614	98	344	684
scaffold_1	320493	321646	+	NBRC106979_000122-T1		g00026_112	98	341	341
scaffold_1	322083	322894	+	NBRC106979_000123-T1		g00269_4	98	345	1043
scaffold_1	323232	327067	+	NBRC106979_000124-T1		g00026_169	98	344	354
scaffold_1	327247	329898	-	NBRC106979_000125-T1		g00026_184	98	336	340
scaffold_1	329982	331653	+	NBRC106979_000126-T1		g01571	98	345	554
scaffold_1	332898	340398	+	NBRC106979_000127-T1		g00102_2	98	343	360
scaffold_1	340533	342975	-	NBRC106979_000128-T1		g01593	98	345	735
scaffold_1	343038	345359	+	NBRC106979_000129-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	345338	348021	+	NBRC106979_000130-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	348034	349641	+	NBRC106979_000131-T1		g01239	98	346	697
scaffold_1	349856	350932	-	NBRC106979_000132-T1		g00269_4	98	345	1043
scaffold_1	351018	353486	+	NBRC106979_000133-T1		g00269_4	98	345	1043
scaffold_1	353506	354196	-	NBRC106979_000134-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	355302	357648	-	NBRC106979_000135-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	358278	359430	+	NBRC106979_000136-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	359824	360736	+	NBRC106979_000137-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	361402	363325	+	NBRC106979_000138-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	363347	366430	-	NBRC106979_000139-T1		g00199	98	346	3297
scaffold_1	367043	370162	+	NBRC106979_000140-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	370445	371758	+	NBRC106979_000141-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
