CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	346	2382	-	TST75_000001-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	4340	5572	+	TST75_000002-T1		g01053_1	98	341	341
scaffold_1	5784	7593	+	TST75_000003-T1		g01027_2	98	346	695
scaffold_1	7918	11229	-	TST75_000004-T1		g00815_2	80	344	348
scaffold_1	12090	13444	+	TST75_000005-T1		g00691_1	98	346	348
scaffold_1	13837	14424	-	TST75_000006-T1		g04916	98	344	345
scaffold_1	14777	16766	+	TST75_000007-T1		g01742	98	346	1038
scaffold_1	16652	19095	+	TST75_000008-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	18919	20876	-	TST75_000009-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	20978	22654	-	TST75_000010-T1	sorting nexin	g03562	98	345	346
scaffold_1	23201	24811	+	TST75_000011-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	24845	30301	-	TST75_000012-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	37568	41023	-	TST75_000016-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	41128	41526	-	TST75_000017-T1		g00397	98	346	1037
scaffold_1	44116	46719	+	TST75_000018-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	47026	50795	+	TST75_000019-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	51430	53128	+	TST75_000020-T1		g00027_15	98	345	347
scaffold_1	53788	54465	+	TST75_000021-T1		g00760_1	98	345	350
scaffold_1	54997	56682	+	TST75_000022-T1		g00760_1	98	345	350
scaffold_1	56975	59105	+	TST75_000023-T1		g02137	98	346	350
scaffold_1	59206	62487	-	TST75_000024-T1		g00034_2	98	346	348
scaffold_1	63267	64739	-	TST75_000025-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	66672	67983	+	TST75_000026-T1		g00528	98	344	346
scaffold_1	67995	71740	-	TST75_000027-T1		g01711	98	346	349
scaffold_1	71838	72962	-	TST75_000028-T1		g01786	98	345	688
scaffold_1	76197	76889	-	TST75_000029-T1		g02596	98	346	347
scaffold_1	76945	77534	-	TST75_000030-T1		g00017	98	346	346
scaffold_1	78294	79930	+	TST75_000031-T1		g00460_2	98	346	1202
scaffold_1	80499	81459	-	TST75_000032-T1		g02790	98	345	348
scaffold_1	81777	82642	+	TST75_000033-T1		g00460_2	98	346	1202
scaffold_1	82671	85590	-	TST75_000034-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	85773	86371	-	TST75_000035-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	86537	88562	-	TST75_000036-T1		g00597_2	98	346	1042
scaffold_1	88974	90552	+	TST75_000037-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	90570	91229	-	TST75_000038-T1		g06005	98	343	344
scaffold_1	91328	94524	+	TST75_000039-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	94433	96006	-	TST75_000040-T1		g00027_82	98	346	676
scaffold_1	96489	97892	-	TST75_000041-T1		g02042	98	345	346
scaffold_1	98745	102807	-	TST75_000042-T1		g00942	98	346	678
scaffold_1	103027	104086	-	TST75_000043-T1		g00027_129	80	346	12185
scaffold_1	104379	105264	-	TST75_000044-T1		g01350	98	346	1045
scaffold_1	105953	107844	-	TST75_000045-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	108571	110906	+	TST75_000046-T1		g00573_2	98	346	1046
scaffold_1	111194	116109	-	TST75_000047-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	116087	117310	-	TST75_000048-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	117523	121838	-	TST75_000049-T1		g00047_5	98	345	686
scaffold_1	122190	122987	-	TST75_000050-T1		g00047_5	98	345	686
scaffold_1	123565	125682	+	TST75_000051-T1		g00568	98	346	1056
scaffold_1	126144	128285	+	TST75_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	128473	130727	-	TST75_000053-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	131144	131332	-	TST75_000054-T1		g00568	98	346	1056
scaffold_1	132733	132975	-	TST75_000055-T1		g00070	98	346	1251
scaffold_1	133252	134864	+	TST75_000056-T1		g02626	98	344	344
scaffold_1	135476	136531	-	TST75_000057-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	137028	138277	-	TST75_000058-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	138902	141920	-	TST75_000059-T1		g00179_3	98	345	692
scaffold_1	142496	145335	+	TST75_000060-T1		g00531	98	346	1417
scaffold_1	145474	147885	+	TST75_000061-T1		g00026_223	80	346	8582
scaffold_1	147893	148357	-	TST75_000062-T1		g03743	98	344	345
scaffold_1	148567	150445	+	TST75_000063-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	150656	152325	+	TST75_000064-T1		g00164	98	345	2131
scaffold_1	152835	155208	+	TST75_000065-T1		g01374	98	345	512
scaffold_1	155493	157151	+	TST75_000066-T1		g03321	98	344	348
scaffold_1	157568	159451	-	TST75_000067-T1		g00168_2	98	345	2842
scaffold_1	160003	160797	-	TST75_000068-T1		g00168_2	98	345	2842
scaffold_1	163013	165034	+	TST75_000069-T1		g01113	98	345	948
scaffold_1	165128	166993	+	TST75_000070-T1		g01709_2	95	134	134
scaffold_1	167385	168772	-	TST75_000071-T1		g01709_1	98	342	343
scaffold_1	169033	170398	-	TST75_000072-T1		g00099_2	98	343	344
scaffold_1	170724	172193	+	TST75_000073-T1		g02366	98	344	347
scaffold_1	172487	174092	+	TST75_000074-T1		g01049	98	346	1035
scaffold_1	174164	176391	+	TST75_000075-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	176791	177779	+	TST75_000076-T1		g00099_3	98	345	684
scaffold_1	177782	178967	-	TST75_000077-T1		g00532	98	346	1693
scaffold_1	179051	180194	+	TST75_000078-T1		g00133_3	98	345	1029
scaffold_1	180191	182729	-	TST75_000079-T1		g00099_3	98	345	684
scaffold_1	182726	184695	-	TST75_000080-T1		g02009	98	343	343
scaffold_1	184830	185186	+	TST75_000081-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	185384	187149	-	TST75_000082-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	187487	189699	-	TST75_000083-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	190924	193489	+	TST75_000084-T1		g01642	98	344	862
scaffold_1	194223	195084	+	TST75_000085-T1		g01642	98	344	862
scaffold_1	195116	196080	-	TST75_000086-T1		g00205_1	98	342	343
scaffold_1	200382	201986	+	TST75_000087-T1		g01208_1	98	344	383
scaffold_1	202061	203148	+	TST75_000088-T1		g01208_1	98	344	383
scaffold_1	204864	205691	+	TST75_000089-T1		g01840	98	345	353
scaffold_1	205940	206428	+	TST75_000090-T1		g01840	98	345	353
scaffold_1	207093	208736	+	TST75_000091-T1		g01277	98	345	1042
scaffold_1	209224	210191	-	TST75_000092-T1		g00068_4	95	338	341
scaffold_1	210844	211755	-	TST75_000093-T1		g01199	70	346	1778
scaffold_1	212000	213528	-	TST75_000094-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	213914	214706	-	TST75_000095-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	214832	217282	+	TST75_000096-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	217369	218760	-	TST75_000097-T1		g00920	98	345	1047
scaffold_1	219383	221203	-	TST75_000098-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	221790	222540	+	TST75_000099-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	222536	225912	-	TST75_000100-T1	Cullin-2	g02086	98	344	687
scaffold_1	227047	228611	-	TST75_000101-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	228721	230301	+	TST75_000102-T1		g00796	98	345	1040
scaffold_1	230071	233328	-	TST75_000103-T1		g00796	98	345	1040
scaffold_1	232642	237306	+	TST75_000104-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	237616	242897	-	TST75_000105-T1		g00032_4	98	345	1700
scaffold_1	243039	246389	+	TST75_000106-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	246479	247679	-	TST75_000107-T1		g00032_4	98	345	1700
scaffold_1	248002	250764	+	TST75_000108-T1		g01886	98	345	691
scaffold_1	250771	252566	-	TST75_000109-T1		g00067_11	98	345	1038
scaffold_1	253141	254994	-	TST75_000110-T1		g00253_2	98	345	1038
scaffold_1	255209	255736	-	TST75_000111-T1		g00253_2	98	345	1038
scaffold_1	255635	257324	+	TST75_000112-T1		g00253_2	98	345	1038
scaffold_1	258169	259950	+	TST75_000113-T1		g00822_1	98	343	345
scaffold_1	259944	261692	-	TST75_000114-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	263733	265796	+	TST75_000115-T1		g02404	98	344	347
scaffold_1	266759	268591	+	TST75_000116-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	268856	273306	+	TST75_000117-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	273234	279132	-	TST75_000118-T1	Dicer-like protein 2	g00273	98	345	689
scaffold_1	279580	281753	+	TST75_000119-T1		g00096	98	345	3923
scaffold_1	281757	282793	-	TST75_000120-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	285634	288937	+	TST75_000121-T1		g01945	98	345	690
scaffold_1	289639	290758	-	TST75_000122-T1		g01945	98	345	690
scaffold_1	292319	293779	+	TST75_000123-T1		g00039_2	98	345	1323
scaffold_1	294230	295405	-	TST75_000124-T1		g01614	98	344	684
scaffold_1	295618	298110	-	TST75_000125-T1		g01614	98	344	684
scaffold_1	298619	299633	+	TST75_000126-T1		g00026_112	98	341	341
scaffold_1	300654	301466	+	TST75_000127-T1		g00269_4	98	345	1043
scaffold_1	301770	304205	+	TST75_000128-T1		g00026_169	98	344	354
scaffold_1	304419	306832	-	TST75_000129-T1		g00026_220	90	346	1054
scaffold_1	306916	308587	+	TST75_000130-T1		g01571	98	345	554
scaffold_1	309370	316870	+	TST75_000131-T1		g00102_2	98	343	360
scaffold_1	317005	319447	-	TST75_000132-T1		g01593	98	345	735
scaffold_1	319510	321837	+	TST75_000133-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	322029	322193	+	TST75_000134-T1		g02107	98	343	347
scaffold_1	322474	324404	+	TST75_000135-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	324512	326119	+	TST75_000136-T1		g01239	98	346	697
scaffold_1	326317	327385	-	TST75_000137-T1		g00269_4	98	345	1043
scaffold_1	327471	329942	+	TST75_000138-T1		g00269_4	98	345	1043
scaffold_1	329962	330652	-	TST75_000139-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	331878	332634	-	TST75_000140-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	333318	334230	-	TST75_000141-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	334234	334744	-	TST75_000142-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	334788	336318	-	TST75_000143-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	337956	339058	+	TST75_000144-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	339080	342045	-	TST75_000145-T1		g00199	98	346	3297
scaffold_1	343007	344470	+	TST75_000146-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	344965	345556	+	TST75_000147-T1		g00007	98	346	346
scaffold_1	345931	347257	+	TST75_000148-T1		g01470_1	98	346	347
scaffold_1	347482	348731	-	TST75_000149-T1		g01470_2	98	248	248
scaffold_1	348994	350797	-	TST75_000150-T1		g00401_2	98	345	789
scaffold_1	351017	354463	-	TST75_000151-T1	Chromosome-associated kinesin kif4a	g00401_2	98	345	789
scaffold_1	354695	357118	-	TST75_000152-T1		g00401_2	98	345	789
scaffold_1	357398	358671	-	TST75_000153-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	358819	360168	-	TST75_000154-T1		g00027_129	80	346	12185
scaffold_1	360249	361860	+	TST75_000155-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	362559	363837	+	TST75_000156-T1		g00653_3	98	346	690
scaffold_1	363768	368572	-	TST75_000157-T1		g00653_3	98	346	690
scaffold_1	368814	370583	+	TST75_000158-T1		g00653_2	98	345	358
scaffold_1	370809	372461	+	TST75_000159-T1		g00653_1	98	345	345
scaffold_1	372071	375437	-	TST75_000160-T1		g00252	98	346	1382
scaffold_1	375770	376874	-	TST75_000161-T1		g02511	98	345	345
scaffold_1	376940	381182	+	TST75_000162-T1		g00571_2	98	345	711
scaffold_1	380411	384975	-	TST75_000163-T1	High affinity Ca2+/Mn2+ P-type ATPase-like protein	g00571_2	98	345	711
scaffold_1	385938	387157	-	TST75_000164-T1		g00317_1	95	339	341
scaffold_1	388395	390191	+	TST75_000165-T1		g00732_2	98	346	1362
scaffold_1	390374	391784	+	TST75_000166-T1		g00732_2	98	346	1362
scaffold_1	391849	393084	-	TST75_000167-T1		g06289	98	343	345
scaffold_1	396838	397376	+	TST75_000168-T1		g00732_2	98	346	1362
scaffold_1	397611	399768	+	TST75_000169-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	399815	401248	-	TST75_000170-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	403397	410891	-	TST75_000171-T1		g00116_4	98	346	1026
scaffold_1	410927	412086	-	TST75_000172-T1		g00116_4	98	346	1026
scaffold_1	412479	414971	-	TST75_000173-T1		g00029_9	98	346	530
scaffold_1	415576	416868	+	TST75_000174-T1		g00445	98	346	1725
scaffold_1	416847	419612	+	TST75_000175-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	420061	424865	+	TST75_000176-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	424985	427112	-	TST75_000177-T1		g00133_2	98	346	1774
scaffold_1	428399	429128	+	TST75_000178-T1		g00773_2	98	346	1033
scaffold_1	429737	431112	-	TST75_000179-T1		g00050_3	98	346	590
scaffold_1	431300	431846	-	TST75_000180-T1		g00050_3	98	346	590
scaffold_1	432915	435314	+	TST75_000181-T1		g00734	98	345	889
scaffold_1	435385	438667	-	TST75_000182-T1		g00133_2	98	346	1774
scaffold_1	439249	440583	+	TST75_000184-T1		g01126	98	346	1033
scaffold_1	440255	441624	-	TST75_000185-T1		g01126	98	346	1033
scaffold_1	441918	443154	+	TST75_000186-T1		g00162_2	98	343	344
scaffold_1	442752	446265	+	TST75_000187-T1		g00133_2	98	346	1774
scaffold_1	446262	451221	+	TST75_000188-T1		g00133_2	98	346	1774
scaffold_1	451311	456921	+	TST75_000189-T1		g01315	98	346	1382
scaffold_1	457162	457754	+	TST75_000190-T1		g02662	98	331	331
scaffold_1	457953	458645	-	TST75_000191-T1		g01576	98	345	688
scaffold_1	458786	460298	+	TST75_000192-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	460271	462437	+	TST75_000193-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	463187	468340	+	TST75_000194-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	468476	472013	+	TST75_000195-T1		g01149_2	98	345	689
scaffold_1	471854	473089	-	TST75_000196-T1		g01149_2	98	345	689
scaffold_1	473194	473779	+	TST75_000197-T1		g00027_61	98	342	342
scaffold_1	473952	477988	-	TST75_000198-T1		g00691_2	98	346	688
scaffold_1	478064	480304	+	TST75_000199-T1		g00120_2	98	345	1608
scaffold_1	482547	483901	+	TST75_007042-T1		g00120_2	98	345	1608
scaffold_1	483912	491208	+	TST75_000200-T1		g00027_129	80	346	12185
scaffold_1	491668	493799	+	TST75_000201-T1		g00026_223	80	346	8582
scaffold_1	494336	495139	+	TST75_000202-T1		g01902	98	346	350
scaffold_1	495575	496582	+	TST75_000203-T1		g01902	98	346	350
scaffold_1	497123	498780	-	TST75_000204-T1		g00136_4	98	346	692
scaffold_1	498976	501248	-	TST75_000205-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	501705	503251	-	TST75_000206-T1		g00670_1	98	343	347
scaffold_1	504082	505032	-	TST75_000207-T1		g00584	98	346	861
scaffold_1	505997	507258	+	TST75_000208-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	507310	511302	-	TST75_000209-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	511582	512514	-	TST75_000210-T1		g00322_3	98	346	1378
scaffold_1	513448	516405	+	TST75_000211-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	516564	519383	-	TST75_000212-T1		g01397	98	343	683
scaffold_1	520277	521305	+	TST75_000213-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	520954	523129	-	TST75_000214-T1	Actin- protein 10	g01941	98	346	686
scaffold_1	523141	524949	+	TST75_000215-T1		g01450	98	346	688
scaffold_1	524740	528619	-	TST75_000216-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	531413	532271	+	TST75_007043-T1		g00154_3	98	346	697
scaffold_1	531977	533696	-	TST75_000217-T1		g00023	98	346	346
scaffold_1	533810	537604	+	TST75_000218-T1	ATP-dependent RNA helicase dbp2	g00200_4	70	20	21
