CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7698	9487	-	BdAus9_007001-T1		g00025_19	90	345	4663
scaffold_1	10012	10958	+	BdAus9_000001-T1		g00025_21	80	339	4229
scaffold_1	11819	13735	-	BdAus9_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	16534	17780	+	BdAus9_000003-T1		g01053_1	98	341	341
scaffold_1	19032	20835	+	BdAus9_000004-T1		g01027_2	98	346	695
scaffold_1	21030	24341	-	BdAus9_000005-T1		g00815_2	80	344	348
scaffold_1	25286	26911	+	BdAus9_000006-T1		g00691_1	98	346	348
scaffold_1	26980	27567	-	BdAus9_000007-T1		g04916	98	344	345
scaffold_1	27921	29807	+	BdAus9_000008-T1		g01742	98	346	1038
scaffold_1	29793	32236	+	BdAus9_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	32060	34017	-	BdAus9_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	34119	35795	-	BdAus9_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	36357	37967	+	BdAus9_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	38001	43457	-	BdAus9_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	50608	54063	-	BdAus9_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	54168	54566	-	BdAus9_000018-T1		g00397	98	346	1037
scaffold_1	56287	57519	-	BdAus9_000019-T1		g00160_3	98	327	331
scaffold_1	60220	62835	+	BdAus9_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	62915	67043	+	BdAus9_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	67759	70224	+	BdAus9_000022-T1		g00027_15	98	345	347
scaffold_1	70986	74545	+	BdAus9_000023-T1		g00760_1	98	345	350
scaffold_1	74623	76923	+	BdAus9_000024-T1		g02137	98	346	350
scaffold_1	76917	80259	-	BdAus9_000025-T1		g00034_2	98	346	348
scaffold_1	80927	82399	-	BdAus9_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	84202	85537	+	BdAus9_000027-T1		g00528	98	344	346
scaffold_1	85549	89294	-	BdAus9_000028-T1		g01711	98	346	349
scaffold_1	89392	90516	-	BdAus9_000029-T1		g01786	98	345	688
scaffold_1	90825	93037	-	BdAus9_000030-T1		g01786	98	345	688
scaffold_1	93638	94330	-	BdAus9_000031-T1		g02596	98	346	347
scaffold_1	94386	94975	-	BdAus9_000032-T1		g00017	98	346	346
scaffold_1	97789	98749	-	BdAus9_000033-T1		g02790	98	345	348
scaffold_1	99067	99932	+	BdAus9_000034-T1		g00460_2	98	346	1202
scaffold_1	99961	102880	-	BdAus9_000035-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	103063	103661	-	BdAus9_000036-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	103707	105734	-	BdAus9_000037-T1		g00597_2	98	346	1042
scaffold_1	106016	107594	+	BdAus9_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	107607	108271	-	BdAus9_000039-T1		g06005	98	343	344
scaffold_1	108370	111566	+	BdAus9_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	112063	113694	+	BdAus9_000041-T1		g00027_82	98	346	676
scaffold_1	113742	115099	-	BdAus9_000042-T1		g02042	98	345	346
scaffold_1	115998	120060	-	BdAus9_000043-T1		g00942	98	346	678
scaffold_1	120280	121486	-	BdAus9_000044-T1		g00942	98	346	678
scaffold_1	121779	122724	-	BdAus9_000045-T1		g01350	98	346	1045
scaffold_1	123274	125997	-	BdAus9_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	126068	128403	+	BdAus9_000047-T1		g00573_2	98	346	1046
scaffold_1	129582	134606	-	BdAus9_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	134584	135807	-	BdAus9_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	136085	140572	-	BdAus9_000050-T1		g00047_5	98	345	686
scaffold_1	140924	141721	-	BdAus9_000051-T1		g00047_5	98	345	686
scaffold_1	141656	150094	+	BdAus9_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	147017	150146	-	BdAus9_000053-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	151579	152492	+	BdAus9_000054-T1		g00070	98	346	1251
scaffold_1	152643	153120	-	BdAus9_000055-T1		g00070	98	346	1251
scaffold_1	153938	155550	+	BdAus9_000056-T1		g02626	98	344	344
scaffold_1	156162	157218	-	BdAus9_000057-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	157595	158844	-	BdAus9_000058-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	159336	162354	-	BdAus9_000059-T1		g00179_3	98	345	692
scaffold_1	162930	165769	+	BdAus9_000060-T1		g00531	98	346	1417
scaffold_1	165908	168478	+	BdAus9_000061-T1		g00026_223	80	346	8582
scaffold_1	168486	168925	-	BdAus9_000062-T1		g03743	98	344	345
scaffold_1	169160	171205	+	BdAus9_000063-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	171416	173086	+	BdAus9_000064-T1		g00164	98	345	2131
scaffold_1	173596	175970	+	BdAus9_000065-T1		g00164	98	345	2131
scaffold_1	175969	177913	+	BdAus9_000066-T1		g03321	98	344	348
scaffold_1	177950	181446	-	BdAus9_000067-T1		g00168_2	98	345	2842
scaffold_1	183853	184507	+	BdAus9_000068-T1		g01113	98	345	948
scaffold_1	185108	187129	+	BdAus9_000069-T1		g01113	98	345	948
scaffold_1	187223	189088	+	BdAus9_000070-T1		g00034_21	90	346	856
scaffold_1	190651	192038	-	BdAus9_000072-T1		g01709_1	98	342	343
scaffold_1	192589	194608	-	BdAus9_000073-T1		g00099_2	98	343	344
scaffold_1	194958	196427	+	BdAus9_000074-T1		g02366	98	344	347
scaffold_1	196721	198326	+	BdAus9_000075-T1		g01049	98	346	1035
scaffold_1	199422	200974	+	BdAus9_000076-T1		g01155	98	345	668
scaffold_1	201077	202860	+	BdAus9_000077-T1		g00099_3	98	345	684
scaffold_1	202856	204041	-	BdAus9_000078-T1		g00532	98	346	1693
scaffold_1	204125	205268	+	BdAus9_000079-T1		g00133_3	98	345	1029
scaffold_1	205265	207890	-	BdAus9_000080-T1		g00099_3	98	345	684
scaffold_1	207887	209858	-	BdAus9_000081-T1		g02009	98	343	343
scaffold_1	209993	210571	+	BdAus9_000082-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	210547	212312	-	BdAus9_000083-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	212951	216718	+	BdAus9_000084-T1		g00355	98	344	701
scaffold_1	217498	219772	-	BdAus9_000085-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	220973	223538	+	BdAus9_000086-T1		g01642	98	344	862
scaffold_1	223682	224251	-	BdAus9_000087-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	224272	225133	+	BdAus9_000088-T1		g01642	98	344	862
scaffold_1	225165	226129	-	BdAus9_000089-T1		g00205_1	98	342	343
scaffold_1	226770	230252	-	BdAus9_000090-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	234556	237203	+	BdAus9_000091-T1		g01208_1	98	344	383
scaffold_1	240957	243208	+	BdAus9_000092-T1		g01840	98	345	353
scaffold_1	243288	244931	+	BdAus9_000093-T1		g01277	98	345	1042
scaffold_1	245419	246386	-	BdAus9_000094-T1		g00068_4	95	338	341
scaffold_1	246964	247950	-	BdAus9_000095-T1		g01199	70	346	1778
scaffold_1	248195	249723	-	BdAus9_000096-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	249979	250771	-	BdAus9_000097-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	250598	253471	+	BdAus9_000098-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	253434	257720	-	BdAus9_000099-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	257854	262674	-	BdAus9_000101-T1	Cullin-2	g02086	98	344	687
scaffold_1	258225	258975	+	BdAus9_000100-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	263098	264661	-	BdAus9_000102-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	264753	266913	+	BdAus9_000103-T1		g00796	98	345	1040
scaffold_1	266654	269911	-	BdAus9_000104-T1		g00796	98	345	1040
scaffold_1	269225	273771	+	BdAus9_000105-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	274449	279529	-	BdAus9_000106-T1		g00032_4	98	345	1700
scaffold_1	279671	283113	+	BdAus9_000107-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	283483	284329	-	BdAus9_000108-T1		g00032_4	98	345	1700
scaffold_1	284674	287436	+	BdAus9_000109-T1		g01886	98	345	691
