CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7938	9727	-	MAL05GB_006917-T1		g00025_19	90	345	4663
scaffold_1	11871	12818	+	MAL05GB_000001-T1		g00025_21	80	339	4229
scaffold_1	13753	15669	-	MAL05GB_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	18478	19724	+	MAL05GB_000003-T1		g01053_1	98	341	341
scaffold_1	20976	22785	+	MAL05GB_000004-T1		g01027_2	98	346	695
scaffold_1	22980	26291	-	MAL05GB_000005-T1		g00815_2	80	344	348
scaffold_1	27236	28861	+	MAL05GB_000006-T1		g00691_1	98	346	348
scaffold_1	28930	29517	-	MAL05GB_000007-T1		g04916	98	344	345
scaffold_1	29870	31859	+	MAL05GB_000008-T1		g01742	98	346	1038
scaffold_1	31745	34188	+	MAL05GB_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	34012	35969	-	MAL05GB_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	36071	37747	-	MAL05GB_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	38309	39919	+	MAL05GB_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39953	45409	-	MAL05GB_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	52559	56014	-	MAL05GB_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	56119	56517	-	MAL05GB_000018-T1		g00397	98	346	1037
scaffold_1	58238	59470	-	MAL05GB_000019-T1		g00160_3	98	327	331
scaffold_1	62171	64786	+	MAL05GB_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64866	68994	+	MAL05GB_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69710	72175	+	MAL05GB_000022-T1		g00027_15	98	345	347
scaffold_1	72937	76496	+	MAL05GB_000023-T1		g00760_1	98	345	350
scaffold_1	76574	78874	+	MAL05GB_000024-T1		g02137	98	346	350
scaffold_1	78868	82210	-	MAL05GB_000025-T1		g00034_2	98	346	348
scaffold_1	82878	84350	-	MAL05GB_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	86153	87464	+	MAL05GB_000027-T1		g00528	98	344	346
scaffold_1	87476	91221	-	MAL05GB_000028-T1		g01711	98	346	349
scaffold_1	91319	92443	-	MAL05GB_000029-T1		g01786	98	345	688
scaffold_1	92750	94962	-	MAL05GB_000030-T1		g01786	98	345	688
scaffold_1	95561	96253	-	MAL05GB_000031-T1		g02596	98	346	347
scaffold_1	96309	96898	-	MAL05GB_000032-T1		g00017	98	346	346
scaffold_1	97529	99165	+	MAL05GB_000033-T1		g00460_2	98	346	1202
scaffold_1	99603	100563	-	MAL05GB_000034-T1		g02790	98	345	348
scaffold_1	100881	101746	+	MAL05GB_000035-T1		g00460_2	98	346	1202
scaffold_1	101657	105525	-	MAL05GB_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104877	107548	-	MAL05GB_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	107830	109408	+	MAL05GB_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109426	110085	-	MAL05GB_000039-T1		g06005	98	343	344
scaffold_1	110184	113380	+	MAL05GB_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113877	115508	+	MAL05GB_000041-T1		g00027_82	98	346	676
scaffold_1	115556	116913	-	MAL05GB_000042-T1		g02042	98	345	346
scaffold_1	117812	121874	-	MAL05GB_000043-T1		g00942	98	346	678
scaffold_1	122094	123300	-	MAL05GB_000044-T1		g00942	98	346	678
scaffold_1	123593	124478	-	MAL05GB_000045-T1		g01350	98	346	1045
scaffold_1	125088	127811	-	MAL05GB_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	127882	130217	+	MAL05GB_000047-T1		g00573_2	98	346	1046
scaffold_1	131396	136420	-	MAL05GB_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	136398	137621	-	MAL05GB_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	137899	142386	-	MAL05GB_000050-T1		g00047_5	98	345	686
scaffold_1	142738	143535	-	MAL05GB_000051-T1		g00047_5	98	345	686
scaffold_1	143470	151908	+	MAL05GB_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	148831	151960	-	MAL05GB_000053-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	153413	154336	+	MAL05GB_000054-T1		g00070	98	346	1251
scaffold_1	154902	156514	+	MAL05GB_000055-T1		g02626	98	344	344
scaffold_1	157126	158181	-	MAL05GB_000056-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	158558	159807	-	MAL05GB_000057-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	160300	163318	-	MAL05GB_000058-T1		g00179_3	98	345	692
scaffold_1	163894	166733	+	MAL05GB_000059-T1		g00531	98	346	1417
