CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	3488	4547	+	ETH4ET_000001-T1		g00030_6	70	244	380
scaffold_1	6912	8701	-	ETH4ET_006934-T1		g00025_19	90	345	4663
scaffold_1	11479	12426	+	ETH4ET_000002-T1		g00025_21	80	339	4229
scaffold_1	13362	15278	-	ETH4ET_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17771	19017	+	ETH4ET_000004-T1		g01053_1	98	341	341
scaffold_1	20269	22078	+	ETH4ET_000005-T1		g01027_2	98	346	695
scaffold_1	22273	25584	-	ETH4ET_000006-T1		g00815_2	80	344	348
scaffold_1	26529	28154	+	ETH4ET_000007-T1		g00691_1	98	346	348
scaffold_1	28223	28810	-	ETH4ET_000008-T1		g04916	98	344	345
scaffold_1	29163	31152	+	ETH4ET_000009-T1		g01742	98	346	1038
scaffold_1	31038	33481	+	ETH4ET_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33305	35262	-	ETH4ET_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35364	37040	-	ETH4ET_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	37602	39212	+	ETH4ET_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39246	44702	-	ETH4ET_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	51852	55307	-	ETH4ET_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55412	55810	-	ETH4ET_000019-T1		g00397	98	346	1037
scaffold_1	57531	58763	-	ETH4ET_000020-T1		g00160_3	98	327	331
scaffold_1	61464	64079	+	ETH4ET_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64159	68287	+	ETH4ET_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69003	71468	+	ETH4ET_000023-T1		g00027_15	98	345	347
scaffold_1	72230	75789	+	ETH4ET_000024-T1		g00760_1	98	345	350
scaffold_1	75867	78167	+	ETH4ET_000025-T1		g02137	98	346	350
scaffold_1	78161	81503	-	ETH4ET_000026-T1		g00034_2	98	346	348
scaffold_1	82171	83643	-	ETH4ET_000027-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85446	86757	+	ETH4ET_000028-T1		g00528	98	344	346
scaffold_1	86769	90514	-	ETH4ET_000029-T1		g01711	98	346	349
scaffold_1	90612	91736	-	ETH4ET_000030-T1		g01786	98	345	688
scaffold_1	92043	94255	-	ETH4ET_000031-T1		g01786	98	345	688
scaffold_1	94854	95546	-	ETH4ET_000032-T1		g02596	98	346	347
scaffold_1	95602	96191	-	ETH4ET_000033-T1		g00017	98	346	346
scaffold_1	96822	98458	+	ETH4ET_000034-T1		g00460_2	98	346	1202
scaffold_1	98896	99856	-	ETH4ET_000035-T1		g02790	98	345	348
scaffold_1	100174	101039	+	ETH4ET_000036-T1		g00460_2	98	346	1202
scaffold_1	101068	103987	-	ETH4ET_000037-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104170	104768	-	ETH4ET_000038-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	104814	106841	-	ETH4ET_000039-T1		g00597_2	98	346	1042
scaffold_1	107123	108701	+	ETH4ET_000040-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	108714	109378	-	ETH4ET_000041-T1		g06005	98	343	344
scaffold_1	109477	112652	+	ETH4ET_000042-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	112983	114428	+	ETH4ET_000043-T1		g00027_82	98	346	676
scaffold_1	114458	115815	-	ETH4ET_000044-T1		g02042	98	345	346
scaffold_1	116714	120776	-	ETH4ET_000045-T1		g00942	98	346	678
scaffold_1	120996	122202	-	ETH4ET_000046-T1		g00942	98	346	678
scaffold_1	122495	123440	-	ETH4ET_000047-T1		g01350	98	346	1045
scaffold_1	123990	126713	-	ETH4ET_000048-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	126784	129119	+	ETH4ET_000049-T1		g00573_2	98	346	1046
scaffold_1	130311	135335	-	ETH4ET_000050-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	135313	136536	-	ETH4ET_000051-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	136814	141301	-	ETH4ET_000052-T1		g00047_5	98	345	686
scaffold_1	141653	142450	-	ETH4ET_000053-T1		g00047_5	98	345	686
scaffold_1	142385	150823	+	ETH4ET_000054-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	147746	150875	-	ETH4ET_000055-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	152309	153457	+	ETH4ET_000056-T1		g00070	98	346	1251
scaffold_1	153980	155621	+	ETH4ET_000057-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	155536	156384	-	ETH4ET_000058-T1		g00070	98	346	1251
scaffold_1	156939	157175	+	ETH4ET_000059-T1		g00070	98	346	1251
scaffold_1	157743	159355	+	ETH4ET_000060-T1		g02626	98	344	344
scaffold_1	159967	161023	-	ETH4ET_000061-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	161400	162649	-	ETH4ET_000062-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	163141	166162	-	ETH4ET_000063-T1		g00179_3	98	345	692
scaffold_1	166738	169577	+	ETH4ET_000064-T1		g00531	98	346	1417
scaffold_1	169716	172286	+	ETH4ET_000065-T1		g00026_223	80	346	8582
scaffold_1	172294	172733	-	ETH4ET_000066-T1		g03743	98	344	345
scaffold_1	172968	175014	+	ETH4ET_000067-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	175225	176883	+	ETH4ET_000068-T1		g00164	98	345	2131
scaffold_1	176988	179767	+	ETH4ET_000069-T1		g00164	98	345	2131
scaffold_1	179766	181710	+	ETH4ET_000070-T1		g03321	98	344	348
scaffold_1	181747	185243	-	ETH4ET_000071-T1		g00168_2	98	345	2842
scaffold_1	187650	188304	+	ETH4ET_000072-T1		g01113	98	345	948
scaffold_1	188738	190759	+	ETH4ET_000073-T1		g01113	98	345	948
scaffold_1	190853	192718	+	ETH4ET_000074-T1		g00074_3	70	128	128
scaffold_1	194298	195685	-	ETH4ET_000076-T1		g01709_1	98	342	343
scaffold_1	196236	198255	-	ETH4ET_000077-T1		g00099_2	98	343	344
scaffold_1	198605	200074	+	ETH4ET_000078-T1		g02366	98	344	347
scaffold_1	200365	201970	+	ETH4ET_000079-T1		g01049	98	346	1035
scaffold_1	203066	204618	+	ETH4ET_000080-T1		g00621	98	346	1063
scaffold_1	204721	206701	+	ETH4ET_000081-T1		g00099_3	98	345	684
scaffold_1	206697	207882	-	ETH4ET_000082-T1		g00532	98	346	1693
scaffold_1	207967	209110	+	ETH4ET_000083-T1		g00133_3	98	345	1029
scaffold_1	209107	211930	-	ETH4ET_000084-T1		g00099_3	98	345	684
scaffold_1	211927	213906	-	ETH4ET_000085-T1		g02009	98	343	343
scaffold_1	214017	214731	+	ETH4ET_000086-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	214595	216360	-	ETH4ET_000087-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	217001	220768	+	ETH4ET_000088-T1		g00355	98	344	701
scaffold_1	221552	223826	-	ETH4ET_000089-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	225027	227592	+	ETH4ET_000090-T1		g01642	98	344	862
scaffold_1	227736	228305	-	ETH4ET_000091-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	228326	229187	+	ETH4ET_000092-T1		g01642	98	344	862
scaffold_1	229219	230183	-	ETH4ET_000093-T1		g00205_1	98	342	343
scaffold_1	230659	234142	-	ETH4ET_000094-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	238445	241092	+	ETH4ET_000095-T1		g01208_1	98	344	383
scaffold_1	244718	246969	+	ETH4ET_000096-T1		g01840	98	345	353
scaffold_1	247049	248692	+	ETH4ET_000097-T1		g01277	98	345	1042
scaffold_1	249178	250145	-	ETH4ET_000098-T1		g00068_4	95	338	341
scaffold_1	250798	251709	-	ETH4ET_000099-T1		g01199	70	346	1778
scaffold_1	251954	253482	-	ETH4ET_000100-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	253738	254530	-	ETH4ET_000101-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	254357	257230	+	ETH4ET_000102-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	257193	261479	-	ETH4ET_000103-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	261613	266433	-	ETH4ET_000105-T1	Cullin-2	g02086	98	344	687
scaffold_1	261984	262734	+	ETH4ET_000104-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	266938	268501	-	ETH4ET_000106-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	268593	270757	+	ETH4ET_000107-T1		g00796	98	345	1040
scaffold_1	270498	273755	-	ETH4ET_000108-T1		g00796	98	345	1040
scaffold_1	273069	277615	+	ETH4ET_000109-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	278296	284186	-	ETH4ET_000110-T1		g00032_4	98	345	1700
scaffold_1	283518	286868	+	ETH4ET_000111-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	286958	288161	-	ETH4ET_000112-T1		g00032_4	98	345	1700
scaffold_1	288482	291244	+	ETH4ET_000113-T1		g01886	98	345	691
