CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	6865	7811	+	RAS3CH_000001-T1		g00025_21	80	339	4229
scaffold_1	8746	10662	-	RAS3CH_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	13425	14671	+	RAS3CH_000003-T1		g01053_1	98	341	341
scaffold_1	15923	17726	+	RAS3CH_000004-T1		g01027_2	98	346	695
scaffold_1	17921	21232	-	RAS3CH_000005-T1		g00815_2	80	344	348
scaffold_1	22177	23802	+	RAS3CH_000006-T1		g00691_1	98	346	348
scaffold_1	23871	24458	-	RAS3CH_000007-T1		g04916	98	344	345
scaffold_1	24811	26800	+	RAS3CH_000008-T1		g01742	98	346	1038
scaffold_1	26686	29129	+	RAS3CH_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	28953	30910	-	RAS3CH_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	31012	32688	-	RAS3CH_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	33250	34860	+	RAS3CH_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	34894	40350	-	RAS3CH_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	47500	50955	-	RAS3CH_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	51060	51458	-	RAS3CH_000018-T1		g00397	98	346	1037
scaffold_1	53179	54411	-	RAS3CH_000019-T1		g00160_3	98	327	331
scaffold_1	57112	59727	+	RAS3CH_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	59807	63935	+	RAS3CH_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	64651	67116	+	RAS3CH_000022-T1		g00027_15	98	345	347
scaffold_1	67878	71437	+	RAS3CH_000023-T1		g00760_1	98	345	350
scaffold_1	71515	73815	+	RAS3CH_000024-T1		g02137	98	346	350
scaffold_1	73809	77151	-	RAS3CH_000025-T1		g00034_2	98	346	348
scaffold_1	77819	79291	-	RAS3CH_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	81376	82301	+	RAS3CH_000027-T1		g00528	98	344	346
scaffold_1	82515	86260	-	RAS3CH_000028-T1		g01711	98	346	349
scaffold_1	86358	87482	-	RAS3CH_000029-T1		g01786	98	345	688
scaffold_1	87791	90003	-	RAS3CH_000030-T1		g01786	98	345	688
scaffold_1	90604	91296	-	RAS3CH_000031-T1		g02596	98	346	347
scaffold_1	91352	91942	-	RAS3CH_000032-T1		g00017	98	346	346
scaffold_1	94756	95716	-	RAS3CH_000033-T1		g02790	98	345	348
scaffold_1	96034	96899	+	RAS3CH_000034-T1		g00460_2	98	346	1202
scaffold_1	96810	100678	-	RAS3CH_000035-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	100030	102701	-	RAS3CH_000036-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	102983	104561	+	RAS3CH_000037-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	104579	105238	-	RAS3CH_000038-T1		g06005	98	343	344
scaffold_1	105337	108533	+	RAS3CH_000039-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	109030	110661	+	RAS3CH_000040-T1		g00027_82	98	346	676
scaffold_1	110709	112066	-	RAS3CH_000041-T1		g02042	98	345	346
scaffold_1	113156	117123	-	RAS3CH_000042-T1		g00942	98	346	678
scaffold_1	117343	118549	-	RAS3CH_000043-T1		g00942	98	346	678
scaffold_1	118842	119727	-	RAS3CH_000044-T1		g01350	98	346	1045
scaffold_1	120337	123060	-	RAS3CH_000045-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	123131	125466	+	RAS3CH_000046-T1		g00573_2	98	346	1046
scaffold_1	126645	131669	-	RAS3CH_000047-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	131647	132870	-	RAS3CH_000048-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	133148	137635	-	RAS3CH_000049-T1		g00047_5	98	345	686
scaffold_1	137987	138784	-	RAS3CH_000050-T1		g00047_5	98	345	686
scaffold_1	138719	147157	+	RAS3CH_000051-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	144080	147209	-	RAS3CH_000052-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	148663	149586	+	RAS3CH_000053-T1		g00070	98	346	1251
scaffold_1	150154	151766	+	RAS3CH_000054-T1		g02626	98	344	344
scaffold_1	152378	153434	-	RAS3CH_000055-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	153811	155060	-	RAS3CH_000056-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	155553	158571	-	RAS3CH_000057-T1		g00179_3	98	345	692
scaffold_1	159147	161986	+	RAS3CH_000058-T1		g00531	98	346	1417
scaffold_1	162125	164694	+	RAS3CH_000059-T1		g00026_223	80	346	8582
scaffold_1	164702	165141	-	RAS3CH_000060-T1		g03743	98	344	345
scaffold_1	165376	167422	+	RAS3CH_000061-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	167633	169458	+	RAS3CH_000062-T1		g00164	98	345	2131
scaffold_1	169968	172341	+	RAS3CH_000063-T1		g01374	98	345	512
scaffold_1	172401	174284	+	RAS3CH_000064-T1		g03321	98	344	348
scaffold_1	174321	177751	-	RAS3CH_000065-T1		g00168_2	98	345	2842
scaffold_1	180141	180795	+	RAS3CH_000066-T1		g01113	98	345	948
scaffold_1	181237	183258	+	RAS3CH_000067-T1		g01113	98	345	948
scaffold_1	183352	185217	+	RAS3CH_000068-T1		g00034_21	90	346	856
scaffold_1	186365	187752	-	RAS3CH_000069-T1		g01709_1	98	342	343
scaffold_1	188303	190322	-	RAS3CH_000070-T1		g00099_2	98	343	344
scaffold_1	190672	192141	+	RAS3CH_000071-T1		g02366	98	344	347
scaffold_1	192432	194037	+	RAS3CH_000072-T1		g01049	98	346	1035
scaffold_1	194109	196685	+	RAS3CH_000073-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	196788	198769	+	RAS3CH_000074-T1		g00099_3	98	345	684
scaffold_1	198765	199950	-	RAS3CH_000075-T1		g00532	98	346	1693
scaffold_1	200035	201178	+	RAS3CH_000076-T1		g00133_3	98	345	1029
scaffold_1	201175	203998	-	RAS3CH_000077-T1		g00099_3	98	345	684
scaffold_1	203995	205966	-	RAS3CH_000078-T1		g02009	98	343	343
scaffold_1	206077	206791	+	RAS3CH_000079-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	206655	208420	-	RAS3CH_000080-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	208823	213367	+	RAS3CH_000081-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	214065	216339	-	RAS3CH_000082-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	217539	220104	+	RAS3CH_000083-T1		g01642	98	344	862
scaffold_1	220838	221699	+	RAS3CH_000084-T1		g01642	98	344	862
scaffold_1	221731	222695	-	RAS3CH_000085-T1		g00205_1	98	342	343
scaffold_1	223176	226659	-	RAS3CH_000086-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	230388	233035	+	RAS3CH_000087-T1		g01208_1	98	344	383
scaffold_1	236661	238912	+	RAS3CH_000088-T1		g01840	98	345	353
scaffold_1	238992	240635	+	RAS3CH_000089-T1		g01277	98	345	1042
scaffold_1	241123	242090	-	RAS3CH_000090-T1		g00068_4	95	338	341
scaffold_1	242743	243654	-	RAS3CH_000091-T1		g01199	70	346	1778
scaffold_1	243899	245427	-	RAS3CH_000092-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	245683	246475	-	RAS3CH_000093-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	246601	249051	+	RAS3CH_000094-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	249138	253424	-	RAS3CH_000095-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	253558	258378	-	RAS3CH_000097-T1	Cullin-2	g02086	98	344	687
scaffold_1	253929	254679	+	RAS3CH_000096-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	258802	260365	-	RAS3CH_000098-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	260457	262617	+	RAS3CH_000099-T1		g00796	98	345	1040
scaffold_1	262358	265615	-	RAS3CH_000100-T1		g00796	98	345	1040
scaffold_1	264929	269475	+	RAS3CH_000101-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	269951	276042	-	RAS3CH_000102-T1		g00032_4	98	345	1700
scaffold_1	275374	278724	+	RAS3CH_000103-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	278814	280017	-	RAS3CH_000104-T1		g00032_4	98	345	1700
scaffold_1	280840	283602	+	RAS3CH_000105-T1		g01886	98	345	691
scaffold_1	283609	285404	-	RAS3CH_000106-T1		g00067_11	98	345	1038
scaffold_1	285899	289133	-	RAS3CH_000107-T1		g00253_2	98	345	1038
scaffold_1	288858	290547	+	RAS3CH_000108-T1		g00253_2	98	345	1038
scaffold_1	291211	292543	+	RAS3CH_000109-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	292649	294440	+	RAS3CH_000110-T1		g00822_1	98	343	345
scaffold_1	294434	296211	-	RAS3CH_000111-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	296212	297495	-	RAS3CH_000112-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	298251	300314	+	RAS3CH_000113-T1		g02404	98	344	347
scaffold_1	301169	304085	+	RAS3CH_000114-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	304350	309173	+	RAS3CH_000115-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	309101	315008	-	RAS3CH_000116-T1		g00273	98	345	689
scaffold_1	315478	317651	+	RAS3CH_000117-T1		g00096	98	345	3923
scaffold_1	317655	318691	-	RAS3CH_000118-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	321774	326370	+	RAS3CH_000119-T1		g01945	98	345	690
scaffold_1	325691	326818	-	RAS3CH_000120-T1		g01945	98	345	690
scaffold_1	328363	329823	+	RAS3CH_000121-T1		g00039_2	98	345	1323
scaffold_1	330274	331449	-	RAS3CH_000122-T1		g01614	98	344	684
scaffold_1	331662	334022	-	RAS3CH_000123-T1		g01614	98	344	684
scaffold_1	334528	335630	+	RAS3CH_000124-T1		g00026_112	98	341	341
scaffold_1	336060	337164	+	RAS3CH_000125-T1		g00269_4	98	345	1043
scaffold_1	337209	341044	+	RAS3CH_000126-T1		g00026_169	98	344	354
scaffold_1	341224	343875	-	RAS3CH_000127-T1		g00026_184	98	336	340
scaffold_1	343959	345630	+	RAS3CH_000128-T1		g01571	98	345	554
scaffold_1	346875	354375	+	RAS3CH_000129-T1		g00102_2	98	343	360
scaffold_1	354510	356952	-	RAS3CH_000130-T1		g01593	98	345	735
scaffold_1	357015	359342	+	RAS3CH_000131-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	359321	362004	+	RAS3CH_000132-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	362017	363624	+	RAS3CH_000133-T1		g01239	98	346	697
scaffold_1	364008	365086	-	RAS3CH_000134-T1		g00269_4	98	345	1043
scaffold_1	365172	367640	+	RAS3CH_000135-T1		g00269_4	98	345	1043
scaffold_1	367660	368350	-	RAS3CH_000136-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	373010	374162	+	RAS3CH_000137-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	374590	375502	+	RAS3CH_000138-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	376168	378091	+	RAS3CH_000139-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	378113	381196	-	RAS3CH_000140-T1		g00199	98	346	3297
scaffold_1	381809	384928	+	RAS3CH_000141-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	385211	386524	+	RAS3CH_000142-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
scaffold_1	386897	388223	+	RAS3CH_000143-T1		g01470_1	98	346	347
scaffold_1	388448	389697	-	RAS3CH_000144-T1		g01470_2	98	248	248
scaffold_1	390011	396063	-	RAS3CH_000145-T1	Chromosome-associated kinesin kif4a	g00401_2	98	345	789
scaffold_1	396163	398740	-	RAS3CH_000146-T1		g00401_2	98	345	789
scaffold_1	398956	400229	-	RAS3CH_000147-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	400370	401876	-	RAS3CH_000148-T1		g00027_129	80	346	12185
scaffold_1	401956	403567	+	RAS3CH_000149-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	403814	405766	-	RAS3CH_000150-T1		g02022	98	344	344
scaffold_1	406154	407432	+	RAS3CH_000151-T1		g00653_3	98	346	690
