CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	2898	5599	-	PUITS11_000001-T1		g00025_19	90	345	4663
scaffold_1	6568	7515	+	PUITS11_000002-T1		g00025_21	80	339	4229
scaffold_1	8450	10366	-	PUITS11_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	13175	14421	+	PUITS11_000004-T1		g01053_1	98	341	341
scaffold_1	15763	17629	+	PUITS11_000005-T1		g01027_2	98	346	695
scaffold_1	17838	21149	-	PUITS11_000006-T1		g00815_2	80	344	348
scaffold_1	22094	23719	+	PUITS11_000007-T1		g00691_1	98	346	348
scaffold_1	23788	24375	-	PUITS11_000008-T1		g04916	98	344	345
scaffold_1	24729	26617	+	PUITS11_000009-T1		g01742	98	346	1038
scaffold_1	26603	29046	+	PUITS11_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	28870	30827	-	PUITS11_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	30929	32605	-	PUITS11_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	33167	34777	+	PUITS11_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	34811	40267	-	PUITS11_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	47417	50872	-	PUITS11_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	50977	51375	-	PUITS11_000019-T1		g00397	98	346	1037
scaffold_1	53096	54328	-	PUITS11_000020-T1		g00160_3	98	327	331
scaffold_1	57029	59644	+	PUITS11_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	59724	63852	+	PUITS11_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	64568	67033	+	PUITS11_000023-T1		g00027_15	98	345	347
scaffold_1	67795	71354	+	PUITS11_000024-T1		g00760_1	98	345	350
scaffold_1	71432	73732	+	PUITS11_000025-T1		g02137	98	346	350
scaffold_1	73726	77068	-	PUITS11_000026-T1		g00034_2	98	346	348
