CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	347	2263	-	JEL289_000001-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	4869	6115	+	JEL289_000002-T1		g01053_1	98	341	341
scaffold_1	6854	8663	+	JEL289_000003-T1		g01027_2	98	346	695
scaffold_1	8858	12169	-	JEL289_000004-T1		g00815_2	80	344	348
scaffold_1	13114	14739	+	JEL289_000005-T1		g00691_1	98	346	348
scaffold_1	14808	15395	-	JEL289_000006-T1		g04916	98	344	345
scaffold_1	15748	17737	+	JEL289_000007-T1		g01742	98	346	1038
scaffold_1	17623	20066	+	JEL289_000008-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	19890	21847	-	JEL289_000009-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	21949	23625	-	JEL289_000010-T1	sorting nexin	g03562	98	345	346
scaffold_1	24187	25797	+	JEL289_000011-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	25831	31287	-	JEL289_000012-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	38437	41892	-	JEL289_000016-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	41997	42395	-	JEL289_000017-T1		g00397	98	346	1037
scaffold_1	46531	49146	+	JEL289_000018-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	49226	53354	+	JEL289_000019-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	54147	56612	+	JEL289_000020-T1		g00027_15	98	345	347
scaffold_1	57374	60933	+	JEL289_000021-T1		g00760_1	98	345	350
scaffold_1	61011	63311	+	JEL289_000022-T1		g02137	98	346	350
scaffold_1	63305	66647	-	JEL289_000023-T1		g00034_2	98	346	348
scaffold_1	67315	68787	-	JEL289_000024-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	70590	71901	+	JEL289_000025-T1		g00528	98	344	346
scaffold_1	71913	75658	-	JEL289_000026-T1		g01711	98	346	349
scaffold_1	75756	76880	-	JEL289_000027-T1		g01786	98	345	688
scaffold_1	77187	79399	-	JEL289_000028-T1		g01786	98	345	688
scaffold_1	79998	80690	-	JEL289_000029-T1		g02596	98	346	347
scaffold_1	80746	81335	-	JEL289_000030-T1		g00017	98	346	346
scaffold_1	81966	83602	+	JEL289_000031-T1		g00460_2	98	346	1202
scaffold_1	84040	85000	-	JEL289_000032-T1		g02790	98	345	348
scaffold_1	85318	86183	+	JEL289_000033-T1		g00460_2	98	346	1202
scaffold_1	86094	89962	-	JEL289_000034-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	89314	91985	-	JEL289_000035-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	92398	93976	+	JEL289_000036-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	93994	94653	-	JEL289_000037-T1		g06005	98	343	344
scaffold_1	94752	97869	+	JEL289_000038-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	98220	99638	+	JEL289_000039-T1		g00027_82	98	346	676
scaffold_1	99668	101025	-	JEL289_000040-T1		g02042	98	345	346
scaffold_1	101924	105986	-	JEL289_000041-T1		g00942	98	346	678
scaffold_1	106206	107542	-	JEL289_000042-T1		g00059_5	80	345	1475
scaffold_1	107835	108720	-	JEL289_000043-T1		g01350	98	346	1045
scaffold_1	109330	112053	-	JEL289_000044-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	112124	114459	+	JEL289_000045-T1		g00573_2	98	346	1046
scaffold_1	115638	120662	-	JEL289_000046-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	120640	121863	-	JEL289_000047-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	122141	126628	-	JEL289_000048-T1		g00047_5	98	345	686
scaffold_1	126980	127777	-	JEL289_000049-T1		g00047_5	98	345	686
scaffold_1	127712	131822	+	JEL289_000050-T1		g00568	98	346	1056
scaffold_1	133154	136129	-	JEL289_000051-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	137968	139609	+	JEL289_000052-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	139524	140372	-	JEL289_000053-T1		g00070	98	346	1251
scaffold_1	141066	141559	+	JEL289_006592-T1		g00070	98	346	1251
scaffold_1	142069	143681	+	JEL289_000054-T1		g02626	98	344	344
scaffold_1	144293	145348	-	JEL289_000055-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	145725	146974	-	JEL289_000056-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	147467	150485	-	JEL289_000057-T1		g00179_3	98	345	692
scaffold_1	151061	153900	+	JEL289_000058-T1		g00531	98	346	1417
scaffold_1	154039	156434	+	JEL289_000059-T1		g00026_223	80	346	8582
scaffold_1	156442	156881	-	JEL289_000060-T1		g03743	98	344	345
scaffold_1	158406	158660	-	JEL289_000061-T1		g00026_72	98	343	344
scaffold_1	161373	162419	+	JEL289_000062-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	162630	164299	+	JEL289_000063-T1		g00164	98	345	2131
scaffold_1	164809	167182	+	JEL289_000064-T1		g01374	98	345	512
scaffold_1	167242	169125	+	JEL289_000065-T1		g03321	98	344	348
scaffold_1	169162	172658	-	JEL289_000066-T1		g00168_2	98	345	2842
scaffold_1	175063	175717	+	JEL289_000067-T1		g01113	98	345	948
scaffold_1	176159	178180	+	JEL289_000068-T1		g01113	98	345	948
scaffold_1	178274	180139	+	JEL289_000069-T1		g01709_2	95	134	134
scaffold_1	180519	181906	-	JEL289_000070-T1		g01709_1	98	342	343
scaffold_1	182589	184608	-	JEL289_000071-T1		g00099_2	98	343	344
scaffold_1	184958	186427	+	JEL289_000072-T1		g02366	98	344	347
scaffold_1	186721	188326	+	JEL289_000073-T1		g01049	98	346	1035
scaffold_1	188398	190974	+	JEL289_000074-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	191077	193158	+	JEL289_000075-T1		g00099_3	98	345	684
scaffold_1	193154	194339	-	JEL289_000076-T1		g00532	98	346	1693
scaffold_1	194423	195566	+	JEL289_000077-T1		g00133_3	98	345	1029
scaffold_1	195563	198090	-	JEL289_000078-T1		g00099_3	98	345	684
scaffold_1	198087	200056	-	JEL289_000079-T1		g02009	98	343	343
scaffold_1	200191	200769	+	JEL289_000080-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	200745	202510	-	JEL289_000081-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	202883	207436	+	JEL289_006593-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	207611	209823	-	JEL289_000082-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	210961	213526	+	JEL289_000083-T1		g01642	98	344	862
scaffold_1	214260	215121	+	JEL289_000084-T1		g01642	98	344	862
scaffold_1	215153	216117	-	JEL289_000085-T1		g00205_1	98	342	343
scaffold_1	216598	220614	-	JEL289_000086-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	222810	225457	+	JEL289_000087-T1		g01208_1	98	344	383
scaffold_1	229209	231460	+	JEL289_000088-T1		g01840	98	345	353
scaffold_1	231540	233183	+	JEL289_000089-T1		g01277	98	345	1042
scaffold_1	233671	234638	-	JEL289_000090-T1		g00068_4	95	338	341
scaffold_1	235291	236202	-	JEL289_000091-T1		g01199	70	346	1778
scaffold_1	236447	237975	-	JEL289_000092-T1	Golgi to ER traffic- protein	g01199	70	346	1778
