CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	9562	10509	+	Arlet.a15_000001-T1		g00025_21	80	339	4229
scaffold_1	11444	13360	-	Arlet.a15_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	16337	17583	+	Arlet.a15_000003-T1		g01053_1	98	341	341
scaffold_1	18835	20644	+	Arlet.a15_000004-T1		g01027_2	98	346	695
scaffold_1	20839	24150	-	Arlet.a15_000005-T1		g00815_2	80	344	348
scaffold_1	25095	26720	+	Arlet.a15_000006-T1		g00691_1	98	346	348
scaffold_1	26789	27376	-	Arlet.a15_000007-T1		g04916	98	344	345
scaffold_1	27730	29616	+	Arlet.a15_000008-T1		g01742	98	346	1038
scaffold_1	29602	32045	+	Arlet.a15_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	31869	33826	-	Arlet.a15_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	33928	35604	-	Arlet.a15_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	36166	37776	+	Arlet.a15_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	37810	43266	-	Arlet.a15_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	50416	53871	-	Arlet.a15_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	53976	54374	-	Arlet.a15_000018-T1		g00397	98	346	1037
scaffold_1	56094	57326	-	Arlet.a15_000019-T1		g00160_3	98	327	331
scaffold_1	60027	62642	+	Arlet.a15_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	62722	66850	+	Arlet.a15_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	67566	70031	+	Arlet.a15_000022-T1		g00027_15	98	345	347
scaffold_1	70793	74352	+	Arlet.a15_000023-T1		g00760_1	98	345	350
scaffold_1	74430	76730	+	Arlet.a15_000024-T1		g02137	98	346	350
scaffold_1	76724	80066	-	Arlet.a15_000025-T1		g00034_2	98	346	348
