CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	6412	8199	-	HR1_006916-T1		g00025_19	90	345	4663
scaffold_1	8891	9838	+	HR1_000001-T1		g00025_21	80	339	4229
scaffold_1	10776	12692	-	HR1_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	15489	16737	+	HR1_000003-T1		g01053_1	98	341	341
scaffold_1	17989	19798	+	HR1_000004-T1		g01027_2	98	346	695
scaffold_1	19993	23484	-	HR1_000005-T1		g00815_2	80	344	348
scaffold_1	24429	26054	+	HR1_000006-T1		g00691_1	98	346	348
scaffold_1	26123	26710	-	HR1_000007-T1		g04916	98	344	345
scaffold_1	27063	29052	+	HR1_000008-T1		g01742	98	346	1038
scaffold_1	28938	31381	+	HR1_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	31205	33162	-	HR1_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	33264	34940	-	HR1_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	35503	37323	+	HR1_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	37357	42813	-	HR1_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49968	53423	-	HR1_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	53528	53926	-	HR1_000018-T1		g00397	98	346	1037
scaffold_1	55643	56875	-	HR1_000019-T1		g00160_3	98	327	331
scaffold_1	59572	62187	+	HR1_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	62267	66394	+	HR1_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	67110	69575	+	HR1_000022-T1		g00027_15	98	345	347
scaffold_1	70337	73896	+	HR1_000023-T1		g00760_1	98	345	350
scaffold_1	73974	76274	+	HR1_000024-T1		g02137	98	346	350
scaffold_1	76268	79610	-	HR1_000025-T1		g00034_2	98	346	348
scaffold_1	80278	81750	-	HR1_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	82804	83485	+	HR1_000027-T1		g00026_223	80	346	8582
scaffold_1	83551	84615	+	HR1_000028-T1		g00528	98	344	346
scaffold_1	84756	88501	-	HR1_000029-T1		g01711	98	346	349
scaffold_1	88599	89756	-	HR1_000030-T1		g01786	98	345	688
scaffold_1	90030	92242	-	HR1_000031-T1		g01786	98	345	688
scaffold_1	92843	93535	-	HR1_000032-T1		g02596	98	346	347
scaffold_1	93591	94181	-	HR1_000033-T1		g00017	98	346	346
scaffold_1	94833	96373	+	HR1_000034-T1		g00460_2	98	346	1202
scaffold_1	96910	97870	-	HR1_000035-T1		g02790	98	345	348
