CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8163	9952	-	ADMALA_007005-T1		g00025_19	90	345	4663
scaffold_1	11136	12083	+	ADMALA_000001-T1		g00025_21	80	339	4229
scaffold_1	13025	14941	-	ADMALA_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17750	18996	+	ADMALA_000003-T1		g01053_1	98	341	341
scaffold_1	20248	22057	+	ADMALA_000004-T1		g01027_2	98	346	695
scaffold_1	22252	25563	-	ADMALA_000005-T1		g00815_2	80	344	348
scaffold_1	26508	28133	+	ADMALA_000006-T1		g00691_1	98	346	348
scaffold_1	28202	28789	-	ADMALA_000007-T1		g04916	98	344	345
scaffold_1	29142	31131	+	ADMALA_000008-T1		g01742	98	346	1038
scaffold_1	31017	33460	+	ADMALA_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33284	35241	-	ADMALA_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35343	37019	-	ADMALA_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	37581	39191	+	ADMALA_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39225	44681	-	ADMALA_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	51831	55286	-	ADMALA_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55391	55789	-	ADMALA_000018-T1		g00397	98	346	1037
scaffold_1	57510	58742	-	ADMALA_000019-T1		g00160_3	98	327	331
scaffold_1	61443	64058	+	ADMALA_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64138	68266	+	ADMALA_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	68982	71447	+	ADMALA_000022-T1		g00027_15	98	345	347
scaffold_1	72209	75768	+	ADMALA_000023-T1		g00760_1	98	345	350
scaffold_1	75846	78146	+	ADMALA_000024-T1		g02137	98	346	350
scaffold_1	78140	81482	-	ADMALA_000025-T1		g00034_2	98	346	348
scaffold_1	82150	83622	-	ADMALA_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85425	86760	+	ADMALA_000027-T1		g00528	98	344	346
scaffold_1	86772	90517	-	ADMALA_000028-T1		g01711	98	346	349
scaffold_1	90615	91739	-	ADMALA_000029-T1		g01786	98	345	688
scaffold_1	92046	94258	-	ADMALA_000030-T1		g01786	98	345	688
scaffold_1	94857	95549	-	ADMALA_000031-T1		g02596	98	346	347
scaffold_1	95605	96194	-	ADMALA_000032-T1		g00017	98	346	346
scaffold_1	96825	98461	+	ADMALA_000033-T1		g00460_2	98	346	1202
scaffold_1	98899	99859	-	ADMALA_000034-T1		g02790	98	345	348
scaffold_1	100177	101042	+	ADMALA_000035-T1		g00460_2	98	346	1202
scaffold_1	101071	103990	-	ADMALA_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104173	104771	-	ADMALA_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	104817	106844	-	ADMALA_000038-T1		g00597_2	98	346	1042
scaffold_1	107126	108704	+	ADMALA_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	108717	109381	-	ADMALA_000040-T1		g06005	98	343	344
scaffold_1	109480	112676	+	ADMALA_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113173	114804	+	ADMALA_000042-T1		g00027_82	98	346	676
scaffold_1	114852	116209	-	ADMALA_000043-T1		g02042	98	345	346
scaffold_1	117108	121170	-	ADMALA_000044-T1		g00942	98	346	678
scaffold_1	121390	122596	-	ADMALA_000045-T1		g00942	98	346	678
scaffold_1	122889	123834	-	ADMALA_000046-T1		g01350	98	346	1045
scaffold_1	124384	127107	-	ADMALA_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	127178	129513	+	ADMALA_000048-T1		g00573_2	98	346	1046
scaffold_1	130705	135729	-	ADMALA_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	135707	136930	-	ADMALA_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	137208	141695	-	ADMALA_000051-T1		g00047_5	98	345	686
scaffold_1	142047	142844	-	ADMALA_000052-T1		g00047_5	98	345	686
scaffold_1	142779	151217	+	ADMALA_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	148140	151269	-	ADMALA_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	152703	154564	+	ADMALA_000055-T1		g00070	98	346	1251
scaffold_1	155074	156686	+	ADMALA_000056-T1		g02626	98	344	344
scaffold_1	157298	158354	-	ADMALA_000057-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	158731	159980	-	ADMALA_000058-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	160472	163493	-	ADMALA_000059-T1		g00179_3	98	345	692
scaffold_1	164069	166908	+	ADMALA_000060-T1		g00531	98	346	1417
scaffold_1	167047	169617	+	ADMALA_000061-T1		g00026_223	80	346	8582
scaffold_1	169625	170064	-	ADMALA_000062-T1		g03743	98	344	345
scaffold_1	170299	172345	+	ADMALA_000063-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	172556	174214	+	ADMALA_000064-T1		g00164	98	345	2131
scaffold_1	174319	177098	+	ADMALA_000065-T1		g00164	98	345	2131
scaffold_1	177097	179041	+	ADMALA_000066-T1		g03321	98	344	348
scaffold_1	179078	182574	-	ADMALA_000067-T1		g00168_2	98	345	2842
scaffold_1	184981	185635	+	ADMALA_000068-T1		g01113	98	345	948
scaffold_1	186069	188090	+	ADMALA_000069-T1		g01113	98	345	948
scaffold_1	188184	190049	+	ADMALA_000070-T1		g00074_3	70	128	128
scaffold_1	191643	193030	-	ADMALA_000072-T1		g01709_1	98	342	343
scaffold_1	193581	195600	-	ADMALA_000073-T1		g00099_2	98	343	344
scaffold_1	195950	197419	+	ADMALA_000074-T1		g02366	98	344	347
scaffold_1	197710	199315	+	ADMALA_000075-T1		g01049	98	346	1035
scaffold_1	199387	201963	+	ADMALA_000076-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	202066	204046	+	ADMALA_000077-T1		g00099_3	98	345	684
scaffold_1	204042	205227	-	ADMALA_000078-T1		g00532	98	346	1693
scaffold_1	205312	206455	+	ADMALA_000079-T1		g00133_3	98	345	1029
scaffold_1	206452	209275	-	ADMALA_000080-T1		g00099_3	98	345	684
scaffold_1	209272	211251	-	ADMALA_000081-T1		g02009	98	343	343
scaffold_1	211362	212076	+	ADMALA_000082-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	211940	213705	-	ADMALA_000083-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	213933	218619	+	ADMALA_000084-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	219150	221424	-	ADMALA_000085-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	222625	225190	+	ADMALA_000086-T1		g01642	98	344	862
scaffold_1	225334	225903	-	ADMALA_000087-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	225924	226785	+	ADMALA_000088-T1		g01642	98	344	862
scaffold_1	226817	227781	-	ADMALA_000089-T1		g00205_1	98	342	343
scaffold_1	228257	231743	-	ADMALA_000090-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	236043	238690	+	ADMALA_000091-T1		g01208_1	98	344	383
scaffold_1	242316	244567	+	ADMALA_000092-T1		g01840	98	345	353
scaffold_1	244647	246290	+	ADMALA_000093-T1		g01277	98	345	1042
scaffold_1	246776	247743	-	ADMALA_000094-T1		g00068_4	95	338	341
scaffold_1	248321	249307	-	ADMALA_000095-T1		g01199	70	346	1778
scaffold_1	249552	251080	-	ADMALA_000096-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	251336	252128	-	ADMALA_000097-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	251955	254828	+	ADMALA_000098-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
