CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	5025	6814	-	ETH2ET_006908-T1		g00025_19	90	345	4663
scaffold_1	7393	8340	+	ETH2ET_000001-T1		g00025_21	80	339	4229
scaffold_1	9339	11255	-	ETH2ET_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	13748	14994	+	ETH2ET_000003-T1		g01053_1	98	341	341
scaffold_1	16246	18055	+	ETH2ET_000004-T1		g01027_2	98	346	695
scaffold_1	18250	21561	-	ETH2ET_000005-T1		g00815_2	80	344	348
scaffold_1	22506	24131	+	ETH2ET_000006-T1		g00691_1	98	346	348
scaffold_1	24200	24787	-	ETH2ET_000007-T1		g04916	98	344	345
scaffold_1	25140	27129	+	ETH2ET_000008-T1		g01742	98	346	1038
scaffold_1	27015	29458	+	ETH2ET_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	29282	31239	-	ETH2ET_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	31341	33017	-	ETH2ET_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	33579	35189	+	ETH2ET_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	35223	40679	-	ETH2ET_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	47829	51284	-	ETH2ET_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	51389	51787	-	ETH2ET_000018-T1		g00397	98	346	1037
scaffold_1	53508	54740	-	ETH2ET_000019-T1		g00160_3	98	327	331
scaffold_1	57441	60056	+	ETH2ET_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	60136	64264	+	ETH2ET_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	64980	67445	+	ETH2ET_000022-T1		g00027_15	98	345	347
scaffold_1	68207	71766	+	ETH2ET_000023-T1		g00760_1	98	345	350
scaffold_1	71844	74144	+	ETH2ET_000024-T1		g02137	98	346	350
scaffold_1	74138	77480	-	ETH2ET_000025-T1		g00034_2	98	346	348
scaffold_1	78148	79620	-	ETH2ET_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	81423	82734	+	ETH2ET_000027-T1		g00528	98	344	346
scaffold_1	82746	86491	-	ETH2ET_000028-T1		g01711	98	346	349
scaffold_1	86589	87713	-	ETH2ET_000029-T1		g01786	98	345	688
scaffold_1	88020	90232	-	ETH2ET_000030-T1		g01786	98	345	688
scaffold_1	90831	91523	-	ETH2ET_000031-T1		g02596	98	346	347
scaffold_1	91579	92168	-	ETH2ET_000032-T1		g00017	98	346	346
scaffold_1	92799	94435	+	ETH2ET_000033-T1		g00460_2	98	346	1202
scaffold_1	94873	95833	-	ETH2ET_000034-T1		g02790	98	345	348
scaffold_1	96151	97016	+	ETH2ET_000035-T1		g00460_2	98	346	1202
scaffold_1	97045	99964	-	ETH2ET_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	100147	100745	-	ETH2ET_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	100791	102818	-	ETH2ET_000038-T1		g00597_2	98	346	1042
scaffold_1	103100	104678	+	ETH2ET_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	104691	105355	-	ETH2ET_000040-T1		g06005	98	343	344
scaffold_1	105454	108629	+	ETH2ET_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	108960	110405	+	ETH2ET_000042-T1		g00027_82	98	346	676
