CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	2381	6088	+	SA4cZA_000001-T1		g00025_19	90	345	4663
scaffold_1	7172	8959	-	SA4cZA_006973-T1		g00025_19	90	345	4663
scaffold_1	9538	10485	+	SA4cZA_000002-T1		g00025_21	80	339	4229
scaffold_1	11433	13349	-	SA4cZA_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	16145	17393	+	SA4cZA_000004-T1		g01053_1	98	341	341
scaffold_1	18645	20454	+	SA4cZA_000005-T1		g01027_2	98	346	695
scaffold_1	20649	23961	-	SA4cZA_000006-T1		g00815_2	80	344	348
scaffold_1	24906	26531	+	SA4cZA_000007-T1		g00691_1	98	346	348
scaffold_1	26600	27187	-	SA4cZA_000008-T1		g04916	98	344	345
scaffold_1	27540	29529	+	SA4cZA_000009-T1		g01742	98	346	1038
scaffold_1	29415	31858	+	SA4cZA_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	31682	33639	-	SA4cZA_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	33741	35417	-	SA4cZA_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	35980	37761	+	SA4cZA_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	37795	43251	-	SA4cZA_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	50406	53861	-	SA4cZA_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	53966	54364	-	SA4cZA_000019-T1		g00397	98	346	1037
scaffold_1	56081	57313	-	SA4cZA_000020-T1		g00160_3	98	327	331
scaffold_1	60003	62618	+	SA4cZA_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	62698	66825	+	SA4cZA_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	67541	70006	+	SA4cZA_000023-T1		g00027_15	98	345	347
scaffold_1	70768	74327	+	SA4cZA_000024-T1		g00760_1	98	345	350
scaffold_1	74405	76705	+	SA4cZA_000025-T1		g02137	98	346	350
scaffold_1	76699	80041	-	SA4cZA_000026-T1		g00034_2	98	346	348
scaffold_1	80709	82181	-	SA4cZA_000027-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	83235	83916	+	SA4cZA_000028-T1		g00026_223	80	346	8582
scaffold_1	83982	85262	+	SA4cZA_000029-T1		g00528	98	344	346
scaffold_1	85478	89221	-	SA4cZA_000030-T1		g01711	98	346	349
scaffold_1	89319	90443	-	SA4cZA_000031-T1		g01786	98	345	688
scaffold_1	90750	92962	-	SA4cZA_000032-T1		g01786	98	345	688
scaffold_1	93563	94255	-	SA4cZA_000033-T1		g02596	98	346	347
