CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	6534	9371	-	CMT5_000001-T1		g00025_19	90	345	4663
scaffold_1	10962	11669	+	CMT5_000002-T1		g00025_19	90	345	4663
scaffold_1	12504	14420	-	CMT5_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17330	18576	+	CMT5_000004-T1		g01053_1	98	341	341
scaffold_1	19828	21637	+	CMT5_000005-T1		g01027_2	98	346	695
scaffold_1	21832	25143	-	CMT5_000006-T1		g00815_2	80	344	348
scaffold_1	26088	27713	+	CMT5_000007-T1		g00691_1	98	346	348
scaffold_1	27782	28369	-	CMT5_000008-T1		g04916	98	344	345
scaffold_1	28723	30609	+	CMT5_000009-T1		g01742	98	346	1038
scaffold_1	30595	33038	+	CMT5_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	32862	34819	-	CMT5_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	34921	36597	-	CMT5_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	37159	38769	+	CMT5_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	38803	44259	-	CMT5_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	51409	54864	-	CMT5_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	54969	55367	-	CMT5_000019-T1		g00397	98	346	1037
scaffold_1	57088	58320	-	CMT5_000020-T1		g00160_3	98	327	331
scaffold_1	61021	63636	+	CMT5_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	63716	67844	+	CMT5_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	68560	71025	+	CMT5_000023-T1		g00027_15	98	345	347
scaffold_1	71787	75346	+	CMT5_000024-T1		g00760_1	98	345	350
scaffold_1	75424	77724	+	CMT5_000025-T1		g02137	98	346	350
scaffold_1	77718	81060	-	CMT5_000026-T1		g00034_2	98	346	348
scaffold_1	81728	83200	-	CMT5_000027-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85003	86338	+	CMT5_000028-T1		g00528	98	344	346
scaffold_1	86350	90095	-	CMT5_000029-T1		g01711	98	346	349
scaffold_1	90193	91317	-	CMT5_000030-T1		g01786	98	345	688
scaffold_1	91626	93838	-	CMT5_000031-T1		g01786	98	345	688
scaffold_1	94437	95129	-	CMT5_000032-T1		g02596	98	346	347
scaffold_1	95185	95775	-	CMT5_000033-T1		g00017	98	346	346
scaffold_1	96404	98040	+	CMT5_000034-T1		g00460_2	98	346	1202
scaffold_1	98478	99438	-	CMT5_000035-T1		g02790	98	345	348
scaffold_1	99756	100621	+	CMT5_000036-T1		g00460_2	98	346	1202
scaffold_1	100532	104400	-	CMT5_000037-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	103752	106423	-	CMT5_000038-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	106705	108283	+	CMT5_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	108296	108960	-	CMT5_000040-T1		g06005	98	343	344
scaffold_1	109059	112255	+	CMT5_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	112752	114383	+	CMT5_000042-T1		g00027_82	98	346	676
scaffold_1	114431	115788	-	CMT5_000043-T1		g02042	98	345	346
scaffold_1	116878	120919	-	CMT5_000044-T1		g00942	98	346	678
scaffold_1	121139	122345	-	CMT5_000045-T1		g00942	98	346	678
scaffold_1	122638	123523	-	CMT5_000046-T1		g01350	98	346	1045
scaffold_1	124133	126856	-	CMT5_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	126927	129262	+	CMT5_000048-T1		g00573_2	98	346	1046
scaffold_1	130441	135465	-	CMT5_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	135443	136666	-	CMT5_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	136944	141431	-	CMT5_000051-T1		g00047_5	98	345	686
scaffold_1	141783	142580	-	CMT5_000052-T1		g00047_5	98	345	686
scaffold_1	142515	150953	+	CMT5_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	147876	151005	-	CMT5_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	152438	153574	+	CMT5_000055-T1		g00070	98	346	1251
scaffold_1	154105	155746	+	CMT5_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	155661	156509	-	CMT5_000057-T1		g00070	98	346	1251
scaffold_1	156655	157439	+	CMT5_000058-T1		g00070	98	346	1251
scaffold_1	158007	159619	+	CMT5_000059-T1		g02626	98	344	344
scaffold_1	160231	161286	-	CMT5_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	161663	162912	-	CMT5_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	163405	166426	-	CMT5_000062-T1		g00179_3	98	345	692
scaffold_1	167002	169841	+	CMT5_000063-T1		g00531	98	346	1417
scaffold_1	169980	172550	+	CMT5_000064-T1		g00026_223	80	346	8582
scaffold_1	172558	172997	-	CMT5_000065-T1		g03743	98	344	345
scaffold_1	173232	175277	+	CMT5_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
