CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8773	10560	-	LM2_007050-T1		g00025_19	90	345	4663
scaffold_1	11155	12102	+	LM2_000001-T1		g00025_21	80	339	4229
scaffold_1	13219	15137	-	LM2_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17935	19183	+	LM2_000003-T1		g01053_1	98	341	341
scaffold_1	20435	22244	+	LM2_000004-T1		g01027_2	98	346	695
scaffold_1	22439	25751	-	LM2_000005-T1		g00815_2	80	344	348
scaffold_1	26696	28321	+	LM2_000006-T1		g00691_1	98	346	348
scaffold_1	28390	28977	-	LM2_000007-T1		g04916	98	344	345
scaffold_1	29330	31319	+	LM2_000008-T1		g01742	98	346	1038
scaffold_1	31205	33648	+	LM2_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33472	35429	-	LM2_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35531	37207	-	LM2_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	37770	39380	+	LM2_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39414	44870	-	LM2_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	52024	55479	-	LM2_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55584	55982	-	LM2_000018-T1		g00397	98	346	1037
scaffold_1	57701	58933	-	LM2_000019-T1		g00160_3	98	327	331
scaffold_1	61621	64236	+	LM2_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64316	68444	+	LM2_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69160	71625	+	LM2_000022-T1		g00027_15	98	345	347
scaffold_1	72389	75948	+	LM2_000023-T1		g00760_1	98	345	350
scaffold_1	76026	78326	+	LM2_000024-T1		g02137	98	346	350
scaffold_1	78320	81662	-	LM2_000025-T1		g00034_2	98	346	348
scaffold_1	82330	83802	-	LM2_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	84856	85537	+	LM2_000027-T1		g00026_223	80	346	8582
scaffold_1	85603	86891	+	LM2_000028-T1		g00528	98	344	346
scaffold_1	87107	90850	-	LM2_000029-T1		g01711	98	346	349
scaffold_1	90948	92072	-	LM2_000030-T1		g01786	98	345	688
scaffold_1	92379	94591	-	LM2_000031-T1		g01786	98	345	688
scaffold_1	95192	95884	-	LM2_000032-T1		g02596	98	346	347
scaffold_1	95940	96530	-	LM2_000033-T1		g00017	98	346	346
scaffold_1	97182	98722	+	LM2_000034-T1		g00460_2	98	346	1202
scaffold_1	99259	100218	-	LM2_000035-T1		g02790	98	345	348
scaffold_1	100536	101401	+	LM2_000036-T1		g00460_2	98	346	1202
scaffold_1	101430	104349	-	LM2_000037-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104532	105130	-	LM2_000038-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	105176	107203	-	LM2_000039-T1		g00597_2	98	346	1042
scaffold_1	107485	109065	+	LM2_000040-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109083	109742	-	LM2_000041-T1		g06005	98	343	344
scaffold_1	109841	113037	+	LM2_000042-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113533	115157	+	LM2_000043-T1		g00027_82	98	346	676
scaffold_1	115205	116559	-	LM2_000044-T1		g02042	98	345	346
scaffold_1	117457	121519	-	LM2_000045-T1		g00942	98	346	678
scaffold_1	121739	122945	-	LM2_000046-T1		g00942	98	346	678
scaffold_1	123238	124182	-	LM2_000047-T1		g01350	98	346	1045
scaffold_1	124732	127684	-	LM2_000048-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	127760	130091	+	LM2_000049-T1		g00573_2	98	346	1046
scaffold_1	131283	136307	-	LM2_000050-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	136285	137508	-	LM2_000051-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	137786	142273	-	LM2_000052-T1		g00047_5	98	345	686
scaffold_1	142625	143422	-	LM2_000053-T1		g00047_5	98	345	686
scaffold_1	143357	151795	+	LM2_000054-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	148718	151847	-	LM2_000055-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	153300	154202	+	LM2_000056-T1		g00070	98	346	1251
scaffold_1	155041	155868	+	LM2_000057-T1		g00070	98	346	1251
scaffold_1	156435	158047	+	LM2_000058-T1		g02626	98	344	344
scaffold_1	158658	159714	-	LM2_000059-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	160091	161340	-	LM2_000060-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	161833	164851	-	LM2_000061-T1		g00179_3	98	345	692
scaffold_1	165429	168250	+	LM2_000062-T1		g00531	98	346	1417
scaffold_1	168389	170958	+	LM2_000063-T1		g00026_223	80	346	8582
scaffold_1	170966	171404	-	LM2_000064-T1		g03743	98	344	345
scaffold_1	171639	173685	+	LM2_000065-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	173896	175553	+	LM2_000066-T1		g00164	98	345	2131
scaffold_1	175658	178437	+	LM2_000067-T1		g00164	98	345	2131
scaffold_1	178436	180380	+	LM2_000068-T1		g03321	98	344	348
scaffold_1	180417	182244	-	LM2_000069-T1		g00168_2	98	345	2842
scaffold_1	183118	183912	-	LM2_000070-T1		g00168_2	98	345	2842
