CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	5747	7539	-	0739_006848-T1	Beta-secretase 2	g00025_19	90	345	4663
scaffold_1	8169	8876	+	0739_000001-T1		g00025_19	90	345	4663
scaffold_1	9804	11722	-	0739_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	14257	15505	+	0739_000003-T1		g01053_1	98	341	341
scaffold_1	16757	18566	+	0739_000004-T1		g01027_2	98	346	695
scaffold_1	18761	22072	-	0739_000005-T1		g00815_2	80	344	348
scaffold_1	23017	24641	+	0739_000006-T1		g00691_1	98	346	348
scaffold_1	24710	25297	-	0739_000007-T1		g04916	98	344	345
scaffold_1	25651	27539	+	0739_000008-T1		g01742	98	346	1038
scaffold_1	27525	29967	+	0739_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	29791	31748	-	0739_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	31850	33526	-	0739_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	34090	35700	+	0739_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	35734	41190	-	0739_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	48338	51787	-	0739_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	51892	52290	-	0739_000018-T1		g00397	98	346	1037
scaffold_1	53820	55052	-	0739_000019-T1		g00160_3	98	327	331
scaffold_1	57763	60378	+	0739_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	60458	64586	+	0739_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	65303	67766	+	0739_000022-T1		g00027_15	98	345	347
scaffold_1	68532	72091	+	0739_000023-T1		g00760_1	98	345	350
scaffold_1	72169	74470	+	0739_000024-T1		g02137	98	346	350
scaffold_1	74464	77807	-	0739_000025-T1		g00034_2	98	346	348
scaffold_1	78473	79945	-	0739_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	81747	83042	+	0739_000027-T1		g00528	98	344	346
scaffold_1	83090	86832	-	0739_000028-T1		g01711	98	346	349
scaffold_1	86930	88046	-	0739_000029-T1		g01786	98	345	688
scaffold_1	88361	90573	-	0739_000030-T1		g01786	98	345	688
scaffold_1	91173	91865	-	0739_000031-T1		g02596	98	346	347
scaffold_1	91921	92510	-	0739_000032-T1		g00017	98	346	346
scaffold_1	93164	94704	+	0739_000033-T1		g00460_2	98	346	1202
scaffold_1	95242	96202	-	0739_000034-T1		g02790	98	345	348
scaffold_1	96520	97385	+	0739_000035-T1		g00460_2	98	346	1202
scaffold_1	97296	101164	-	0739_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
