CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	1742	3660	-	APEPCH_000001-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	6465	7713	+	APEPCH_000002-T1		g01053_1	98	341	341
scaffold_1	8965	10774	+	APEPCH_000003-T1		g01027_2	98	346	695
scaffold_1	10969	14280	-	APEPCH_000004-T1		g00815_2	80	344	348
scaffold_1	15225	16849	+	APEPCH_000005-T1		g00691_1	98	346	348
scaffold_1	16918	17505	-	APEPCH_000006-T1		g04916	98	344	345
scaffold_1	17859	19749	+	APEPCH_000007-T1		g01742	98	346	1038
scaffold_1	19735	22177	+	APEPCH_000008-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	22001	23958	-	APEPCH_000009-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	24060	25736	-	APEPCH_000010-T1	sorting nexin	g03562	98	345	346
scaffold_1	26300	27910	+	APEPCH_000011-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	27944	33400	-	APEPCH_000012-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	40553	44002	-	APEPCH_000016-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	44107	44505	-	APEPCH_000017-T1		g00397	98	346	1037
scaffold_1	46035	47267	-	APEPCH_000018-T1		g00160_3	98	327	331
scaffold_1	49977	52592	+	APEPCH_000019-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	53058	56747	+	APEPCH_000020-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	57517	59982	+	APEPCH_000021-T1		g00027_15	98	345	347
scaffold_1	60745	64304	+	APEPCH_000022-T1		g00760_1	98	345	350
scaffold_1	64382	66683	+	APEPCH_000023-T1		g02137	98	346	350
scaffold_1	66677	70020	-	APEPCH_000024-T1		g00034_2	98	346	348
scaffold_1	70688	72160	-	APEPCH_000025-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	73963	75069	+	APEPCH_000026-T1		g00528	98	344	346
scaffold_1	75285	79030	-	APEPCH_000027-T1		g01711	98	346	349
scaffold_1	79128	80244	-	APEPCH_000028-T1		g01786	98	345	688
scaffold_1	80559	82771	-	APEPCH_000029-T1		g01786	98	345	688
scaffold_1	83372	84064	-	APEPCH_000030-T1		g02596	98	346	347
scaffold_1	84120	84709	-	APEPCH_000031-T1		g00017	98	346	346
scaffold_1	85363	86903	+	APEPCH_000032-T1		g00460_2	98	346	1202
scaffold_1	87442	88401	-	APEPCH_000033-T1		g02790	98	345	348
scaffold_1	88719	89584	+	APEPCH_000034-T1		g00460_2	98	346	1202
scaffold_1	89495	93363	-	APEPCH_000035-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	92715	95386	-	APEPCH_000036-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	95668	97246	+	APEPCH_000037-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	97264	97923	-	APEPCH_000038-T1		g06005	98	343	344
scaffold_1	98022	101218	+	APEPCH_000039-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	101716	103341	+	APEPCH_000040-T1		g00027_82	98	346	676
scaffold_1	103389	104746	-	APEPCH_000041-T1		g02042	98	345	346
scaffold_1	105645	109698	-	APEPCH_000042-T1		g00942	98	346	678
scaffold_1	109918	111123	-	APEPCH_000043-T1		g00942	98	346	678
scaffold_1	111416	112298	-	APEPCH_000044-T1		g01350	98	346	1045
scaffold_1	112907	115678	-	APEPCH_000045-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	115754	118085	+	APEPCH_000046-T1		g00573_2	98	346	1046
scaffold_1	119262	124286	-	APEPCH_000047-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	124264	125488	-	APEPCH_000048-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	125766	130253	-	APEPCH_000049-T1		g00047_5	98	345	686
scaffold_1	130605	131402	-	APEPCH_000050-T1		g00047_5	98	345	686
scaffold_1	131337	139775	+	APEPCH_000051-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	136698	139827	-	APEPCH_000052-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	141279	142378	+	APEPCH_000053-T1		g00070	98	346	1251
scaffold_1	142756	144397	+	APEPCH_000054-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	144312	145160	-	APEPCH_000055-T1		g00070	98	346	1251
scaffold_1	145899	146359	+	APEPCH_006873-T1		g00070	98	346	1251
scaffold_1	146863	148475	+	APEPCH_000056-T1		g02626	98	344	344
scaffold_1	149088	150143	-	APEPCH_000057-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	150520	151769	-	APEPCH_000058-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	152262	155283	-	APEPCH_000059-T1		g00179_3	98	345	692
scaffold_1	155859	158698	+	APEPCH_000060-T1		g00531	98	346	1417
scaffold_1	158837	161402	+	APEPCH_000061-T1		g00026_223	80	346	8582
scaffold_1	161410	161848	-	APEPCH_000062-T1		g03743	98	344	345
scaffold_1	162083	164129	+	APEPCH_000063-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	164340	166009	+	APEPCH_000064-T1		g00164	98	345	2131
scaffold_1	166114	168893	+	APEPCH_000065-T1		g00164	98	345	2131
scaffold_1	168892	170836	+	APEPCH_000066-T1		g03321	98	344	348
scaffold_1	170873	174369	-	APEPCH_000067-T1		g00168_2	98	345	2842
scaffold_1	176729	177430	-	APEPCH_000068-T1		g01113	98	345	948
scaffold_1	177865	179892	+	APEPCH_000069-T1		g01113	98	345	948
scaffold_1	179986	182847	+	APEPCH_000070-T1		g00034_21	90	346	856
scaffold_1	183152	184717	-	APEPCH_000071-T1		g01709_1	98	342	343
scaffold_1	185361	187380	-	APEPCH_000072-T1		g00099_2	98	343	344
scaffold_1	187729	189198	+	APEPCH_000073-T1		g02366	98	344	347
scaffold_1	189510	191115	+	APEPCH_000074-T1		g01049	98	346	1035
scaffold_1	191187	193763	+	APEPCH_000075-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	193866	195846	+	APEPCH_000076-T1		g00099_3	98	345	684
scaffold_1	195842	197027	-	APEPCH_000077-T1		g00532	98	346	1693
scaffold_1	197111	198254	+	APEPCH_000078-T1		g00133_3	98	345	1029
scaffold_1	198251	201072	-	APEPCH_000079-T1		g00099_3	98	345	684
scaffold_1	201069	203048	-	APEPCH_000080-T1		g02009	98	343	343
scaffold_1	203159	203873	+	APEPCH_000081-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	203737	205502	-	APEPCH_000082-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	205824	210262	+	APEPCH_000083-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	211040	213314	-	APEPCH_000084-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	214476	217041	+	APEPCH_000085-T1		g01642	98	344	862
scaffold_1	217776	218637	+	APEPCH_000086-T1		g01642	98	344	862
scaffold_1	218669	219633	-	APEPCH_000087-T1		g00205_1	98	342	343
