CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	3940	4887	+	CORN1B_000001-T1		g00025_21	80	339	4229
scaffold_1	5743	7659	-	CORN1B_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	10569	11815	+	CORN1B_000003-T1		g01053_1	98	341	341
scaffold_1	13157	14966	+	CORN1B_000004-T1		g01027_2	98	346	695
scaffold_1	15175	18486	-	CORN1B_000005-T1		g00815_2	80	344	348
scaffold_1	19431	21056	+	CORN1B_000006-T1		g00691_1	98	346	348
scaffold_1	21125	21712	-	CORN1B_000007-T1		g04916	98	344	345
scaffold_1	22065	24054	+	CORN1B_000008-T1		g01742	98	346	1038
scaffold_1	23940	26383	+	CORN1B_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	26207	28164	-	CORN1B_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	28266	29942	-	CORN1B_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	30504	32114	+	CORN1B_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	32148	37604	-	CORN1B_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	44754	48209	-	CORN1B_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	48314	48712	-	CORN1B_000018-T1		g00397	98	346	1037
scaffold_1	50241	51473	-	CORN1B_000019-T1		g00160_3	98	327	331
scaffold_1	54174	56789	+	CORN1B_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	56869	60997	+	CORN1B_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	61713	64178	+	CORN1B_000022-T1		g00027_15	98	345	347
scaffold_1	64940	68499	+	CORN1B_000023-T1		g00760_1	98	345	350
scaffold_1	68577	70877	+	CORN1B_000024-T1		g02137	98	346	350
scaffold_1	70871	74213	-	CORN1B_000025-T1		g00034_2	98	346	348
scaffold_1	74881	76353	-	CORN1B_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	78438	79363	+	CORN1B_000027-T1		g00528	98	344	346
scaffold_1	79577	83322	-	CORN1B_000028-T1		g01711	98	346	349
scaffold_1	83420	84544	-	CORN1B_000029-T1		g01786	98	345	688
scaffold_1	84853	87065	-	CORN1B_000030-T1		g01786	98	345	688
scaffold_1	87666	88358	-	CORN1B_000031-T1		g02596	98	346	347
scaffold_1	88414	89004	-	CORN1B_000032-T1		g00017	98	346	346
scaffold_1	91818	92778	-	CORN1B_000033-T1		g02790	98	345	348
scaffold_1	93096	93961	+	CORN1B_000034-T1		g00460_2	98	346	1202
scaffold_1	93990	96909	-	CORN1B_000035-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	97092	97690	-	CORN1B_000036-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	97736	99763	-	CORN1B_000037-T1		g00597_2	98	346	1042
