CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8044	9833	-	SP10IT_006852-T1		g00025_19	90	345	4663
scaffold_1	10519	11465	+	SP10IT_000001-T1		g00025_21	80	339	4229
scaffold_1	12305	14221	-	SP10IT_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	16703	17949	+	SP10IT_000003-T1		g01053_1	98	341	341
scaffold_1	19201	21004	+	SP10IT_000004-T1		g01027_2	98	346	695
scaffold_1	21199	24510	-	SP10IT_000005-T1		g00815_2	80	344	348
scaffold_1	25455	27080	+	SP10IT_000006-T1		g00691_1	98	346	348
scaffold_1	27149	27736	-	SP10IT_000007-T1		g04916	98	344	345
scaffold_1	28090	29976	+	SP10IT_000008-T1		g01742	98	346	1038
scaffold_1	29962	32405	+	SP10IT_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	32229	34186	-	SP10IT_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	34288	35964	-	SP10IT_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	36526	38136	+	SP10IT_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	38170	43626	-	SP10IT_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	50777	54232	-	SP10IT_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	54337	54735	-	SP10IT_000018-T1		g00397	98	346	1037
scaffold_1	56453	57685	-	SP10IT_000019-T1		g00160_3	98	327	331
scaffold_1	60386	63001	+	SP10IT_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	63081	67209	+	SP10IT_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	67925	70390	+	SP10IT_000022-T1		g00027_15	98	345	347
scaffold_1	71152	74711	+	SP10IT_000023-T1		g00760_1	98	345	350
scaffold_1	74789	77089	+	SP10IT_000024-T1		g02137	98	346	350
scaffold_1	77083	80425	-	SP10IT_000025-T1		g00034_2	98	346	348
scaffold_1	81093	82565	-	SP10IT_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	84368	85703	+	SP10IT_000027-T1		g00528	98	344	346
scaffold_1	85715	89460	-	SP10IT_000028-T1		g01711	98	346	349
scaffold_1	89558	90682	-	SP10IT_000029-T1		g01786	98	345	688
scaffold_1	90991	93203	-	SP10IT_000030-T1		g01786	98	345	688
scaffold_1	93804	94496	-	SP10IT_000031-T1		g02596	98	346	347
scaffold_1	94552	95142	-	SP10IT_000032-T1		g00017	98	346	346
scaffold_1	95794	97334	+	SP10IT_000033-T1		g00460_2	98	346	1202
scaffold_1	97871	98831	-	SP10IT_000034-T1		g02790	98	345	348
scaffold_1	99149	100014	+	SP10IT_000035-T1		g00460_2	98	346	1202
scaffold_1	99925	103793	-	SP10IT_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	103145	105816	-	SP10IT_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	106098	107676	+	SP10IT_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	107694	108353	-	SP10IT_000039-T1		g06005	98	343	344
scaffold_1	108452	111627	+	SP10IT_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	112148	113358	+	SP10IT_000041-T1		g00027_82	98	346	676
scaffold_1	113814	115171	-	SP10IT_000042-T1		g02042	98	345	346
scaffold_1	116070	120123	-	SP10IT_000043-T1		g00942	98	346	678
scaffold_1	120343	121549	-	SP10IT_000044-T1		g00942	98	346	678
scaffold_1	121842	122727	-	SP10IT_000045-T1		g01350	98	346	1045
scaffold_1	123337	126060	-	SP10IT_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	126131	128466	+	SP10IT_000047-T1		g00573_2	98	346	1046
scaffold_1	129645	134669	-	SP10IT_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	134647	135870	-	SP10IT_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	136148	140635	-	SP10IT_000050-T1		g00047_5	98	345	686
scaffold_1	140987	141784	-	SP10IT_000051-T1		g00047_5	98	345	686
scaffold_1	141719	150157	+	SP10IT_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	147080	150209	-	SP10IT_000053-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	151642	153593	+	SP10IT_000054-T1		g00070	98	346	1251
scaffold_1	154106	155718	+	SP10IT_000055-T1		g02626	98	344	344
scaffold_1	156330	157385	-	SP10IT_000056-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	157762	159011	-	SP10IT_000057-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	159504	162522	-	SP10IT_000058-T1		g00179_3	98	345	692
scaffold_1	163098	165937	+	SP10IT_000059-T1		g00531	98	346	1417
scaffold_1	166076	168645	+	SP10IT_000060-T1		g00026_223	80	346	8582
scaffold_1	168653	169092	-	SP10IT_000061-T1		g03743	98	344	345
scaffold_1	169327	171372	+	SP10IT_000062-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	171583	173252	+	SP10IT_000063-T1		g00164	98	345	2131
