CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7456	9245	-	Arlet.K15_006926-T1		g00025_19	90	345	4663
scaffold_1	10475	11422	+	Arlet.K15_000001-T1		g00025_21	80	339	4229
scaffold_1	12357	14273	-	Arlet.K15_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17081	18327	+	Arlet.K15_000003-T1		g01053_1	98	341	341
scaffold_1	19579	21382	+	Arlet.K15_000004-T1		g01027_2	98	346	695
scaffold_1	21577	24888	-	Arlet.K15_000005-T1		g00815_2	80	344	348
scaffold_1	25833	27458	+	Arlet.K15_000006-T1		g00691_1	98	346	348
scaffold_1	27527	28114	-	Arlet.K15_000007-T1		g04916	98	344	345
scaffold_1	28468	30356	+	Arlet.K15_000008-T1		g01742	98	346	1038
scaffold_1	30342	32785	+	Arlet.K15_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	32609	34566	-	Arlet.K15_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	34668	36344	-	Arlet.K15_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	36906	38516	+	Arlet.K15_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	38550	44006	-	Arlet.K15_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	51157	54612	-	Arlet.K15_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	54717	55115	-	Arlet.K15_000018-T1		g00397	98	346	1037
scaffold_1	56835	58067	-	Arlet.K15_000019-T1		g00160_3	98	327	331
scaffold_1	60768	63383	+	Arlet.K15_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	63463	67591	+	Arlet.K15_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	68307	70772	+	Arlet.K15_000022-T1		g00027_15	98	345	347
scaffold_1	71534	75093	+	Arlet.K15_000023-T1		g00760_1	98	345	350
scaffold_1	75171	77471	+	Arlet.K15_000024-T1		g02137	98	346	350
scaffold_1	77465	80807	-	Arlet.K15_000025-T1		g00034_2	98	346	348
scaffold_1	81475	82947	-	Arlet.K15_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	84750	86061	+	Arlet.K15_000027-T1		g00528	98	344	346
scaffold_1	86073	89818	-	Arlet.K15_000028-T1		g01711	98	346	349
scaffold_1	89916	91040	-	Arlet.K15_000029-T1		g01786	98	345	688
scaffold_1	91347	93559	-	Arlet.K15_000030-T1		g01786	98	345	688
scaffold_1	94160	94852	-	Arlet.K15_000031-T1		g02596	98	346	347
scaffold_1	94908	95497	-	Arlet.K15_000032-T1		g00017	98	346	346
scaffold_1	96151	97691	+	Arlet.K15_000033-T1		g00460_2	98	346	1202
scaffold_1	98228	99188	-	Arlet.K15_000034-T1		g02790	98	345	348
scaffold_1	99506	100371	+	Arlet.K15_000035-T1		g00460_2	98	346	1202
scaffold_1	100282	104150	-	Arlet.K15_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	103502	106173	-	Arlet.K15_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	106455	108033	+	Arlet.K15_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	108051	108710	-	Arlet.K15_000039-T1		g06005	98	343	344
scaffold_1	108809	112005	+	Arlet.K15_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	112502	114133	+	Arlet.K15_000041-T1		g00027_82	98	346	676
scaffold_1	114181	115538	-	Arlet.K15_000042-T1		g02042	98	345	346
scaffold_1	116437	120499	-	Arlet.K15_000043-T1		g00942	98	346	678
scaffold_1	120719	121925	-	Arlet.K15_000044-T1		g00942	98	346	678
