CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7818	9607	-	UKMAB_007007-T1		g00025_19	90	345	4663
scaffold_1	11802	12748	+	UKMAB_000001-T1		g00025_21	80	339	4229
scaffold_1	13683	15599	-	UKMAB_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	18149	19395	+	UKMAB_000003-T1		g01053_1	98	341	341
scaffold_1	20647	22450	+	UKMAB_000004-T1		g01027_2	98	346	695
scaffold_1	22645	25956	-	UKMAB_000005-T1		g00815_2	80	344	348
scaffold_1	26901	28526	+	UKMAB_000006-T1		g00691_1	98	346	348
scaffold_1	28595	29182	-	UKMAB_000007-T1		g04916	98	344	345
scaffold_1	29536	31422	+	UKMAB_000008-T1		g01742	98	346	1038
scaffold_1	31408	33851	+	UKMAB_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33675	35632	-	UKMAB_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35734	37410	-	UKMAB_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	37972	39582	+	UKMAB_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39616	45072	-	UKMAB_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	52223	55678	-	UKMAB_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55783	56181	-	UKMAB_000018-T1		g00397	98	346	1037
scaffold_1	57899	59131	-	UKMAB_000019-T1		g00160_3	98	327	331
scaffold_1	61832	64447	+	UKMAB_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64527	68655	+	UKMAB_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69371	71836	+	UKMAB_000022-T1		g00027_15	98	345	347
scaffold_1	72598	76157	+	UKMAB_000023-T1		g00760_1	98	345	350
scaffold_1	76235	78535	+	UKMAB_000024-T1		g02137	98	346	350
scaffold_1	78529	81871	-	UKMAB_000025-T1		g00034_2	98	346	348
scaffold_1	82539	84011	-	UKMAB_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85814	87149	+	UKMAB_000027-T1		g00528	98	344	346
scaffold_1	87161	90906	-	UKMAB_000028-T1		g01711	98	346	349
scaffold_1	91004	92128	-	UKMAB_000029-T1		g01786	98	345	688
scaffold_1	92437	94649	-	UKMAB_000030-T1		g01786	98	345	688
scaffold_1	95250	95942	-	UKMAB_000031-T1		g02596	98	346	347
scaffold_1	95998	96588	-	UKMAB_000032-T1		g00017	98	346	346
scaffold_1	97219	98855	+	UKMAB_000033-T1		g00460_2	98	346	1202
scaffold_1	99293	100253	-	UKMAB_000034-T1		g02790	98	345	348
scaffold_1	100571	101436	+	UKMAB_000035-T1		g00460_2	98	346	1202
scaffold_1	101465	104384	-	UKMAB_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104567	105165	-	UKMAB_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	105211	107238	-	UKMAB_000038-T1		g00597_2	98	346	1042
scaffold_1	107520	109098	+	UKMAB_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109116	109775	-	UKMAB_000040-T1		g06005	98	343	344
scaffold_1	109874	113070	+	UKMAB_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113567	115198	+	UKMAB_000042-T1		g00027_82	98	346	676
scaffold_1	115246	116603	-	UKMAB_000043-T1		g02042	98	345	346
scaffold_1	117502	121555	-	UKMAB_000044-T1		g00942	98	346	678
scaffold_1	121775	122981	-	UKMAB_000045-T1		g00942	98	346	678
scaffold_1	123274	124219	-	UKMAB_000046-T1		g01350	98	346	1045
scaffold_1	124769	127492	-	UKMAB_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	127563	129898	+	UKMAB_000048-T1		g00573_2	98	346	1046
scaffold_1	131077	136101	-	UKMAB_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	136079	137302	-	UKMAB_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	137580	142067	-	UKMAB_000051-T1		g00047_5	98	345	686
scaffold_1	142419	143216	-	UKMAB_000052-T1		g00047_5	98	345	686
scaffold_1	143151	151589	+	UKMAB_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	148512	151641	-	UKMAB_000054-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	153074	154210	+	UKMAB_000055-T1		g00070	98	346	1251
scaffold_1	154436	154923	+	UKMAB_007008-T1		g00070	98	346	1251
scaffold_1	155431	157043	+	UKMAB_000056-T1		g02626	98	344	344
scaffold_1	157655	158710	-	UKMAB_000057-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	159087	160336	-	UKMAB_000058-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	160829	163847	-	UKMAB_000059-T1		g00179_3	98	345	692
scaffold_1	164423	167262	+	UKMAB_000060-T1		g00531	98	346	1417
