CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8737	10526	-	MCT8_006931-T1		g00025_19	90	345	4663
scaffold_1	12745	13691	+	MCT8_000001-T1		g00025_21	80	339	4229
scaffold_1	14626	16542	-	MCT8_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	19331	20577	+	MCT8_000003-T1		g01053_1	98	341	341
scaffold_1	21829	23632	+	MCT8_000004-T1		g01027_2	98	346	695
scaffold_1	23827	27138	-	MCT8_000005-T1		g00815_2	80	344	348
scaffold_1	28083	29708	+	MCT8_000006-T1		g00691_1	98	346	348
scaffold_1	29777	30364	-	MCT8_000007-T1		g04916	98	344	345
scaffold_1	30718	32604	+	MCT8_000008-T1		g01742	98	346	1038
scaffold_1	32590	35033	+	MCT8_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	34857	36814	-	MCT8_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	36916	38592	-	MCT8_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	39154	40764	+	MCT8_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	40798	46254	-	MCT8_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	53405	56860	-	MCT8_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	56965	57363	-	MCT8_000018-T1		g00397	98	346	1037
scaffold_1	59081	60313	-	MCT8_000019-T1		g00160_3	98	327	331
scaffold_1	63014	65629	+	MCT8_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	65709	69837	+	MCT8_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	70553	73018	+	MCT8_000022-T1		g00027_15	98	345	347
scaffold_1	73780	77339	+	MCT8_000023-T1		g00760_1	98	345	350
scaffold_1	77417	79717	+	MCT8_000024-T1		g02137	98	346	350
scaffold_1	79711	83053	-	MCT8_000025-T1		g00034_2	98	346	348
scaffold_1	83721	85193	-	MCT8_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	86996	88331	+	MCT8_000027-T1		g00528	98	344	346
scaffold_1	88343	92088	-	MCT8_000028-T1		g01711	98	346	349
scaffold_1	92186	93310	-	MCT8_000029-T1		g01786	98	345	688
scaffold_1	93619	95831	-	MCT8_000030-T1		g01786	98	345	688
scaffold_1	96432	97124	-	MCT8_000031-T1		g02596	98	346	347
scaffold_1	97180	97770	-	MCT8_000032-T1		g00017	98	346	346
scaffold_1	98422	99962	+	MCT8_000033-T1		g00460_2	98	346	1202
scaffold_1	100499	101459	-	MCT8_000034-T1		g02790	98	345	348
scaffold_1	101777	102642	+	MCT8_000035-T1		g00460_2	98	346	1202
scaffold_1	102553	106421	-	MCT8_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	105773	108444	-	MCT8_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	108726	110304	+	MCT8_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	110322	110981	-	MCT8_000039-T1		g06005	98	343	344
scaffold_1	111080	114276	+	MCT8_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	114773	116404	+	MCT8_000041-T1		g00027_82	98	346	676
scaffold_1	116452	117809	-	MCT8_000042-T1		g02042	98	345	346
scaffold_1	118708	122761	-	MCT8_000043-T1		g00942	98	346	678
scaffold_1	122981	124187	-	MCT8_000044-T1		g00942	98	346	678
scaffold_1	124480	125365	-	MCT8_000045-T1		g01350	98	346	1045
scaffold_1	125975	128698	-	MCT8_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	128769	131104	+	MCT8_000047-T1		g00573_2	98	346	1046
scaffold_1	132283	137307	-	MCT8_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	137285	138508	-	MCT8_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	138786	143273	-	MCT8_000050-T1		g00047_5	98	345	686
scaffold_1	143625	144422	-	MCT8_000051-T1		g00047_5	98	345	686
scaffold_1	144357	152795	+	MCT8_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	149718	152847	-	MCT8_000053-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	154280	155416	+	MCT8_000054-T1		g00070	98	346	1251
scaffold_1	155947	157588	+	MCT8_000055-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	157503	158351	-	MCT8_000056-T1		g00070	98	346	1251
scaffold_1	158497	159289	+	MCT8_000057-T1		g00070	98	346	1251
scaffold_1	159802	161414	+	MCT8_000058-T1		g02626	98	344	344
scaffold_1	162026	163081	-	MCT8_000059-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	163458	164707	-	MCT8_000060-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	165200	168218	-	MCT8_000061-T1		g00179_3	98	345	692
scaffold_1	168794	171633	+	MCT8_000062-T1		g00531	98	346	1417
scaffold_1	171772	174341	+	MCT8_000063-T1		g00026_223	80	346	8582
scaffold_1	174349	174788	-	MCT8_000064-T1		g03743	98	344	345
scaffold_1	175023	177068	+	MCT8_000065-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	177279	178948	+	MCT8_000066-T1		g00164	98	345	2131
scaffold_1	179458	181831	+	MCT8_000067-T1		g01374	98	345	512
scaffold_1	181830	183774	+	MCT8_000068-T1		g03321	98	344	348
scaffold_1	183811	187241	-	MCT8_000069-T1		g00168_2	98	345	2842
scaffold_1	189665	190366	-	MCT8_000070-T1		g01113	98	345	948
scaffold_1	190808	192829	+	MCT8_000071-T1		g01113	98	345	948
scaffold_1	192923	194788	+	MCT8_000072-T1		g01709_2	95	134	134
scaffold_1	196322	197709	-	MCT8_000074-T1		g01709_1	98	342	343
scaffold_1	198260	200279	-	MCT8_000075-T1		g00099_2	98	343	344
scaffold_1	200629	202098	+	MCT8_000076-T1		g02366	98	344	347
scaffold_1	202392	203997	+	MCT8_000077-T1		g01049	98	346	1035
scaffold_1	205093	206645	+	MCT8_000078-T1		g01155	98	345	668
scaffold_1	206748	208729	+	MCT8_000079-T1		g00099_3	98	345	684
scaffold_1	208725	209910	-	MCT8_000080-T1		g00532	98	346	1693
scaffold_1	209994	211137	+	MCT8_000081-T1		g00133_3	98	345	1029
scaffold_1	211134	213957	-	MCT8_000082-T1		g00099_3	98	345	684
scaffold_1	213954	215923	-	MCT8_000083-T1		g02009	98	343	343
scaffold_1	216058	216636	+	MCT8_000084-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	216612	218377	-	MCT8_000085-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	218796	223338	+	MCT8_000086-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	224048	226322	-	MCT8_000087-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	227491	230056	+	MCT8_000088-T1		g01642	98	344	862
scaffold_1	230790	231651	+	MCT8_000089-T1		g01642	98	344	862
scaffold_1	231683	232647	-	MCT8_000090-T1		g00205_1	98	342	343
scaffold_1	233128	236610	-	MCT8_000091-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	240915	243562	+	MCT8_000092-T1		g01208_1	98	344	383
scaffold_1	247183	249434	+	MCT8_000093-T1		g01840	98	345	353
scaffold_1	249514	251157	+	MCT8_000094-T1		g01277	98	345	1042
scaffold_1	251645	252612	-	MCT8_000095-T1		g00068_4	95	338	341
scaffold_1	253265	254176	-	MCT8_000096-T1		g01199	70	346	1778
scaffold_1	254421	255949	-	MCT8_000097-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	256205	256997	-	MCT8_000098-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	257123	259573	+	MCT8_000099-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	259660	263945	-	MCT8_000100-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	264079	268899	-	MCT8_000102-T1	Cullin-2	g02086	98	344	687
scaffold_1	264450	265200	+	MCT8_000101-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	269337	270900	-	MCT8_000103-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	270992	273164	+	MCT8_000104-T1		g00796	98	345	1040
scaffold_1	272905	276162	-	MCT8_000105-T1		g00796	98	345	1040
scaffold_1	275476	280022	+	MCT8_000106-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	280712	285792	-	MCT8_000107-T1		g00032_4	98	345	1700
