CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7873	9660	-	DB8.4_007239-T1		g00025_19	90	345	4663
scaffold_1	10362	11309	+	DB8.4_000001-T1		g00025_21	80	339	4229
scaffold_1	12247	14165	-	DB8.4_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	16963	18211	+	DB8.4_000003-T1		g01053_1	98	341	341
scaffold_1	19463	21272	+	DB8.4_000004-T1		g01027_2	98	346	695
scaffold_1	21467	24779	-	DB8.4_000005-T1		g00815_2	80	344	348
scaffold_1	25724	27349	+	DB8.4_000006-T1		g00691_1	98	346	348
scaffold_1	27418	28005	-	DB8.4_000007-T1		g04916	98	344	345
scaffold_1	28358	30347	+	DB8.4_000008-T1		g01742	98	346	1038
scaffold_1	30233	32676	+	DB8.4_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	32500	34457	-	DB8.4_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	34559	36235	-	DB8.4_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	36798	38408	+	DB8.4_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	38442	43898	-	DB8.4_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	51052	54507	-	DB8.4_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	54612	55010	-	DB8.4_000018-T1		g00397	98	346	1037
scaffold_1	56729	57961	-	DB8.4_000019-T1		g00160_3	98	327	331
scaffold_1	60649	63264	+	DB8.4_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	63344	67472	+	DB8.4_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	68188	70653	+	DB8.4_000022-T1		g00027_15	98	345	347
scaffold_1	71417	74976	+	DB8.4_000023-T1		g00760_1	98	345	350
scaffold_1	75054	77354	+	DB8.4_000024-T1		g02137	98	346	350
scaffold_1	77348	80690	-	DB8.4_000025-T1		g00034_2	98	346	348
scaffold_1	81358	82830	-	DB8.4_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	83884	84565	+	DB8.4_000027-T1		g00026_223	80	346	8582
scaffold_1	84631	85942	+	DB8.4_000028-T1		g00528	98	344	346
scaffold_1	85956	89699	-	DB8.4_000029-T1		g01711	98	346	349
scaffold_1	89797	90921	-	DB8.4_000030-T1		g01786	98	345	688
scaffold_1	91228	93440	-	DB8.4_000031-T1		g01786	98	345	688
scaffold_1	94041	94733	-	DB8.4_000032-T1		g02596	98	346	347
scaffold_1	94789	95379	-	DB8.4_000033-T1		g00017	98	346	346
scaffold_1	96031	97571	+	DB8.4_000034-T1		g00460_2	98	346	1202
scaffold_1	98108	99067	-	DB8.4_000035-T1		g02790	98	345	348
scaffold_1	99385	100250	+	DB8.4_000036-T1		g00460_2	98	346	1202
scaffold_1	100279	103198	-	DB8.4_000037-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	103381	103979	-	DB8.4_000038-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	104025	106052	-	DB8.4_000039-T1		g00597_2	98	346	1042
scaffold_1	106334	107914	+	DB8.4_000040-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	107932	108591	-	DB8.4_000041-T1		g06005	98	343	344
scaffold_1	108690	111886	+	DB8.4_000042-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	112384	114008	+	DB8.4_000043-T1		g00027_82	98	346	676
scaffold_1	114056	115456	-	DB8.4_000044-T1		g02042	98	345	346
scaffold_1	116308	120370	-	DB8.4_000045-T1		g00942	98	346	678
scaffold_1	120590	121796	-	DB8.4_000046-T1		g00942	98	346	678
scaffold_1	122089	122973	-	DB8.4_000047-T1		g01350	98	346	1045
