CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	10855	12644	-	AULFR_006949-T1		g00025_19	90	345	4663
scaffold_1	13330	14276	+	AULFR_000001-T1		g00025_21	80	339	4229
scaffold_1	15240	17156	-	AULFR_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	19945	21191	+	AULFR_000003-T1		g01053_1	98	341	341
scaffold_1	22443	24246	+	AULFR_000004-T1		g01027_2	98	346	695
scaffold_1	24441	27752	-	AULFR_000005-T1		g00815_2	80	344	348
scaffold_1	28697	30322	+	AULFR_000006-T1		g00691_1	98	346	348
scaffold_1	30391	30978	-	AULFR_000007-T1		g04916	98	344	345
scaffold_1	31332	33218	+	AULFR_000008-T1		g01742	98	346	1038
scaffold_1	33204	35647	+	AULFR_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	35471	37428	-	AULFR_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	37530	39206	-	AULFR_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	39768	41378	+	AULFR_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	41412	46868	-	AULFR_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	54019	57474	-	AULFR_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	57579	57977	-	AULFR_000018-T1		g00397	98	346	1037
scaffold_1	59695	60927	-	AULFR_000019-T1		g00160_3	98	327	331
scaffold_1	63628	66243	+	AULFR_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	66323	70451	+	AULFR_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	71167	73632	+	AULFR_000022-T1		g00027_15	98	345	347
scaffold_1	74394	77953	+	AULFR_000023-T1		g00760_1	98	345	350
scaffold_1	78031	80331	+	AULFR_000024-T1		g02137	98	346	350
scaffold_1	80325	83667	-	AULFR_000025-T1		g00034_2	98	346	348
scaffold_1	84335	85807	-	AULFR_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	87610	88945	+	AULFR_000027-T1		g00528	98	344	346
scaffold_1	88957	92702	-	AULFR_000028-T1		g01711	98	346	349
scaffold_1	92800	93924	-	AULFR_000029-T1		g01786	98	345	688
scaffold_1	94233	96445	-	AULFR_000030-T1		g01786	98	345	688
scaffold_1	97046	97738	-	AULFR_000031-T1		g02596	98	346	347
scaffold_1	97794	98384	-	AULFR_000032-T1		g00017	98	346	346
scaffold_1	99036	100576	+	AULFR_000033-T1		g00460_2	98	346	1202
scaffold_1	101113	102073	-	AULFR_000034-T1		g02790	98	345	348
scaffold_1	102391	103256	+	AULFR_000035-T1		g00460_2	98	346	1202
scaffold_1	103285	106204	-	AULFR_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	106387	106985	-	AULFR_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	107031	109058	-	AULFR_000038-T1		g00597_2	98	346	1042
scaffold_1	109340	110918	+	AULFR_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	110936	111595	-	AULFR_000040-T1		g06005	98	343	344
scaffold_1	111694	114869	+	AULFR_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	115390	116600	+	AULFR_000042-T1		g00027_82	98	346	676
scaffold_1	117056	118413	-	AULFR_000043-T1		g02042	98	345	346
scaffold_1	119312	123365	-	AULFR_000044-T1		g00942	98	346	678
scaffold_1	123585	124791	-	AULFR_000045-T1		g00942	98	346	678
scaffold_1	125084	126029	-	AULFR_000046-T1		g01350	98	346	1045
scaffold_1	126579	129302	-	AULFR_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	129373	131708	+	AULFR_000048-T1		g00573_2	98	346	1046
scaffold_1	132887	137911	-	AULFR_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	137889	139112	-	AULFR_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	139390	143877	-	AULFR_000051-T1		g00047_5	98	345	686
scaffold_1	144229	145026	-	AULFR_000052-T1		g00047_5	98	345	686
scaffold_1	144961	153399	+	AULFR_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	150322	153451	-	AULFR_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	155890	157531	+	AULFR_000055-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
