CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	111	1266	+	MG4ZA_000001-T1		g00030_6	70	244	380
scaffold_1	2684	4473	-	MG4ZA_006923-T1		g00025_19	90	345	4663
scaffold_1	5147	6093	+	MG4ZA_000002-T1		g00025_21	80	339	4229
scaffold_1	7054	8970	-	MG4ZA_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	11452	12698	+	MG4ZA_000004-T1		g01053_1	98	341	341
scaffold_1	13950	15759	+	MG4ZA_000005-T1		g01027_2	98	346	695
scaffold_1	15954	19265	-	MG4ZA_000006-T1		g00815_2	80	344	348
scaffold_1	20210	21835	+	MG4ZA_000007-T1		g00691_1	98	346	348
scaffold_1	21904	22491	-	MG4ZA_000008-T1		g04916	98	344	345
scaffold_1	22845	24731	+	MG4ZA_000009-T1		g01742	98	346	1038
scaffold_1	24717	27160	+	MG4ZA_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	26984	28941	-	MG4ZA_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	29043	30719	-	MG4ZA_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	31281	32891	+	MG4ZA_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	32925	38381	-	MG4ZA_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	45532	48987	-	MG4ZA_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	49092	49490	-	MG4ZA_000019-T1		g00397	98	346	1037
scaffold_1	51210	52442	-	MG4ZA_000020-T1		g00160_3	98	327	331
scaffold_1	55143	57758	+	MG4ZA_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	57838	61966	+	MG4ZA_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	62682	65147	+	MG4ZA_000023-T1		g00027_15	98	345	347
