CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7686	9475	-	PENS.2.4_007226-T1		g00025_19	90	345	4663
scaffold_1	11694	12215	+	PENS.2.4_000001-T1		g00025_18	98	345	1293
scaffold_1	12296	12640	+	PENS.2.4_000002-T1		g00025_21	80	339	4229
scaffold_1	13575	15491	-	PENS.2.4_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	18280	19526	+	PENS.2.4_000004-T1		g01053_1	98	341	341
scaffold_1	20778	22581	+	PENS.2.4_000005-T1		g01027_2	98	346	695
scaffold_1	22776	26087	-	PENS.2.4_000006-T1		g00815_2	80	344	348
scaffold_1	27032	28657	+	PENS.2.4_000007-T1		g00691_1	98	346	348
scaffold_1	28726	29313	-	PENS.2.4_000008-T1		g04916	98	344	345
scaffold_1	29667	31553	+	PENS.2.4_000009-T1		g01742	98	346	1038
scaffold_1	31539	33982	+	PENS.2.4_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33806	35763	-	PENS.2.4_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35865	37541	-	PENS.2.4_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	38103	39713	+	PENS.2.4_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39747	45203	-	PENS.2.4_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	52354	55809	-	PENS.2.4_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55914	56312	-	PENS.2.4_000019-T1		g00397	98	346	1037
scaffold_1	58030	59262	-	PENS.2.4_000020-T1		g00160_3	98	327	331
scaffold_1	61963	64578	+	PENS.2.4_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64658	68786	+	PENS.2.4_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69502	71967	+	PENS.2.4_000023-T1		g00027_15	98	345	347
scaffold_1	72729	76288	+	PENS.2.4_000024-T1		g00760_1	98	345	350
scaffold_1	76366	78666	+	PENS.2.4_000025-T1		g02137	98	346	350
scaffold_1	78660	82002	-	PENS.2.4_000026-T1		g00034_2	98	346	348
scaffold_1	82670	84142	-	PENS.2.4_000027-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85945	87280	+	PENS.2.4_000028-T1		g00528	98	344	346
scaffold_1	87292	91037	-	PENS.2.4_000029-T1		g01711	98	346	349
scaffold_1	91135	92259	-	PENS.2.4_000030-T1		g01786	98	345	688
scaffold_1	92568	94780	-	PENS.2.4_000031-T1		g01786	98	345	688
scaffold_1	95381	96073	-	PENS.2.4_000032-T1		g02596	98	346	347
scaffold_1	96129	96719	-	PENS.2.4_000033-T1		g00017	98	346	346
scaffold_1	97371	98911	+	PENS.2.4_000034-T1		g00460_2	98	346	1202
scaffold_1	99448	100408	-	PENS.2.4_000035-T1		g02790	98	345	348
scaffold_1	100726	101591	+	PENS.2.4_000036-T1		g00460_2	98	346	1202
scaffold_1	101620	104539	-	PENS.2.4_000037-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104722	105220	-	PENS.2.4_000038-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	105366	107393	-	PENS.2.4_000039-T1		g00597_2	98	346	1042
scaffold_1	107675	109253	+	PENS.2.4_000040-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109271	109930	-	PENS.2.4_000041-T1		g06005	98	343	344
scaffold_1	110029	113225	+	PENS.2.4_000042-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113722	115353	+	PENS.2.4_000043-T1		g00027_82	98	346	676
scaffold_1	115401	116804	-	PENS.2.4_000044-T1		g02042	98	345	346
scaffold_1	117657	121710	-	PENS.2.4_000045-T1		g00942	98	346	678
scaffold_1	121930	123136	-	PENS.2.4_000046-T1		g00942	98	346	678
scaffold_1	123429	124314	-	PENS.2.4_000047-T1		g01350	98	346	1045
scaffold_1	125003	126894	-	PENS.2.4_000048-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	127059	127576	-	PENS.2.4_000049-T1		g01159	98	346	788
scaffold_1	127718	130053	+	PENS.2.4_000050-T1		g00573_2	98	346	1046
