CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8542	10331	-	HER3CH_006887-T1		g00025_19	90	345	4663
scaffold_1	11247	12193	+	HER3CH_000001-T1		g00025_21	80	339	4229
scaffold_1	13128	15044	-	HER3CH_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17833	19079	+	HER3CH_000003-T1		g01053_1	98	341	341
scaffold_1	20331	22134	+	HER3CH_000004-T1		g01027_2	98	346	695
scaffold_1	22329	25640	-	HER3CH_000005-T1		g00815_2	80	344	348
scaffold_1	26585	28210	+	HER3CH_000006-T1		g00691_1	98	346	348
scaffold_1	28279	28866	-	HER3CH_000007-T1		g04916	98	344	345
scaffold_1	29220	31106	+	HER3CH_000008-T1		g01742	98	346	1038
scaffold_1	31092	33535	+	HER3CH_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33359	35316	-	HER3CH_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35418	37094	-	HER3CH_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	37656	39266	+	HER3CH_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39300	44756	-	HER3CH_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	51907	55362	-	HER3CH_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55467	55865	-	HER3CH_000018-T1		g00397	98	346	1037
scaffold_1	57583	58815	-	HER3CH_000019-T1		g00160_3	98	327	331
scaffold_1	61516	64131	+	HER3CH_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64211	68339	+	HER3CH_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69055	71520	+	HER3CH_000022-T1		g00027_15	98	345	347
scaffold_1	72282	75841	+	HER3CH_000023-T1		g00760_1	98	345	350
scaffold_1	75919	78219	+	HER3CH_000024-T1		g02137	98	346	350
scaffold_1	78213	81555	-	HER3CH_000025-T1		g00034_2	98	346	348
