CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	5413	7202	-	AP15IT_009249-T1		g00025_19	90	345	4663
scaffold_1	9406	10352	+	AP15IT_000001-T1		g00025_21	80	339	4229
scaffold_1	11298	13214	-	AP15IT_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	15716	16962	+	AP15IT_000003-T1		g01053_1	98	341	341
scaffold_1	18214	20017	+	AP15IT_000004-T1		g01027_2	98	346	695
scaffold_1	20212	23523	-	AP15IT_000005-T1		g00815_2	80	344	348
scaffold_1	24468	26093	+	AP15IT_000006-T1		g00691_1	98	346	348
scaffold_1	26162	26749	-	AP15IT_000007-T1		g04916	98	344	345
scaffold_1	27103	28989	+	AP15IT_000008-T1		g01742	98	346	1038
scaffold_1	28975	31418	+	AP15IT_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	31242	33199	-	AP15IT_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	33301	34977	-	AP15IT_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	35539	37149	+	AP15IT_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	37183	42639	-	AP15IT_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49790	53245	-	AP15IT_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	53350	53748	-	AP15IT_000018-T1		g00397	98	346	1037
scaffold_1	55466	56698	-	AP15IT_000019-T1		g00160_3	98	327	331
scaffold_1	59399	62014	+	AP15IT_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	62094	66222	+	AP15IT_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	66938	69403	+	AP15IT_000022-T1		g00027_15	98	345	347
scaffold_1	70165	73724	+	AP15IT_000023-T1		g00760_1	98	345	350
scaffold_1	73802	76102	+	AP15IT_000024-T1		g02137	98	346	350
scaffold_1	76096	79438	-	AP15IT_000025-T1		g00034_2	98	346	348
scaffold_1	80106	81578	-	AP15IT_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	83381	84716	+	AP15IT_000027-T1		g00528	98	344	346
scaffold_1	84728	88473	-	AP15IT_000028-T1		g01711	98	346	349
scaffold_1	88571	89695	-	AP15IT_000029-T1		g01786	98	345	688
scaffold_1	90004	92216	-	AP15IT_000030-T1		g01786	98	345	688
scaffold_1	92817	93509	-	AP15IT_000031-T1		g02596	98	346	347
scaffold_1	93565	94155	-	AP15IT_000032-T1		g00017	98	346	346
scaffold_1	94807	96347	+	AP15IT_000033-T1		g00460_2	98	346	1202
scaffold_1	96884	97844	-	AP15IT_000034-T1		g02790	98	345	348
scaffold_1	98162	99027	+	AP15IT_000035-T1		g00460_2	98	346	1202
scaffold_1	99056	101975	-	AP15IT_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	102158	102756	-	AP15IT_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	102802	104829	-	AP15IT_000038-T1		g00597_2	98	346	1042
scaffold_1	105111	106689	+	AP15IT_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	106707	107366	-	AP15IT_000040-T1		g06005	98	343	344
scaffold_1	107465	110661	+	AP15IT_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	111158	112789	+	AP15IT_000042-T1		g00027_82	98	346	676
scaffold_1	112837	114194	-	AP15IT_000043-T1		g02042	98	345	346
scaffold_1	115093	119146	-	AP15IT_000044-T1		g00942	98	346	678
scaffold_1	119366	120572	-	AP15IT_000045-T1		g00942	98	346	678
scaffold_1	120865	121810	-	AP15IT_000046-T1		g01350	98	346	1045
scaffold_1	122360	125083	-	AP15IT_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	125154	127489	+	AP15IT_000048-T1		g00573_2	98	346	1046
scaffold_1	128668	133692	-	AP15IT_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	133670	134893	-	AP15IT_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	135171	139658	-	AP15IT_000051-T1		g00047_5	98	345	686
scaffold_1	140010	140807	-	AP15IT_000052-T1		g00047_5	98	345	686
scaffold_1	140742	149180	+	AP15IT_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	146103	149232	-	AP15IT_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	150665	151801	+	AP15IT_000055-T1		g00070	98	346	1251
