CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8504	10293	-	BEW2CH_006929-T1		g00025_19	90	345	4663
scaffold_1	11408	12355	+	BEW2CH_000001-T1		g00025_21	80	339	4229
scaffold_1	13319	15235	-	BEW2CH_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17728	18974	+	BEW2CH_000003-T1		g01053_1	98	341	341
scaffold_1	20226	22035	+	BEW2CH_000004-T1		g01027_2	98	346	695
scaffold_1	22230	25541	-	BEW2CH_000005-T1		g00815_2	80	344	348
scaffold_1	26486	28111	+	BEW2CH_000006-T1		g00691_1	98	346	348
scaffold_1	28180	28767	-	BEW2CH_000007-T1		g04916	98	344	345
scaffold_1	29121	31009	+	BEW2CH_000008-T1		g01742	98	346	1038
scaffold_1	30995	33438	+	BEW2CH_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33262	35219	-	BEW2CH_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35321	36997	-	BEW2CH_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	37559	39169	+	BEW2CH_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39203	44659	-	BEW2CH_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	51809	55264	-	BEW2CH_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55369	55767	-	BEW2CH_000018-T1		g00397	98	346	1037
scaffold_1	57305	58537	-	BEW2CH_000019-T1		g00160_3	98	327	331
scaffold_1	61238	63853	+	BEW2CH_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	63933	68061	+	BEW2CH_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	68777	71242	+	BEW2CH_000022-T1		g00027_15	98	345	347
scaffold_1	72004	75563	+	BEW2CH_000023-T1		g00760_1	98	345	350
scaffold_1	75641	77941	+	BEW2CH_000024-T1		g02137	98	346	350
scaffold_1	77935	81277	-	BEW2CH_000025-T1		g00034_2	98	346	348
scaffold_1	81945	83417	-	BEW2CH_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85220	86555	+	BEW2CH_000027-T1		g00528	98	344	346
scaffold_1	86567	90312	-	BEW2CH_000028-T1		g01711	98	346	349
scaffold_1	90410	91534	-	BEW2CH_000029-T1		g01786	98	345	688
scaffold_1	91841	94053	-	BEW2CH_000030-T1		g01786	98	345	688
scaffold_1	94652	95344	-	BEW2CH_000031-T1		g02596	98	346	347
scaffold_1	95400	95989	-	BEW2CH_000032-T1		g00017	98	346	346
scaffold_1	96620	98256	+	BEW2CH_000033-T1		g00460_2	98	346	1202
scaffold_1	98694	99654	-	BEW2CH_000034-T1		g02790	98	345	348
scaffold_1	99972	100837	+	BEW2CH_000035-T1		g00460_2	98	346	1202
scaffold_1	100866	103785	-	BEW2CH_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	103968	104566	-	BEW2CH_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	104612	106639	-	BEW2CH_000038-T1		g00597_2	98	346	1042
scaffold_1	106921	108499	+	BEW2CH_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	108512	109176	-	BEW2CH_000040-T1		g06005	98	343	344
scaffold_1	109275	112471	+	BEW2CH_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113076	114286	+	BEW2CH_000042-T1		g00027_82	98	346	676
scaffold_1	114742	116099	-	BEW2CH_000043-T1		g02042	98	345	346
