CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7140	8087	+	TF5a1ES_000001-T1		g00025_21	80	339	4229
scaffold_1	9025	10943	-	TF5a1ES_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	13447	14695	+	TF5a1ES_000003-T1		g01053_1	98	341	341
scaffold_1	15947	17756	+	TF5a1ES_000004-T1		g01027_2	98	346	695
scaffold_1	17951	21263	-	TF5a1ES_000005-T1		g00815_2	80	344	348
scaffold_1	22208	23833	+	TF5a1ES_000006-T1		g00691_1	98	346	348
scaffold_1	23902	24489	-	TF5a1ES_000007-T1		g04916	98	344	345
scaffold_1	24843	26731	+	TF5a1ES_000008-T1		g01742	98	346	1038
scaffold_1	26717	29160	+	TF5a1ES_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	28984	30941	-	TF5a1ES_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	31043	32719	-	TF5a1ES_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	33282	34892	+	TF5a1ES_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	34926	40382	-	TF5a1ES_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	47536	50991	-	TF5a1ES_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	51096	51494	-	TF5a1ES_000018-T1		g00397	98	346	1037
scaffold_1	53211	54443	-	TF5a1ES_000019-T1		g00160_3	98	327	331
scaffold_1	57131	59746	+	TF5a1ES_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	59826	63954	+	TF5a1ES_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	64670	67135	+	TF5a1ES_000022-T1		g00027_15	98	345	347
scaffold_1	67899	71458	+	TF5a1ES_000023-T1		g00760_1	98	345	350
scaffold_1	71536	73836	+	TF5a1ES_000024-T1		g02137	98	346	350
scaffold_1	73830	77172	-	TF5a1ES_000025-T1		g00034_2	98	346	348
scaffold_1	77840	79312	-	TF5a1ES_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	81113	82424	+	TF5a1ES_000027-T1		g00528	98	344	346
scaffold_1	82438	86181	-	TF5a1ES_000028-T1		g01711	98	346	349
scaffold_1	86279	87436	-	TF5a1ES_000029-T1		g01786	98	345	688
scaffold_1	87710	89922	-	TF5a1ES_000030-T1		g01786	98	345	688
scaffold_1	90523	91215	-	TF5a1ES_000031-T1		g02596	98	346	347
scaffold_1	91271	91861	-	TF5a1ES_000032-T1		g00017	98	346	346
scaffold_1	92513	94053	+	TF5a1ES_000033-T1		g00460_2	98	346	1202
scaffold_1	94590	95549	-	TF5a1ES_000034-T1		g02790	98	345	348
scaffold_1	95867	96732	+	TF5a1ES_000035-T1		g00460_2	98	346	1202
scaffold_1	96643	100511	-	TF5a1ES_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	99863	102534	-	TF5a1ES_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	102816	104396	+	TF5a1ES_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	104414	105073	-	TF5a1ES_000039-T1		g06005	98	343	344
scaffold_1	105172	108347	+	TF5a1ES_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	108678	110117	+	TF5a1ES_000041-T1		g00027_82	98	346	676
scaffold_1	110147	111501	-	TF5a1ES_000042-T1		g02042	98	345	346
scaffold_1	112399	116461	-	TF5a1ES_000043-T1		g00942	98	346	678
scaffold_1	116681	117887	-	TF5a1ES_000044-T1		g00942	98	346	678
scaffold_1	118180	119064	-	TF5a1ES_000045-T1		g01350	98	346	1045
scaffold_1	119674	122447	-	TF5a1ES_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	122523	124854	+	TF5a1ES_000047-T1		g00573_2	98	346	1046
scaffold_1	126046	131070	-	TF5a1ES_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	131048	132271	-	TF5a1ES_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	132549	137036	-	TF5a1ES_000050-T1		g00047_5	98	345	686
scaffold_1	137388	138185	-	TF5a1ES_000051-T1		g00047_5	98	345	686
scaffold_1	138120	146558	+	TF5a1ES_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	143481	146610	-	TF5a1ES_000053-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	148063	148965	+	TF5a1ES_000054-T1		g00070	98	346	1251
scaffold_1	149788	150615	+	TF5a1ES_000055-T1		g00070	98	346	1251
scaffold_1	151182	152794	+	TF5a1ES_000056-T1		g02626	98	344	344
scaffold_1	153405	154461	-	TF5a1ES_000057-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	154838	156087	-	TF5a1ES_000058-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	156580	159598	-	TF5a1ES_000059-T1		g00179_3	98	345	692
scaffold_1	160174	163013	+	TF5a1ES_000060-T1		g00531	98	346	1417
scaffold_1	163152	165721	+	TF5a1ES_000061-T1		g00026_223	80	346	8582
scaffold_1	165729	166167	-	TF5a1ES_000062-T1		g03743	98	344	345
scaffold_1	166402	168448	+	TF5a1ES_000063-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	168659	170316	+	TF5a1ES_000064-T1		g00164	98	345	2131
