CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	5382	7654	-	RC4_000001-T1		g00025_15	98	346	9872
scaffold_1	8893	10682	-	RC4_007008-T1		g00025_19	90	345	4663
scaffold_1	11609	12556	+	RC4_000002-T1		g00025_21	80	339	4229
scaffold_1	13491	15407	-	RC4_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	18385	19631	+	RC4_000004-T1		g01053_1	98	341	341
scaffold_1	20883	22692	+	RC4_000005-T1		g01027_2	98	346	695
scaffold_1	22887	26198	-	RC4_000006-T1		g00815_2	80	344	348
scaffold_1	27143	28768	+	RC4_000007-T1		g00691_1	98	346	348
scaffold_1	28837	29424	-	RC4_000008-T1		g04916	98	344	345
scaffold_1	29778	31666	+	RC4_000009-T1		g01742	98	346	1038
scaffold_1	31652	34095	+	RC4_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33919	35876	-	RC4_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35978	37654	-	RC4_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	38216	39826	+	RC4_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39860	45316	-	RC4_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	52466	55921	-	RC4_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	56026	56424	-	RC4_000019-T1		g00397	98	346	1037
scaffold_1	58145	59377	-	RC4_000020-T1		g00160_3	98	327	331
scaffold_1	62078	64693	+	RC4_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64773	68901	+	RC4_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69617	72082	+	RC4_000023-T1		g00027_15	98	345	347
scaffold_1	72844	76403	+	RC4_000024-T1		g00760_1	98	345	350
scaffold_1	76481	78781	+	RC4_000025-T1		g02137	98	346	350
scaffold_1	78775	82117	-	RC4_000026-T1		g00034_2	98	346	348
scaffold_1	82785	84257	-	RC4_000027-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	86342	87267	+	RC4_000028-T1		g00528	98	344	346
scaffold_1	87481	91226	-	RC4_000029-T1		g01711	98	346	349
scaffold_1	91324	92448	-	RC4_000030-T1		g01786	98	345	688
scaffold_1	92755	94967	-	RC4_000031-T1		g01786	98	345	688
scaffold_1	95566	96258	-	RC4_000032-T1		g02596	98	346	347
scaffold_1	96314	96903	-	RC4_000033-T1		g00017	98	346	346
scaffold_1	99717	100677	-	RC4_000034-T1		g02790	98	345	348
scaffold_1	100995	101860	+	RC4_000035-T1		g00460_2	98	346	1202
scaffold_1	101889	104808	-	RC4_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104991	105589	-	RC4_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	105635	107662	-	RC4_000038-T1		g00597_2	98	346	1042
scaffold_1	107944	109522	+	RC4_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109535	110199	-	RC4_000040-T1		g06005	98	343	344
scaffold_1	110298	113494	+	RC4_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113991	115622	+	RC4_000042-T1		g00027_82	98	346	676
scaffold_1	115670	117027	-	RC4_000043-T1		g02042	98	345	346
scaffold_1	117926	122167	-	RC4_000044-T1		g00942	98	346	678
scaffold_1	122387	123593	-	RC4_000045-T1		g00942	98	346	678
scaffold_1	123886	124831	-	RC4_000046-T1		g01350	98	346	1045
scaffold_1	125381	128104	-	RC4_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	128175	130510	+	RC4_000048-T1		g00573_2	98	346	1046
scaffold_1	131689	136713	-	RC4_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	136691	137914	-	RC4_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	138192	142679	-	RC4_000051-T1		g00047_5	98	345	686
scaffold_1	143031	143828	-	RC4_000052-T1		g00047_5	98	345	686
scaffold_1	143763	152201	+	RC4_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	149124	152253	-	RC4_000054-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	153686	154822	+	RC4_000055-T1		g00070	98	346	1251
scaffold_1	155353	156994	+	RC4_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	156909	157757	-	RC4_000057-T1		g00070	98	346	1251
scaffold_1	158048	158536	+	RC4_000058-T1		g00070	98	346	1251
scaffold_1	159046	160658	+	RC4_000059-T1		g02626	98	344	344
scaffold_1	161270	162325	-	RC4_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	162702	163951	-	RC4_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	164444	167462	-	RC4_000062-T1		g00179_3	98	345	692
scaffold_1	168038	170877	+	RC4_000063-T1		g00531	98	346	1417
scaffold_1	171016	173585	+	RC4_000064-T1		g00026_223	80	346	8582
scaffold_1	173593	174032	-	RC4_000065-T1		g03743	98	344	345
scaffold_1	174267	176312	+	RC4_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	176523	178371	+	RC4_000067-T1		g00164	98	345	2131
scaffold_1	178881	181254	+	RC4_000068-T1		g01374	98	345	512
scaffold_1	181314	183197	+	RC4_000069-T1		g03321	98	344	348
scaffold_1	183501	186836	-	RC4_000070-T1		g00168_2	98	345	2842
scaffold_1	189160	189814	+	RC4_000071-T1		g01113	98	345	948
scaffold_1	190256	192277	+	RC4_000072-T1		g01113	98	345	948
scaffold_1	192371	194236	+	RC4_000073-T1		g00034_21	90	346	856
scaffold_1	195442	196829	-	RC4_000074-T1		g01709_1	98	342	343
scaffold_1	197380	199399	-	RC4_000075-T1		g00099_2	98	343	344
scaffold_1	199749	201218	+	RC4_000076-T1		g02366	98	344	347
scaffold_1	201512	203117	+	RC4_000077-T1		g01049	98	346	1035
scaffold_1	203189	205765	+	RC4_000078-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	205868	207663	+	RC4_000079-T1		g00099_3	98	345	684
scaffold_1	207659	208844	-	RC4_000080-T1		g00532	98	346	1693
scaffold_1	208929	210072	+	RC4_000081-T1		g00133_3	98	345	1029
scaffold_1	210069	212992	-	RC4_000082-T1		g00099_3	98	345	684
scaffold_1	212989	214960	-	RC4_000083-T1		g02009	98	343	343
scaffold_1	215071	215785	+	RC4_000084-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	215649	217414	-	RC4_000085-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	217831	222376	+	RC4_000086-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	223086	225360	-	RC4_000087-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	226530	229095	+	RC4_000088-T1		g01642	98	344	862
scaffold_1	229239	229808	-	RC4_000089-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	229829	230690	+	RC4_000090-T1		g01642	98	344	862
scaffold_1	230722	231686	-	RC4_000091-T1		g00205_1	98	342	343
scaffold_1	232163	235645	-	RC4_000092-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	239499	242146	+	RC4_000093-T1		g01208_1	98	344	383
scaffold_1	245947	248198	+	RC4_000094-T1		g01840	98	345	353
scaffold_1	248278	249921	+	RC4_000095-T1		g01277	98	345	1042
scaffold_1	250409	251376	-	RC4_000096-T1		g00068_4	95	338	341
scaffold_1	252029	252940	-	RC4_000097-T1		g01199	70	346	1778
scaffold_1	253185	254713	-	RC4_000098-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	254969	255761	-	RC4_000099-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	255887	258337	+	RC4_000100-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	258424	262709	-	RC4_000101-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	262843	267663	-	RC4_000103-T1	Cullin-2	g02086	98	344	687
scaffold_1	263214	263964	+	RC4_000102-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	268101	269664	-	RC4_000104-T1	ferrochelatase hem15	g00032_1	98	344	345
