CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	569	2485	-	EV001_000001-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	4686	5932	+	EV001_000002-T1		g01053_1	98	341	341
scaffold_1	7184	8993	+	EV001_000003-T1		g01027_2	98	346	695
scaffold_1	9188	12499	-	EV001_000004-T1		g00815_2	80	344	348
scaffold_1	13444	15069	+	EV001_000005-T1		g00691_1	98	346	348
scaffold_1	15138	15725	-	EV001_000006-T1		g04916	98	344	345
scaffold_1	16078	18067	+	EV001_000007-T1		g01742	98	346	1038
scaffold_1	17953	20396	+	EV001_000008-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	20220	22177	-	EV001_000009-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	22279	23955	-	EV001_000010-T1	sorting nexin	g03562	98	345	346
scaffold_1	24517	26127	+	EV001_000011-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	26161	31617	-	EV001_000012-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	38767	42222	-	EV001_000016-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	42327	42725	-	EV001_000017-T1		g00397	98	346	1037
scaffold_1	47028	49643	+	EV001_000018-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	49723	53851	+	EV001_000019-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	54567	57032	+	EV001_000020-T1		g00027_15	98	345	347
scaffold_1	57794	61353	+	EV001_000021-T1		g00760_1	98	345	350
scaffold_1	61431	63731	+	EV001_000022-T1		g02137	98	346	350
scaffold_1	63725	67183	-	EV001_000023-T1		g00034_2	98	346	348
scaffold_1	67851	69323	-	EV001_000024-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	71408	72359	+	EV001_000025-T1		g00528	98	344	346
scaffold_1	72573	76318	-	EV001_000026-T1		g01711	98	346	349
scaffold_1	76416	77540	-	EV001_000027-T1		g01786	98	345	688
scaffold_1	77847	80059	-	EV001_000028-T1		g01786	98	345	688
scaffold_1	80658	81350	-	EV001_000029-T1		g02596	98	346	347
scaffold_1	81406	81995	-	EV001_000030-T1		g00017	98	346	346
scaffold_1	82626	84262	+	EV001_000031-T1		g00460_2	98	346	1202
scaffold_1	84700	85660	-	EV001_000032-T1		g02790	98	345	348
scaffold_1	85978	86843	+	EV001_000033-T1		g00460_2	98	346	1202
scaffold_1	86872	89791	-	EV001_000034-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	89974	90572	-	EV001_000035-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	90618	92645	-	EV001_000036-T1		g00597_2	98	346	1042
scaffold_1	92927	94505	+	EV001_000037-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	94518	95182	-	EV001_000038-T1		g06005	98	343	344
scaffold_1	95281	98418	+	EV001_000039-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	98749	100167	+	EV001_000040-T1		g00027_82	98	346	676
scaffold_1	100197	101554	-	EV001_000041-T1		g02042	98	345	346
scaffold_1	102453	106515	-	EV001_000042-T1		g00942	98	346	678
scaffold_1	106735	107941	-	EV001_000043-T1		g00942	98	346	678
