CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	4908	6697	-	PNP15152_006885-T1		g00025_19	90	345	4663
scaffold_1	8155	9101	+	PNP15152_000001-T1		g00025_21	80	339	4229
scaffold_1	10036	11952	-	PNP15152_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	14929	16175	+	PNP15152_000003-T1		g01053_1	98	341	341
scaffold_1	17427	19236	+	PNP15152_000004-T1		g01027_2	98	346	695
scaffold_1	19431	22742	-	PNP15152_000005-T1		g00815_2	80	344	348
scaffold_1	23687	25312	+	PNP15152_000006-T1		g00691_1	98	346	348
scaffold_1	25381	25968	-	PNP15152_000007-T1		g04916	98	344	345
scaffold_1	26322	28210	+	PNP15152_000008-T1		g01742	98	346	1038
scaffold_1	28196	30639	+	PNP15152_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	30463	32420	-	PNP15152_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	32522	34198	-	PNP15152_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	34760	36370	+	PNP15152_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	36404	41860	-	PNP15152_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49010	52465	-	PNP15152_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	52570	52968	-	PNP15152_000018-T1		g00397	98	346	1037
scaffold_1	54689	55921	-	PNP15152_000019-T1		g00160_3	98	327	331
scaffold_1	58622	61237	+	PNP15152_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	61317	65445	+	PNP15152_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	66161	68626	+	PNP15152_000022-T1		g00027_15	98	345	347
