CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	3182	4971	-	Arlet13No1_006900-T1		g00025_19	90	345	4663
scaffold_1	5464	6410	+	Arlet13No1_000001-T1		g00025_21	80	339	4229
scaffold_1	7345	9261	-	Arlet13No1_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	12072	13318	+	Arlet13No1_000003-T1		g01053_1	98	341	341
scaffold_1	14570	16373	+	Arlet13No1_000004-T1		g01027_2	98	346	695
scaffold_1	16568	19879	-	Arlet13No1_000005-T1		g00815_2	80	344	348
scaffold_1	20824	22449	+	Arlet13No1_000006-T1		g00691_1	98	346	348
scaffold_1	22518	23105	-	Arlet13No1_000007-T1		g04916	98	344	345
scaffold_1	23458	25447	+	Arlet13No1_000008-T1		g01742	98	346	1038
scaffold_1	25333	27776	+	Arlet13No1_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	27600	29557	-	Arlet13No1_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	29659	31335	-	Arlet13No1_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	31897	33507	+	Arlet13No1_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	33541	38997	-	Arlet13No1_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	46148	49603	-	Arlet13No1_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	49708	50106	-	Arlet13No1_000018-T1		g00397	98	346	1037
scaffold_1	51826	53058	-	Arlet13No1_000019-T1		g00160_3	98	327	331
scaffold_1	55759	58374	+	Arlet13No1_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	58454	62582	+	Arlet13No1_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	63298	65763	+	Arlet13No1_000022-T1		g00027_15	98	345	347
scaffold_1	66525	70084	+	Arlet13No1_000023-T1		g00760_1	98	345	350
scaffold_1	70162	72462	+	Arlet13No1_000024-T1		g02137	98	346	350
scaffold_1	72456	75798	-	Arlet13No1_000025-T1		g00034_2	98	346	348
scaffold_1	76466	77938	-	Arlet13No1_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	80023	80948	+	Arlet13No1_000027-T1		g00528	98	344	346
scaffold_1	81162	84907	-	Arlet13No1_000028-T1		g01711	98	346	349
scaffold_1	85005	86129	-	Arlet13No1_000029-T1		g01786	98	345	688
scaffold_1	86438	88650	-	Arlet13No1_000030-T1		g01786	98	345	688
scaffold_1	89249	89941	-	Arlet13No1_000031-T1		g02596	98	346	347
scaffold_1	89997	90587	-	Arlet13No1_000032-T1		g00017	98	346	346
scaffold_1	93457	94417	-	Arlet13No1_000033-T1		g02790	98	345	348
scaffold_1	94735	95600	+	Arlet13No1_000034-T1		g00460_2	98	346	1202
scaffold_1	95511	99379	-	Arlet13No1_000035-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	98731	101402	-	Arlet13No1_000036-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
