CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	348	2264	-	MexMkt_000001-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	4454	5700	+	MexMkt_000002-T1		g01053_1	98	341	341
scaffold_1	6952	8755	+	MexMkt_000003-T1		g01027_2	98	346	695
scaffold_1	8950	12261	-	MexMkt_000004-T1		g00815_2	80	344	348
scaffold_1	13206	14831	+	MexMkt_000005-T1		g00691_1	98	346	348
scaffold_1	14900	15487	-	MexMkt_000006-T1		g04916	98	344	345
scaffold_1	15841	17727	+	MexMkt_000007-T1		g01742	98	346	1038
scaffold_1	17713	20156	+	MexMkt_000008-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	19980	21937	-	MexMkt_000009-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	22039	23715	-	MexMkt_000010-T1	sorting nexin	g03562	98	345	346
scaffold_1	24277	25887	+	MexMkt_000011-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	25921	31377	-	MexMkt_000012-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	38528	41983	-	MexMkt_000016-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	42088	42486	-	MexMkt_000017-T1		g00397	98	346	1037
scaffold_1	46789	49404	+	MexMkt_000018-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	49484	53612	+	MexMkt_000019-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	54328	56793	+	MexMkt_000020-T1		g00027_15	98	345	347
scaffold_1	57555	61114	+	MexMkt_000021-T1		g00760_1	98	345	350
scaffold_1	61192	63492	+	MexMkt_000022-T1		g02137	98	346	350
scaffold_1	63486	66828	-	MexMkt_000023-T1		g00034_2	98	346	348
scaffold_1	67496	68968	-	MexMkt_000024-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	70771	72082	+	MexMkt_000025-T1		g00528	98	344	346
scaffold_1	72094	75839	-	MexMkt_000026-T1		g01711	98	346	349
scaffold_1	75937	77061	-	MexMkt_000027-T1		g01786	98	345	688
