CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	9803	11592	-	VOR3CH_007248-T1		g00025_19	90	345	4663
scaffold_1	13183	13890	+	VOR3CH_000001-T1		g00025_19	90	345	4663
scaffold_1	14825	16741	-	VOR3CH_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	19550	20796	+	VOR3CH_000003-T1		g01053_1	98	341	341
scaffold_1	22048	23857	+	VOR3CH_000004-T1		g01027_2	98	346	695
scaffold_1	24052	27363	-	VOR3CH_000005-T1		g00815_2	80	344	348
scaffold_1	28308	29933	+	VOR3CH_000006-T1		g00691_1	98	346	348
scaffold_1	30002	30589	-	VOR3CH_000007-T1		g04916	98	344	345
scaffold_1	30943	32831	+	VOR3CH_000008-T1		g01742	98	346	1038
scaffold_1	32817	35260	+	VOR3CH_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	35084	37041	-	VOR3CH_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	37143	38819	-	VOR3CH_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	39381	40991	+	VOR3CH_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	41025	46481	-	VOR3CH_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	53631	57086	-	VOR3CH_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	57191	57589	-	VOR3CH_000018-T1		g00397	98	346	1037
scaffold_1	59310	60542	-	VOR3CH_000019-T1		g00160_3	98	327	331
scaffold_1	63243	65858	+	VOR3CH_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	65938	70066	+	VOR3CH_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	70782	73247	+	VOR3CH_000022-T1		g00027_15	98	345	347
scaffold_1	74009	77568	+	VOR3CH_000023-T1		g00760_1	98	345	350
scaffold_1	77646	79946	+	VOR3CH_000024-T1		g02137	98	346	350
scaffold_1	79940	83282	-	VOR3CH_000025-T1		g00034_2	98	346	348
scaffold_1	83950	85422	-	VOR3CH_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	87225	88536	+	VOR3CH_000027-T1		g00528	98	344	346
scaffold_1	88548	92293	-	VOR3CH_000028-T1		g01711	98	346	349
scaffold_1	92391	93515	-	VOR3CH_000029-T1		g01786	98	345	688
scaffold_1	93822	96034	-	VOR3CH_000030-T1		g01786	98	345	688
scaffold_1	96633	97325	-	VOR3CH_000031-T1		g02596	98	346	347
scaffold_1	97381	97970	-	VOR3CH_000032-T1		g00017	98	346	346
scaffold_1	98601	100237	+	VOR3CH_000033-T1		g00460_2	98	346	1202
scaffold_1	100675	101635	-	VOR3CH_000034-T1		g02790	98	345	348
scaffold_1	101953	102818	+	VOR3CH_000035-T1		g00460_2	98	346	1202
scaffold_1	102847	105766	-	VOR3CH_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	105949	106447	-	VOR3CH_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	106593	108620	-	VOR3CH_000038-T1		g00597_2	98	346	1042
