CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	4315	7422	-	0711.1_000001-T1		g00025_15	98	346	9872
scaffold_1	9715	10661	+	0711.1_000002-T1		g00025_21	80	339	4229
scaffold_1	11496	13412	-	0711.1_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	16198	17444	+	0711.1_000004-T1		g01053_1	98	341	341
scaffold_1	18696	20499	+	0711.1_000005-T1		g01027_2	98	346	695
scaffold_1	20694	24005	-	0711.1_000006-T1		g00815_2	80	344	348
scaffold_1	24950	26575	+	0711.1_000007-T1		g00691_1	98	346	348
scaffold_1	26644	27231	-	0711.1_000008-T1		g04916	98	344	345
scaffold_1	27585	29471	+	0711.1_000009-T1		g01742	98	346	1038
scaffold_1	29457	31900	+	0711.1_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	31724	33681	-	0711.1_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	33783	35459	-	0711.1_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	36021	37631	+	0711.1_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	37665	43121	-	0711.1_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	50272	53727	-	0711.1_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	53832	54230	-	0711.1_000019-T1		g00397	98	346	1037
scaffold_1	55948	57180	-	0711.1_000020-T1		g00160_3	98	327	331
scaffold_1	59881	62496	+	0711.1_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	62576	66704	+	0711.1_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	67420	69885	+	0711.1_000023-T1		g00027_15	98	345	347
scaffold_1	70647	74206	+	0711.1_000024-T1		g00760_1	98	345	350
scaffold_1	74284	76584	+	0711.1_000025-T1		g02137	98	346	350
scaffold_1	76578	79920	-	0711.1_000026-T1		g00034_2	98	346	348
scaffold_1	80588	82060	-	0711.1_000027-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	84145	85229	+	0711.1_000028-T1		g00528	98	344	346
scaffold_1	85365	89110	-	0711.1_000029-T1		g01711	98	346	349
scaffold_1	89208	90332	-	0711.1_000030-T1		g01786	98	345	688
scaffold_1	90641	92853	-	0711.1_000031-T1		g01786	98	345	688
scaffold_1	93454	94146	-	0711.1_000032-T1		g02596	98	346	347
scaffold_1	94202	94792	-	0711.1_000033-T1		g00017	98	346	346
scaffold_1	97606	98566	-	0711.1_000034-T1		g02790	98	345	348
scaffold_1	98884	99749	+	0711.1_000035-T1		g00460_2	98	346	1202
scaffold_1	99660	103528	-	0711.1_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	102880	105551	-	0711.1_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	105833	107411	+	0711.1_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	107429	108088	-	0711.1_000039-T1		g06005	98	343	344
scaffold_1	108187	111383	+	0711.1_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	111880	113511	+	0711.1_000041-T1		g00027_82	98	346	676
scaffold_1	113559	114916	-	0711.1_000042-T1		g02042	98	345	346
scaffold_1	115815	119868	-	0711.1_000043-T1		g00942	98	346	678
scaffold_1	120088	121294	-	0711.1_000044-T1		g00942	98	346	678
scaffold_1	121587	122472	-	0711.1_000045-T1		g01350	98	346	1045
scaffold_1	123161	125052	-	0711.1_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	125217	125770	-	0711.1_000047-T1		g01159	98	346	788
scaffold_1	125876	128211	+	0711.1_000048-T1		g00573_2	98	346	1046
scaffold_1	129390	134414	-	0711.1_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	134392	135615	-	0711.1_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	135893	140380	-	0711.1_000051-T1		g00047_5	98	345	686
scaffold_1	140732	141529	-	0711.1_000052-T1		g00047_5	98	345	686
scaffold_1	141464	149902	+	0711.1_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	146825	149954	-	0711.1_000054-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	151387	152523	+	0711.1_000055-T1		g00070	98	346	1251
scaffold_1	153054	154695	+	0711.1_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	154610	155458	-	0711.1_000057-T1		g00070	98	346	1251
scaffold_1	157046	158111	+	0711.1_000058-T1		g00070	98	346	1251
scaffold_1	158679	160291	+	0711.1_000059-T1		g02626	98	344	344
scaffold_1	160903	161958	-	0711.1_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	162335	163584	-	0711.1_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	164077	167095	-	0711.1_000062-T1		g00179_3	98	345	692
scaffold_1	167671	170510	+	0711.1_000063-T1		g00531	98	346	1417
scaffold_1	170649	173218	+	0711.1_000064-T1		g00026_223	80	346	8582
scaffold_1	173226	173665	-	0711.1_000065-T1		g03743	98	344	345
scaffold_1	173900	175945	+	0711.1_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	176156	177992	+	0711.1_000067-T1		g00164	98	345	2131
scaffold_1	178502	180875	+	0711.1_000068-T1		g01374	98	345	512
scaffold_1	180874	182818	+	0711.1_000069-T1		g03321	98	344	348
scaffold_1	182855	186285	-	0711.1_000070-T1		g00168_2	98	345	2842
scaffold_1	189070	191091	+	0711.1_000071-T1		g01113	98	345	948
scaffold_1	191185	193050	+	0711.1_000072-T1		g01709_2	95	134	134
scaffold_1	194649	196036	-	0711.1_000074-T1		g01709_1	98	342	343
scaffold_1	196587	198606	-	0711.1_000075-T1		g00099_2	98	343	344
scaffold_1	198956	200425	+	0711.1_000076-T1		g02366	98	344	347
scaffold_1	200719	202324	+	0711.1_000077-T1		g01049	98	346	1035
scaffold_1	202396	204972	+	0711.1_000078-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	205075	207056	+	0711.1_000079-T1		g00099_3	98	345	684
