CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8412	9359	+	LHURS8CH_000001-T1		g00025_21	80	339	4229
scaffold_1	10294	12210	-	LHURS8CH_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	14985	16231	+	LHURS8CH_000003-T1		g01053_1	98	341	341
scaffold_1	17483	19292	+	LHURS8CH_000004-T1		g01027_2	98	346	695
scaffold_1	19487	22798	-	LHURS8CH_000005-T1		g00815_2	80	344	348
scaffold_1	23743	25368	+	LHURS8CH_000006-T1		g00691_1	98	346	348
scaffold_1	25437	26024	-	LHURS8CH_000007-T1		g04916	98	344	345
scaffold_1	26378	28264	+	LHURS8CH_000008-T1		g01742	98	346	1038
scaffold_1	28250	30693	+	LHURS8CH_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	30517	32474	-	LHURS8CH_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	32576	34252	-	LHURS8CH_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	34814	36424	+	LHURS8CH_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	36458	41914	-	LHURS8CH_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49064	52519	-	LHURS8CH_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	52624	53022	-	LHURS8CH_000018-T1		g00397	98	346	1037
scaffold_1	54743	55975	-	LHURS8CH_000019-T1		g00160_3	98	327	331
scaffold_1	58676	61291	+	LHURS8CH_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	61371	65499	+	LHURS8CH_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	66215	68680	+	LHURS8CH_000022-T1		g00027_15	98	345	347
scaffold_1	69442	73001	+	LHURS8CH_000023-T1		g00760_1	98	345	350
scaffold_1	73079	75379	+	LHURS8CH_000024-T1		g02137	98	346	350
scaffold_1	75373	78715	-	LHURS8CH_000025-T1		g00034_2	98	346	348
scaffold_1	79383	80855	-	LHURS8CH_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	82658	83969	+	LHURS8CH_000027-T1		g00528	98	344	346
scaffold_1	83981	87726	-	LHURS8CH_000028-T1		g01711	98	346	349
scaffold_1	87824	88948	-	LHURS8CH_000029-T1		g01786	98	345	688
