CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	7391	9180	-	VC1CA_007137-T1		g00025_19	90	345	4663
scaffold_1	9921	10202	+	VC1CA_000001-T1		g00025_18	98	345	1293
scaffold_1	10283	10627	+	VC1CA_000002-T1		g00025_21	80	339	4229
scaffold_1	11559	13475	-	VC1CA_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	16264	17510	+	VC1CA_000004-T1		g01053_1	98	341	341
scaffold_1	18762	20565	+	VC1CA_000005-T1		g01027_2	98	346	695
scaffold_1	20760	24071	-	VC1CA_000006-T1		g00815_2	80	344	348
scaffold_1	25016	26641	+	VC1CA_000007-T1		g00691_1	98	346	348
scaffold_1	26710	27297	-	VC1CA_000008-T1		g04916	98	344	345
scaffold_1	27651	29537	+	VC1CA_000009-T1		g01742	98	346	1038
scaffold_1	29523	31966	+	VC1CA_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	31790	33747	-	VC1CA_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	33849	35525	-	VC1CA_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	36087	37697	+	VC1CA_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	37731	43187	-	VC1CA_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	50338	53793	-	VC1CA_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	53898	54296	-	VC1CA_000019-T1		g00397	98	346	1037
scaffold_1	56014	57246	-	VC1CA_000020-T1		g00160_3	98	327	331
scaffold_1	59947	62562	+	VC1CA_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	62642	66770	+	VC1CA_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	67486	69951	+	VC1CA_000023-T1		g00027_15	98	345	347
scaffold_1	70713	74272	+	VC1CA_000024-T1		g00760_1	98	345	350
scaffold_1	74350	76650	+	VC1CA_000025-T1		g02137	98	346	350
scaffold_1	76644	79986	-	VC1CA_000026-T1		g00034_2	98	346	348
