CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	498	2874	-	KBO317_000001-T1	Beta-secretase 2	g00025_19	90	345	4663
scaffold_1	3179	4126	+	KBO317_000002-T1		g00025_21	80	339	4229
scaffold_1	5055	6973	-	KBO317_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	9279	10527	+	KBO317_000004-T1		g01053_1	98	341	341
scaffold_1	11780	13583	+	KBO317_000005-T1		g01027_2	98	346	695
scaffold_1	13777	17088	-	KBO317_000006-T1		g00815_2	80	344	348
scaffold_1	18034	19659	+	KBO317_000007-T1		g00691_1	98	346	348
scaffold_1	19728	20315	-	KBO317_000008-T1		g04916	98	344	345
scaffold_1	20669	22559	+	KBO317_000009-T1		g01742	98	346	1038
scaffold_1	22545	24991	+	KBO317_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	24815	26772	-	KBO317_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	26874	28550	-	KBO317_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	29114	30827	+	KBO317_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	30861	36318	-	KBO317_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	43493	47648	-	KBO317_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	49312	50544	-	KBO317_000020-T1		g00160_3	98	327	331
scaffold_1	53253	55865	+	KBO317_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	55945	60073	+	KBO317_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	60790	63253	+	KBO317_000023-T1		g00027_15	98	345	347
scaffold_1	64346	67240	+	KBO317_000024-T1		g00760_1	98	345	350
scaffold_1	67656	69955	+	KBO317_000025-T1		g02137	98	346	350
scaffold_1	69949	73292	-	KBO317_000026-T1		g00034_2	98	346	348
scaffold_1	73958	75430	-	KBO317_000027-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	77192	78441	+	KBO317_000028-T1		g00528	98	344	346
scaffold_1	78655	82398	-	KBO317_000029-T1		g01711	98	346	349
scaffold_1	82496	83612	-	KBO317_000030-T1		g01786	98	345	688
scaffold_1	83927	86139	-	KBO317_000031-T1		g01786	98	345	688
scaffold_1	86740	87432	-	KBO317_000032-T1		g02596	98	346	347
scaffold_1	87488	88077	-	KBO317_000033-T1		g00017	98	346	346
scaffold_1	88710	90346	+	KBO317_000034-T1		g00460_2	98	346	1202
scaffold_1	90784	91744	-	KBO317_000035-T1		g02790	98	345	348
scaffold_1	92062	92928	+	KBO317_000036-T1		g00460_2	98	346	1202
scaffold_1	92839	96705	-	KBO317_000037-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	96057	98728	-	KBO317_000038-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	99010	100588	+	KBO317_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	100606	101265	-	KBO317_000040-T1		g06005	98	343	344
scaffold_1	101364	104535	+	KBO317_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	104928	106138	+	KBO317_000042-T1		g00027_82	98	346	676
scaffold_1	106454	107857	-	KBO317_000043-T1		g02042	98	345	346
scaffold_1	108901	112939	-	KBO317_000044-T1		g00942	98	346	678
scaffold_1	113159	114357	-	KBO317_000045-T1		g00942	98	346	678
scaffold_1	114650	115532	-	KBO317_000046-T1		g01350	98	346	1045
scaffold_1	116141	118861	-	KBO317_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	118932	121268	+	KBO317_000048-T1		g00573_2	98	346	1046
scaffold_1	122753	127423	-	KBO317_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	127447	128670	-	KBO317_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	128948	133435	-	KBO317_000051-T1		g00047_5	98	345	686
scaffold_1	133787	134584	-	KBO317_000052-T1		g00047_5	98	345	686
scaffold_1	134519	142957	+	KBO317_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	139880	142516	-	KBO317_000054-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	144443	145755	+	KBO317_000055-T1		g00070	98	346	1251
scaffold_1	146292	147933	+	KBO317_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	147848	148696	-	KBO317_000057-T1		g00070	98	346	1251
scaffold_1	149453	149905	+	KBO317_000058-T1		g00070	98	346	1251
scaffold_1	150412	152024	+	KBO317_000059-T1		g02626	98	344	344
scaffold_1	152636	153696	-	KBO317_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	154073	155322	-	KBO317_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	155815	158836	-	KBO317_000062-T1		g00179_3	98	345	692
scaffold_1	159412	162251	+	KBO317_000063-T1		g00531	98	346	1417
scaffold_1	162390	164962	+	KBO317_000064-T1		g00026_223	80	346	8582
scaffold_1	164970	165408	-	KBO317_000065-T1		g03743	98	344	345
scaffold_1	165643	167688	+	KBO317_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	167899	169568	+	KBO317_000067-T1		g00164	98	345	2131
scaffold_1	170078	172452	+	KBO317_000068-T1		g01374	98	345	512
scaffold_1	172451	174395	+	KBO317_000069-T1		g03321	98	344	348
scaffold_1	174432	177862	-	KBO317_000070-T1		g00168_2	98	345	2842
scaffold_1	180251	180747	+	KBO317_000071-T1		g01113	98	345	948
scaffold_1	181425	183452	+	KBO317_000072-T1		g01113	98	345	948
scaffold_1	183546	185411	+	KBO317_000073-T1		g00034_21	90	346	856
scaffold_1	186379	187766	-	KBO317_000074-T1		g01709_1	98	342	343
scaffold_1	188330	190347	-	KBO317_000075-T1		g00099_2	98	343	344
scaffold_1	190696	192165	+	KBO317_000076-T1		g02366	98	344	347
scaffold_1	192477	194082	+	KBO317_000077-T1		g01049	98	346	1035
scaffold_1	194154	196729	+	KBO317_000078-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	196832	198551	+	KBO317_000079-T1		g00099_3	98	345	684
scaffold_1	198547	199733	-	KBO317_000080-T1		g00532	98	346	1693
scaffold_1	199818	200961	+	KBO317_000081-T1		g00133_3	98	345	1029
scaffold_1	200958	203519	-	KBO317_000082-T1		g00099_3	98	345	684
scaffold_1	203516	205495	-	KBO317_000083-T1		g02009	98	343	343
scaffold_1	205606	206320	+	KBO317_000084-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	206184	207949	-	KBO317_000085-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	208439	212804	+	KBO317_000086-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	213579	215853	-	KBO317_000087-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	216992	219557	+	KBO317_000088-T1		g01642	98	344	862
scaffold_1	220292	221153	+	KBO317_000089-T1		g01642	98	344	862
scaffold_1	221185	222149	-	KBO317_000090-T1		g00205_1	98	342	343
scaffold_1	222632	226119	-	KBO317_000091-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	229846	231451	+	KBO317_000092-T1		g01208_1	98	344	383
scaffold_1	231526	232494	+	KBO317_000093-T1		g01208_1	98	344	383
scaffold_1	236119	238371	+	KBO317_000094-T1		g01840	98	345	353
scaffold_1	238451	240094	+	KBO317_000095-T1		g01277	98	345	1042
scaffold_1	240581	241560	-	KBO317_000096-T1		g00068_4	95	338	341
scaffold_1	242213	243124	-	KBO317_000097-T1		g01199	70	346	1778
scaffold_1	243369	244897	-	KBO317_000098-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	245152	245945	-	KBO317_000099-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	245772	248644	+	KBO317_000100-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	248607	252893	-	KBO317_000101-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	253027	257852	-	KBO317_000103-T1	Cullin-2	g02086	98	344	687
scaffold_1	253398	254077	+	KBO317_000102-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	258287	259791	-	KBO317_000105-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	259883	262043	+	KBO317_000106-T1		g00796	98	345	1040
scaffold_1	261784	265042	-	KBO317_000107-T1		g00796	98	345	1040
scaffold_1	264355	268904	+	KBO317_000108-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	270090	272778	+	KBO317_000109-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	272810	274219	-	KBO317_000110-T1		g00032_4	98	345	1700
scaffold_1	274438	277197	+	KBO317_000111-T1		g01886	98	345	691
scaffold_1	277204	278999	-	KBO317_000112-T1		g00067_11	98	345	1038
scaffold_1	279492	282726	-	KBO317_000113-T1		g00253_2	98	345	1038
scaffold_1	282451	284140	+	KBO317_000114-T1		g00253_2	98	345	1038
scaffold_1	284804	286136	+	KBO317_000115-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	286243	288028	+	KBO317_000116-T1		g00822_1	98	343	345
scaffold_1	288022	289800	-	KBO317_000117-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	289801	291084	-	KBO317_000118-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	291842	293903	+	KBO317_000119-T1		g02404	98	344	347
scaffold_1	294758	297673	+	KBO317_000120-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	297936	302756	+	KBO317_000121-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	309010	311183	+	KBO317_000122-T1		g00096	98	345	3923
scaffold_1	311187	312222	-	KBO317_000123-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	315305	319901	+	KBO317_000124-T1		g01945	98	345	690
scaffold_1	319222	320349	-	KBO317_000125-T1		g01945	98	345	690
scaffold_1	321391	323352	+	KBO317_000126-T1		g00039_2	98	345	1323
scaffold_1	323803	324771	-	KBO317_000127-T1		g01614	98	344	684
scaffold_1	325191	327560	-	KBO317_000128-T1		g01614	98	344	684
scaffold_1	328182	329196	+	KBO317_000129-T1		g00026_112	98	341	341
scaffold_1	329750	330854	+	KBO317_000130-T1		g00269_4	98	345	1043
scaffold_1	331374	334598	+	KBO317_000131-T1		g00026_169	98	344	354
scaffold_1	334900	337554	-	KBO317_000132-T1		g00026_184	98	336	340
scaffold_1	337638	339309	+	KBO317_000133-T1		g01571	98	345	554
scaffold_1	340553	348061	+	KBO317_000134-T1		g00102_2	98	343	360
scaffold_1	348196	350638	-	KBO317_000135-T1		g01593	98	345	735
scaffold_1	350701	353027	+	KBO317_000136-T1	glucosyltransferase	g00516_1	98	345	957
scaffold_1	353845	355593	+	KBO317_000137-T1	spermidine resistance protein	g02107	98	343	347
scaffold_1	355701	357308	+	KBO317_000138-T1		g01239	98	346	697
scaffold_1	357599	358677	-	KBO317_000139-T1	RWD domain-containing protein 1	g00269_4	98	345	1043
scaffold_1	358763	361231	+	KBO317_000140-T1		g00269_4	98	345	1043
scaffold_1	361251	361941	-	KBO317_000141-T1	PQ loop repeat-containing protein 2	g00596	98	345	1429
scaffold_1	363049	365497	-	KBO317_000142-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	366127	367279	+	KBO317_000143-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	367774	368689	+	KBO317_000144-T1	Mitogen-activated protein kinase	g00233	98	346	576
scaffold_1	369355	371280	+	KBO317_000145-T1	Type I HSP40 co-chaperone	g00199	98	346	3297
scaffold_1	371304	373851	-	KBO317_000146-T1		g00199	98	346	3297
scaffold_1	374998	378116	+	KBO317_000147-T1	U3 snoRNP protein	g01224	98	346	349
scaffold_1	378399	379713	+	KBO317_000148-T1	25S rRNA (adenine645-N1)-methyltransferase	g00007	98	346	346
scaffold_1	380087	381413	+	KBO317_000149-T1		g01470_1	98	346	347
scaffold_1	381638	382887	-	KBO317_000150-T1		g00401_2	98	345	789
scaffold_1	383201	389085	-	KBO317_000151-T1	Chromosome-associated kinesin kif4a	g00401_2	98	345	789
scaffold_1	389276	391698	-	KBO317_000152-T1		g00401_2	98	345	789
scaffold_1	391990	394856	-	KBO317_000153-T1	Transmembrane protein 19	g00026_61	95	344	378
scaffold_1	395026	396519	+	KBO317_000154-T1	Tetratricopeptide repeat protein 4	g02126	98	343	343
scaffold_1	396836	398789	-	KBO317_000155-T1		g02022	98	344	344
scaffold_1	399188	400466	+	KBO317_000156-T1		g00653_3	98	346	690
scaffold_1	399555	405335	-	KBO317_000157-T1		g00653_3	98	346	690
scaffold_1	405446	407214	+	KBO317_000158-T1		g00653_2	98	345	358
scaffold_1	407440	409095	+	KBO317_000159-T1		g00653_1	98	345	345
scaffold_1	408705	412071	-	KBO317_000160-T1		g00252	98	346	1382
scaffold_1	412417	413527	-	KBO317_000161-T1		g02511	98	345	345
scaffold_1	413593	417715	+	KBO317_000162-T1		g00571_2	98	345	711
scaffold_1	416944	421508	-	KBO317_000163-T1	High affinity Ca2+/Mn2+ P-type ATPase-like protein	g00571_2	98	345	711
scaffold_1	422509	423728	-	KBO317_000164-T1		g00317_1	95	339	341
scaffold_1	424953	426749	+	KBO317_000165-T1		g00732_2	98	346	1362
scaffold_1	426933	428343	+	KBO317_000166-T1		g00732_2	98	346	1362
scaffold_1	428408	429643	-	KBO317_000167-T1		g06289	98	343	345
scaffold_1	434575	435113	+	KBO317_000168-T1		g00732_2	98	346	1362
scaffold_1	435348	437505	+	KBO317_000169-T1	Putative 28S rRNA (cytosine-C(5))-methyltransferase	g00732_2	98	346	1362
scaffold_1	437552	438985	-	KBO317_000170-T1	suppressor of loss of ypt1	g00116_4	98	346	1026
scaffold_1	441283	448777	-	KBO317_000171-T1		g00116_4	98	346	1026
scaffold_1	448813	449972	-	KBO317_000172-T1		g00116_4	98	346	1026
scaffold_1	450363	452855	-	KBO317_000173-T1		g00029_9	98	346	530
scaffold_1	453494	454786	+	KBO317_000174-T1		g00445	98	346	1725
scaffold_1	454765	457512	+	KBO317_000175-T1	ATP-binding cassette sub- F member 2	g00445	98	346	1725
scaffold_1	457961	462763	+	KBO317_000176-T1	Calmodulin-regulated spectrin-associated protein 3	g01177_1	98	344	376
scaffold_1	462883	464965	-	KBO317_000177-T1		g00133_2	98	346	1774
scaffold_1	465085	467109	+	KBO317_000178-T1		g00773_2	98	346	1033
scaffold_1	467235	469893	-	KBO317_000179-T1		g00050_3	98	346	590
scaffold_1	471677	474067	+	KBO317_000180-T1		g00734	98	345	889
scaffold_1	474032	477449	-	KBO317_000181-T1		g00026_102	98	342	344
scaffold_1	478409	479753	+	KBO317_000183-T1		g01126	98	346	1033
scaffold_1	479425	480794	-	KBO317_000184-T1		g01126	98	346	1033
scaffold_1	481088	482324	+	KBO317_000185-T1		g00162_2	98	343	344
scaffold_1	481922	485436	+	KBO317_000186-T1		g00133_2	98	346	1774
scaffold_1	485433	490392	+	KBO317_000187-T1		g00133_2	98	346	1774
scaffold_1	490482	496092	+	KBO317_000188-T1		g01315	98	346	1382
scaffold_1	496493	497085	+	KBO317_000189-T1		g02662	98	331	331
scaffold_1	497284	497976	-	KBO317_000190-T1		g01576	98	345	688
scaffold_1	498117	499629	+	KBO317_000191-T1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial	g01874_1	98	345	345
scaffold_1	499602	501768	+	KBO317_000192-T1	ATPase with role in protein import into the ER	g00966_1	98	343	344
scaffold_1	502416	502752	+	KBO317_000193-T1		g00596	98	345	1429
scaffold_1	502960	507298	+	KBO317_000194-T1	HBS1-like protein	g00596	98	345	1429
scaffold_1	508573	512110	+	KBO317_000195-T1		g01149_2	98	345	689
scaffold_1	511951	513186	-	KBO317_000196-T1		g01149_2	98	345	689
scaffold_1	513291	513884	+	KBO317_000197-T1		g00027_61	98	342	342
scaffold_1	513941	517977	-	KBO317_000198-T1		g00691_2	98	346	688
scaffold_1	518053	524396	+	KBO317_000199-T1		g00120_2	98	345	1608
scaffold_1	524488	535335	+	KBO317_000200-T1		g00026_223	80	346	8582
scaffold_1	535533	537395	+	KBO317_000201-T1		g01902	98	346	350
scaffold_1	537804	539515	-	KBO317_000202-T1		g00136_4	98	346	692
scaffold_1	539658	543814	-	KBO317_000203-T1	1-phosphatidylinositol-3-phosphate 5-kinase	g00670_1	98	343	347
scaffold_1	543962	545324	+	KBO317_000204-T1	Probable phosphatase phospho1	g00884_2	98	344	345
scaffold_1	545485	546565	-	KBO317_000205-T1		g00584	98	346	861
scaffold_1	547350	548614	+	KBO317_000206-T1	Ribosome bioproteinsis protein	g00322_3	98	346	1378
scaffold_1	548894	552581	-	KBO317_000207-T1	Rhophilin, Rho GTPase binding protein	g00322_3	98	346	1378
scaffold_1	552807	553739	-	KBO317_000208-T1		g00322_3	98	346	1378
scaffold_1	554618	557576	+	KBO317_000209-T1	Elongation factor 2	g00588	98	346	1948
scaffold_1	557735	559804	-	KBO317_000210-T1	Checkpoint kinase 2	g01397	98	343	683
scaffold_1	559954	561151	-	KBO317_000211-T1		g01397	98	343	683
scaffold_1	562576	563555	+	KBO317_000213-T1	28S ribosomal protein S5, mitochondrial	g01941	98	346	686
scaffold_1	563550	565480	-	KBO317_000214-T1		g01941	98	346	686
scaffold_1	567136	571016	-	KBO317_000215-T1	isoleucine--tRNA ligase	g01450	98	346	688
scaffold_1	571010	576625	+	KBO317_000216-T1		g00154_3	98	346	697
scaffold_1	576331	578048	-	KBO317_000217-T1		g00023	98	346	346
scaffold_1	578162	581913	+	KBO317_000218-T1	ATP-dependent RNA helicase dbp2	g00200_4	70	20	21
scaffold_1	582588	584511	+	KBO317_000219-T1	translocon subunit	g00408	98	346	825
scaffold_1	584896	585721	-	KBO317_000220-T1	Dynein light chain 4, axonemal	g02147	98	345	345
scaffold_1	586172	587324	+	KBO317_000221-T1		g00027_4	98	345	345
scaffold_1	588190	590239	+	KBO317_000222-T1		g01819	98	345	349
scaffold_1	590320	593063	-	KBO317_000223-T1	rRNA-processing endoribonuclease	g00026_32	98	344	344
scaffold_1	593499	598184	-	KBO317_000224-T1	oxidative DNA demethylase	g00193_2	98	308	313
scaffold_1	598291	600583	-	KBO317_000225-T1		g00659_1	98	346	688
scaffold_1	600957	603746	+	KBO317_000226-T1		g00576_1	98	346	1039
scaffold_1	603754	606310	-	KBO317_000227-T1	protein-ER retention protein	g00576_1	98	346	1039
scaffold_1	611172	613098	+	KBO317_000228-T1	Ca(2+)-dependent cysteine protease	g00274_2	98	24	24
scaffold_1	613828	615921	+	KBO317_000229-T1	Ca(2+)-dependent cysteine protease	g00212_2	98	324	326
scaffold_1	615889	622221	-	KBO317_000230-T1		g00027_108	98	337	340
scaffold_1	622727	628686	-	KBO317_000231-T1	Kinesin-like protein kif21b	g00401_1	98	334	338
scaffold_1	628774	630921	-	KBO317_000232-T1		g01447_2	98	343	347
scaffold_1	631399	632287	+	KBO317_000233-T1		g02302	98	342	343
scaffold_1	632635	634475	+	KBO317_000234-T1		g02550	98	343	373
scaffold_1	636859	639268	+	KBO317_000235-T1	Autophagy protein 22	g00027_129	80	346	12185
scaffold_1	639381	641638	+	KBO317_000236-T1		g00752_2	98	344	406
scaffold_1	642262	643548	-	KBO317_000238-T1		g00037_1	98	346	2024
scaffold_1	644469	647971	-	KBO317_000239-T1	AMP deaminase	g00037_1	98	346	2024
scaffold_1	648062	650482	-	KBO317_000240-T1	serine/threonine-protein kinase HAL4/sat4	g00037_1	98	346	2024
scaffold_1	650459	653248	+	KBO317_000241-T1	26S proteasome subunit rpt4	g00037_3	98	345	1201
scaffold_1	653534	654466	-	KBO317_000242-T1		g00037_3	98	345	1201
scaffold_1	654812	655990	+	KBO317_000243-T1		g00037_3	98	345	1201
scaffold_1	655162	658006	-	KBO317_000244-T1	Pleiotropic negative transcriptional regulator	g00906	98	343	1049
scaffold_1	657579	660052	+	KBO317_000245-T1	Transmembrane and coiled-coil domains-containing protein 3	g00906	98	343	1049
scaffold_1	660321	661425	-	KBO317_000246-T1		g00906	98	343	1049
scaffold_1	661746	662605	-	KBO317_000247-T1		g00037_3	98	345	1201
scaffold_1	663110	664897	+	KBO317_000248-T1		g00037_3	98	345	1201
scaffold_1	665499	669886	+	KBO317_000249-T1		g00729	98	344	688
scaffold_1	669953	672891	+	KBO317_000250-T1		g00729	98	344	688
scaffold_1	672906	674634	+	KBO317_000251-T1		g01010	98	345	687
scaffold_1	674463	675876	-	KBO317_000252-T1		g01010	98	345	687
scaffold_1	676006	676476	+	KBO317_000253-T1		g01716	98	345	687
scaffold_1	676943	677961	-	KBO317_000254-T1	tyrosine-protein phosphatase required for protection against superoxide stress (By similarity)	g00027_36	98	343	343
scaffold_1	678397	679320	+	KBO317_000255-T1		g00345_4	90	345	1322
scaffold_1	679021	680919	-	KBO317_000256-T1		g00345_4	90	345	1322
scaffold_1	680771	690432	+	KBO317_000257-T1	Tetratricopeptide repeat protein 21B	g00345_4	90	345	1322
scaffold_1	691903	697294	-	KBO317_000258-T1		g00490_2	98	341	404
scaffold_1	697446	699055	-	KBO317_000259-T1		g00037_1	98	346	2024
scaffold_1	700983	701468	-	KBO317_000260-T1		g00026_192	98	339	434
scaffold_1	702945	705484	-	KBO317_000261-T1		g01781	98	345	688
scaffold_1	705529	707678	-	KBO317_000262-T1		g01781	98	345	688
scaffold_1	707834	715299	+	KBO317_000263-T1	THO complex subunit 2	g00446_2	98	346	1705
scaffold_1	715390	718196	-	KBO317_000264-T1	ATP-dependent RNA helicase dbp7	g00067_3	98	342	342
scaffold_1	718359	719863	+	KBO317_000265-T1		g00930_2	98	346	701
scaffold_1	721273	722928	+	KBO317_000266-T1		g00193_3	98	346	1613
