CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	10780	12569	-	IA11_006985-T1		g00025_19	90	345	4663
scaffold_1	13062	14008	+	IA11_000001-T1		g00025_21	80	339	4229
scaffold_1	14943	16859	-	IA11_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	19648	20894	+	IA11_000003-T1		g01053_1	98	341	341
scaffold_1	22146	23949	+	IA11_000004-T1		g01027_2	98	346	695
scaffold_1	24144	27455	-	IA11_000005-T1		g00815_2	80	344	348
scaffold_1	28400	30025	+	IA11_000006-T1		g00691_1	98	346	348
scaffold_1	30094	30681	-	IA11_000007-T1		g04916	98	344	345
scaffold_1	31035	32921	+	IA11_000008-T1		g01742	98	346	1038
scaffold_1	32907	35350	+	IA11_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	35174	37131	-	IA11_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	37233	38909	-	IA11_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	39471	41081	+	IA11_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	41115	46571	-	IA11_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	53722	57177	-	IA11_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	57282	57680	-	IA11_000018-T1		g00397	98	346	1037
scaffold_1	59398	60630	-	IA11_000019-T1		g00160_3	98	327	331
scaffold_1	63331	65946	+	IA11_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	66026	70154	+	IA11_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	70870	73335	+	IA11_000022-T1		g00027_15	98	345	347
scaffold_1	74097	77656	+	IA11_000023-T1		g00760_1	98	345	350
scaffold_1	77734	80034	+	IA11_000024-T1		g02137	98	346	350
scaffold_1	80028	83370	-	IA11_000025-T1		g00034_2	98	346	348
scaffold_1	84038	85510	-	IA11_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	87313	88648	+	IA11_000027-T1		g00528	98	344	346
scaffold_1	88660	92405	-	IA11_000028-T1		g01711	98	346	349
scaffold_1	92503	93627	-	IA11_000029-T1		g01786	98	345	688
scaffold_1	93936	96148	-	IA11_000030-T1		g01786	98	345	688
scaffold_1	96749	97441	-	IA11_000031-T1		g02596	98	346	347
scaffold_1	97497	98087	-	IA11_000032-T1		g00017	98	346	346
scaffold_1	98739	100279	+	IA11_000033-T1		g00460_2	98	346	1202
scaffold_1	100816	101776	-	IA11_000034-T1		g02790	98	345	348
scaffold_1	102094	102959	+	IA11_000035-T1		g00460_2	98	346	1202
scaffold_1	102988	105907	-	IA11_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	106090	106688	-	IA11_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	106734	108761	-	IA11_000038-T1		g00597_2	98	346	1042
scaffold_1	109043	110621	+	IA11_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	110634	111298	-	IA11_000040-T1		g06005	98	343	344
scaffold_1	111397	114593	+	IA11_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	115090	116721	+	IA11_000042-T1		g00027_82	98	346	676
scaffold_1	116769	118126	-	IA11_000043-T1		g02042	98	345	346
scaffold_1	119025	123078	-	IA11_000044-T1		g00942	98	346	678
scaffold_1	123298	124504	-	IA11_000045-T1		g00942	98	346	678
scaffold_1	124797	125742	-	IA11_000046-T1		g01350	98	346	1045
scaffold_1	126292	129015	-	IA11_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	129086	131421	+	IA11_000048-T1		g00573_2	98	346	1046
scaffold_1	132600	137624	-	IA11_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	137602	138825	-	IA11_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	139103	143590	-	IA11_000051-T1		g00047_5	98	345	686
scaffold_1	143942	144739	-	IA11_000052-T1		g00047_5	98	345	686
scaffold_1	144674	153112	+	IA11_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
